Date,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16
2006-12-04,13.463126318611243,-4.024472220241452,-1.8985022004346734,2.374146533435276,8.028643408521017,5.847838543927364,-0.09399972076594179,4.23988991292328,-2.6234457698214944,7.836904488379015,-5.777177242055127,-11.813629123135517,-2.8774353355717297,0.9783920158541302,6.5055687319025175,1.2975586718128767
2006-12-05,11.577129952370711,3.3066690864402126,-0.8363334010055816,-11.22193540050415,6.721358477169567,8.069736179575317,4.826397489518319,1.7183587516464491,-1.0353264895181808,7.044000816596107,-7.396866213037026,-11.493639064328507,0.7372329174136074,1.2795872199633365,6.6350065689731945,1.5612840888418464
2006-12-06,11.02867291785804,1.2551809783348926,-4.533502133882672,-10.631626420478772,6.189975500767477,7.086883068562545,2.312110986682703,0.020526192571356988,-2.5832980115861632,3.074829961012559,-2.6398434896180603,-7.44647187318613,2.0409133272500193,0.8308691606692716,3.1331102415929326,1.3971936549999355
2006-12-07,10.32213960091613,3.624525386591837,-12.314014649043532,-2.179092061114634,5.336191871127356,10.71769087590152,0.5597846193628009,5.054431772957413,3.1164919419246346,1.6174671414153388,-1.4869295700904768,-10.66927172015696,3.0140579776527594,2.6044438322211545,0.5164045760503739,1.3412124000832848
2006-12-08,15.9214598659786,10.472661189285938,-17.760525327159975,0.8699108173527131,8.141586523570055,9.154109217662018,1.1700928934101236,6.9540968888114465,7.141287969922959,-5.775979437596547,-1.9075823481280332,-7.067899985592829,5.410581724554213,3.093964537282113,1.6211662304342902,-2.3865825299655925
2006-12-11,17.729578075609044,20.922939414568688,1.2592973811052128,12.424182035682989,7.075673225505658,10.701284370373426,-5.194935067790374,5.067811700527722,8.614057132043389,-6.221767396812585,-1.9051675305466675,-5.578796779103962,2.627316433462896,6.437430509344429,0.3862568972611502,0.34077384563641855
2006-12-12,18.41520903577212,19.348270847487896,-5.8630545122527815,12.076555637495803,7.144720782289266,7.434179153777326,-6.365498856934503,5.399609758592395,8.342359192297426,-5.5575906172923695,-2.1513345344934343,-5.701388365432646,2.2846941680159576,6.23519159314705,-3.06347251371851,1.74012551735936
2006-12-13,9.02742473714423,13.134565812700565,-5.41769013021981,8.815154766390133,5.374596246511565,5.363695211589682,-8.478447923310416,10.805527270611329,10.575364956486714,-9.417156113105339,-0.25065909834889655,-6.263658244636898,4.433664880370071,2.934655814335628,-3.9798148810690344,-1.8444114151203879
2006-12-14,9.65652918717074,18.076543213475265,-3.3888515423184247,11.85806022886468,0.625431759940718,3.329440918573884,-7.800027468738282,12.52083847535782,16.706607388065546,-9.362075492792124,-1.0650343194012935,-6.16690333215571,6.899566463144561,6.208430321388436,-3.227985863596559,-3.193453625203777
2006-12-15,5.504033495906865,20.80527336086227,1.6024741578950892,13.241021221182947,-4.099898432304601,1.6990849588863777,-7.046123822577272,7.120969180869442,16.279738585898993,-7.253880285598279,0.2964451072290633,-2.220196075536108,4.67057629110315,8.727721930517246,-2.6346277963670595,-3.9376117425985586
2006-12-18,-6.40282567903767,13.697218379891925,-9.34229891272069,10.980336240286064,-0.8244909227263113,3.9352254315614172,-1.828325785667696,10.034769527070774,16.43318823251976,-8.190973711313188,5.453259375470044,-0.5886052342708203,5.401858907107534,8.069425533539459,-3.8127941089209143,-1.4526730369617287
2006-12-19,-6.75317977217721,0.6503900942767448,-5.23501532772577,22.316482465934815,1.4616709625322213,4.680469723257117,-0.7959993797821497,13.860875501115896,15.10465860240319,-8.057839117030815,4.07186947549942,-4.74543961394222,2.5100912109741835,9.014304294124635,-4.533705008404735,-1.3215431558494544
2006-12-20,-8.327698377895747,3.1923428378512226,-4.398766365872197,23.606055165569042,2.3865432445979535,0.20978717014473441,0.29530939748517165,11.897016288344934,12.67823994848691,-4.0038596777256545,2.8276593590914056,-1.8816842603328132,0.6734143589881634,12.634845046823212,-2.474986385439032,-0.20207255311213407
2006-12-21,-9.484099632683844,5.457768603398113,-2.8565645683444965,15.653482682119817,4.052617128834948,-2.8992490514985256,-1.2597162254921122,9.017787716777885,12.043265523269392,-3.421459687761499,1.6300183630855263,0.3694851325511404,-0.8850273402810013,11.702096838714043,-1.2083167526499303,-0.9366915830437534
2006-12-22,-14.036423562844757,-9.115312670685357,-3.4486245101631754,15.266531046372627,5.400781622450877,-1.1379494503101015,1.9032306718430534,8.529545907451748,8.93219373260441,2.3544659164457595,1.9451325858409079,-0.4040866990099486,-2.3417298577484216,10.875211855529313,-1.643380984070872,-0.42524025181876385
2006-12-26,-5.319939209883621,-12.460019900663916,-4.884363162552259,4.023944462485374,6.439627429070948,-6.22464340176902,2.6768863322592464,4.065518950306137,3.411496343297193,0.26430254946912074,4.877853897134081,-1.1513014954475456,0.24283788117784544,8.883431290988302,-1.9325232040348124,0.18107699912582287
2006-12-27,-3.0575496118976986,-5.32829408075609,3.455180981156592,4.940619594521461,3.8533987202772395,-4.685622517392816,4.778318645027776,1.9191915803985506,0.01111344822476998,-1.9099086695364496,8.144940756551978,3.075982838631424,3.0735863485998185,7.905862753014149,-1.6924097477832967,-0.8848744745679096
2006-12-28,-1.5919437636748421,-8.716175817811607,1.1776494624191303,4.874901079857276,6.775509426954466,-3.602546641094275,6.900450370431218,-3.633468825899501,-0.34057233631343886,0.32440135065410874,10.377846470708706,-0.3019141542957328,-0.6041411919579335,6.735693220638589,-4.165243316283388,2.8486997822299003
2006-12-29,-11.940461785879602,-13.243396785077653,-7.444100202799567,-0.7514322605177443,4.406216269811133,-4.39667890556293,6.301703403596437,-4.3389950243083115,-1.7945060504439985,1.5345606139686887,8.202454230693936,0.06154499840991608,-4.793366960769518,7.52991984787029,-2.8679884304124617,0.4279473817662525
2007-01-03,-16.654806362892174,-18.55803368988474,3.2734318683452686,-4.978147837998759,12.12464150394547,-4.897455125045728,5.184565926857452,-3.000367435358221,-13.305701398433682,-8.719923492154223,9.80817915318173,-1.3165016580431954,-2.9885013396059548,7.922470557935547,-3.5955454083399863,2.383881893055121
2007-01-04,-14.353020192945822,-9.56673256019492,8.818610893648701,4.904318956328755,11.694894749459879,-6.4343446172191685,0.2087799018050797,-2.1645754947978153,-11.290404909814866,-10.38780269243895,9.626217321902718,-1.1398049356979418,-2.874569606417099,7.121829786515374,-0.9152934095436644,2.14589285871214
2007-01-05,-15.325367916531702,-11.847577052112324,-3.015587442799986,8.683608619392537,11.75856125774835,-4.815856640021797,3.690269024434313,-3.213622892345808,-11.269610491312065,-11.185600205552932,10.762187446776956,2.2433785118244907,-4.20575797555458,5.379413304896088,-1.4356320174830342,3.2297759415238163
2007-01-08,-8.696110873422437,-15.10093930286104,-4.192428729992788,16.066671335299663,10.598711269603859,-0.959954317184851,4.547846226095906,-4.31054222937266,-9.922388054953727,-13.627099610617414,10.128769103964666,-3.962042679690229,-4.688054601357404,1.2622191053448253,-0.2294748370761834,-0.30034145263414386
2007-01-09,2.734349768679516,-18.023329097767984,-4.908394662169,8.08271845864391,7.324062252561858,-2.5881793135645617,4.349035255142153,-9.520973824715693,-8.85020318531129,-14.232722884884748,9.870342737253585,-6.567948308560436,-1.851698338125051,1.6716246973551252,-0.2246213480538558,0.9128184951305344
2007-01-10,7.40737977534992,-13.426168166447168,1.0476953842517314,4.56375371202943,7.816073466825813,-2.9409946406682126,1.9518107490954668,-13.540549603445937,-11.853614181905206,-17.380790905803927,10.289696392201506,-5.055544023607289,-2.593075329421636,0.26969016080466135,-2.1524722267556355,2.5591105565545824
2007-01-11,9.030125844894288,-11.270451481261857,2.6828756828284974,-0.4436437474719175,6.9825460839051114,-2.607989989408995,1.56594218591661,-11.224417226461785,-9.344208857174586,-18.023713535529904,11.47926716298029,-4.280157798099896,-3.1375315021941357,-1.531731294588239,-1.4566633101207946,-0.4744877759733391
2007-01-12,14.762139863091855,-5.332228766762028,-5.970919934089827,-5.058445965254285,7.393780949711001,-2.81959417149362,4.680881183064793,-7.62265386677674,-6.305161270412456,-15.809749066502281,11.04576178956839,-8.38029447402514,-6.084413445555308,-3.254223393850885,-1.119939583839418,-0.8182220584823937
2007-01-16,25.066769767007496,7.221845945312619,-18.227274882347274,6.628718670855094,10.110986114679326,-4.777108569273635,-0.352207249580525,-6.071982974363175,-8.821507438046568,-15.962032429896169,13.748587543755706,-8.653902680738417,-5.049955180449223,-2.4273026306277683,0.9560268593157086,-0.9678359143824374
2007-01-17,33.67182099501653,6.881273007720791,-17.404543238789653,12.052471007030846,13.110982239840173,-3.315615428631231,5.132618409181422,-9.733075947064938,-6.710639633588901,-17.940789786035932,10.917541067626747,-4.405592366084374,-1.600230613751218,-2.8815956449488063,3.02759584861727,-0.30184189760228525
2007-01-18,26.620205552047622,10.127843381424288,-22.03663785704035,30.644029724642923,8.541934045956776,-2.2241512233350145,5.357729929721138,-5.2480093265114665,-6.257186709096398,-15.675901532567744,9.002617288852962,-3.8273748043361215,-1.2726806429605377,-1.7578166248374731,4.525070751921565,-0.6449749917334539
2007-01-19,15.71129422199367,0.1396220350025285,-2.8416875695415182,19.083832025543327,5.678058382938997,1.2922481673728645,12.562010996164732,-9.924955342902198,-10.975101653118802,-10.423783193102587,3.1464204503204862,-0.9933902794214172,-0.6244834753391078,-3.6630191800791874,-1.8240553745495491,-3.1846671465976915
2007-01-22,18.994015724985005,8.522402434195238,-3.4962022718886594,13.094147153068922,6.039151415424877,3.1235936150023482,5.98045226500642,-11.411572482241738,-9.366097702802811,-7.655825154200836,3.664200830447723,-5.2727495427848226,4.423893537822045,-3.824622700315216,-0.769810118347292,-4.059753472994639
2007-01-23,20.074317483206332,12.231858234179722,-0.9574703887091243,11.865106323882344,6.183172991377568,2.327722133298844,7.831657628002635,-9.347938561231539,-11.227037827986916,-4.705036328334814,2.5293916793033513,-1.74235466763582,9.118396280632622,-1.8948172875363258,-1.570565868981382,-3.4361113258376417
2007-01-24,18.768169183082655,7.242184546990073,10.38015745769634,15.681160278680709,7.589475617333039,9.006595509027864,3.3847788791831745,-1.5438736955487709,-13.881313368452682,-0.7095060448387217,4.94440422638028,3.6112337436346476,12.830730989523794,-5.831885853572721,-2.457457891768629,-6.430305436406799
2007-01-25,11.239228571805159,0.16868677047571246,-1.435339151228655,16.80689081223736,7.175343519133489,11.085106138712211,6.078626036320298,-0.14015258491581783,-9.620781580624362,3.0557760915003613,3.893015806940492,2.2494231211222835,15.301317468633881,-10.50674080179567,-0.30415859714219606,-8.318782259013584
2007-01-26,0.8151274924384314,-1.7624088721809834,-1.1279563040053113,20.394928442369924,2.639884668365235,13.495157405283699,5.822476357920325,-2.5217275111264397,-9.280209412806368,6.366288303898439,1.7447807446253,-2.0192092475855463,15.023726772705862,-4.272726559313484,2.624386461908031,-2.8510454712239772
2007-01-29,1.3665847868069199,-9.550238138570897,-0.8816314894314068,21.299189371550867,1.9629694012229817,10.148860709477844,0.5995197730644513,-3.0309330561038954,-12.63173412857954,8.364482584088849,1.3869712290213085,1.281949585557261,13.73752737609826,-1.7995342622684745,-2.1210168513162913,-2.6744560988685016
2007-01-30,-0.7413762985097836,-11.246742438413847,7.20303298127599,16.95891386078474,-1.6492234637039132,14.17959007773161,2.3944102161888376,-0.3901048169343089,-11.315660889488642,5.663778077155776,-4.248415249603324,-0.7573917032375245,11.811424722919662,1.8740781155597956,0.4224867624325538,-3.454356232611064
2007-01-31,-1.574838868468763,-3.24179404300322,11.823965119594341,5.581363435356047,2.869486208964188,10.42784695293847,-0.15068712997797992,0.12027291580124304,-13.505963215250008,6.4588664762066434,-2.0161124762092637,-1.6102667728632063,9.489896805950801,2.4842828512419945,-4.057060358488417,1.959651026610397
2007-02-01,10.485675247900172,0.5295875258153168,14.071750383787425,-2.3656100249666747,5.408331286914516,9.948206716059639,-0.27769872434074816,0.6176278702694901,-14.594689249987555,2.3514860833407667,-3.1089877804519706,-5.045430948182301,10.209218684212019,3.1343898469681406,-6.914945009500711,-0.38373965939216176
2007-02-02,17.18776061089467,-2.6977547273275664,7.102540929279175,-1.8453316161504836,7.705645288542487,7.613312363008349,-1.9191507252663658,0.5502137400814638,-12.243144118766004,4.1620308802245605,-1.5445299884193504,-6.696456318036618,7.297753159362993,3.1190376364741557,-6.308610601093985,1.272079015795605
2007-02-05,11.252924037086498,0.08561053353922006,17.78636467467423,-7.29948281188386,7.752606462065872,3.6027127419362266,-5.333879514251995,-3.736985266224228,-13.736988960651681,8.628447918499607,-4.977907624904909,-3.295529691133663,2.893221589639801,2.6827462326791403,-8.646491198636362,0.36938614147337456
2007-02-06,0.7398441917185293,-1.2662549902383036,23.10858683961099,-4.778948739328668,6.36423209561346,5.527483721358607,-13.464875574828111,-4.520459486798376,-12.084267595668253,6.677307066014589,-5.607817032454532,-6.927379749895995,-1.5576799002088024,2.5121867127331483,-10.41913575874605,0.31414962736392726
2007-02-07,2.0147901524228145,5.375946172558187,12.825208415769298,0.1600693041881784,4.478839849420412,-3.68615271976123,-12.32842807166603,-6.956831114677273,-12.48128578704719,6.881732496196478,-5.7799449822332605,-7.018425244611218,-3.2075156694420253,-0.23053681283707095,-9.690180192512736,2.0106727294601923
2007-02-08,13.13127944352327,14.875102639161236,19.949058891424993,7.477711413838324,4.8157153874578595,-2.4477691997970616,-12.618512952404265,-6.411513866034605,-14.213551846179794,7.602597708897061,-9.038403531811014,-8.015522419331493,-3.9006478333504977,2.8208206556675153,-7.714833424048209,3.1393502575491583
2007-02-09,7.472078773209525,13.084874739563206,9.624965723261953,7.968021983208195,4.2043374782581235,-1.6794753700632437,-6.334310586751969,-1.4095170667625263,-13.808785427050823,3.501041548802222,-8.835875108056042,-6.668857480009738,-0.46853245704572793,4.325855480540661,-10.853077877730719,1.7459661347405524
2007-02-12,9.00936507817494,2.6009003306619305,6.254491707753065,-1.133153069623515,7.969916122489596,0.7532097602147625,-0.26275714708692866,-4.668820948591503,-9.115059882082058,0.41662383157255806,-11.4010975072269,-4.9942391609563455,0.8555848186605953,4.311203123343803,-8.640628488479894,2.3387373285506685
2007-02-13,17.78694356457014,12.623956192069487,-3.66789128173036,-10.784582232780064,7.594498172630921,-5.530754081378813,-0.36189888615335053,-8.632032552324707,-8.958692134564693,4.3407361467004995,-8.685465266486428,-3.4422617534774766,4.834641226464978,4.389898950226329,-7.7807686551558,4.815059213089864
2007-02-14,19.848968353629132,6.153463011840493,-1.803888153346925,-2.5201863707477403,4.623740449180259,2.788935960610493,-7.787089151122007,-5.5148029673041155,-3.06592985761062,3.9092656128259966,-9.410246750517524,-4.001296950828245,6.4838644822973635,3.8192005619951046,-6.164857735070474,2.532697211407628
2007-02-15,15.518113746844339,-9.09239878919894,2.428994891076101,-8.353947557667139,0.33066286580779214,4.579980714280035,-6.809875083787731,-5.894443412934026,-0.4287706320631017,4.202300813728203,-9.525330021570088,0.5279737481315815,1.6980650836144564,0.18136636694318345,-4.3230847526940055,2.1588948492008275
2007-02-16,22.266080585489924,-15.534802905519403,-0.4777951443903184,-8.877272141359095,1.2220222477281157,7.01505801156199,-3.582452166828785,-7.366219191071379,2.5921472612532583,3.298160183749453,-12.497999200525808,1.2049942083363523,2.1246326572328496,-0.8058052907715395,-6.27836091407984,2.5884768116075385
2007-02-20,38.45819149495934,-23.836213755086188,0.5299063828322181,-3.7935289568506234,0.21725163134191477,5.719874680640279,-3.950679859108877,-7.521339861556991,4.355011887542816,-2.7204426651910953,-14.784499767155424,0.721857740009647,2.1464769821211918,1.5064243533561845,-5.207404094723545,2.1605743681750638
2007-02-21,39.88903252457215,-29.33080666399824,-0.6780919657530167,-6.6608276145073875,3.5295641993935023,8.421960693399852,0.8008439409090033,-0.7882610030203567,6.269719625175647,-1.6392394495889941,-8.917169671409308,-1.556799126891573,2.893722872044514,-2.0011455265602196,-1.993448158501795,2.2612596082551724
2007-02-22,38.952190146395125,-32.199174421355764,-4.820080467559075,-9.387113213988163,3.3994643270551945,17.144134802826944,5.977981967436287,1.3499044706219334,3.024589318302327,-0.8709774523860674,-8.738269953194019,-0.4299119623290748,5.177209678505402,0.9893473124504758,-1.743201426357194,4.147173838003102
2007-02-23,36.1261711854113,-33.76991324698104,-4.8770033670895625,-19.083560493102848,5.189187378135097,17.07559042819038,5.579852944616144,0.7464801605363307,2.4857589444438704,-2.4221115928248484,-8.034961832734187,-0.6764768090368027,4.0982736281225,0.11482456718123356,-2.9997765451875353,5.088740619184928
2007-02-26,39.797774215772485,-31.29934205134678,-2.541907409608243,-17.20708353718487,4.485603623886453,17.65689626991047,0.928091020136142,-2.0024781674941026,5.179616445830055,3.7405031468339835,-8.635706301813967,1.6960773223188208,2.0508191912522302,-1.435787512192192,-0.25428821642735305,4.98135845072588
2007-02-27,14.529303207987722,-29.468407143217647,-13.237363975906824,-1.1474100706432322,3.4051213448779283,16.337711838235137,0.5169352590626008,3.9421883803990454,-0.5115358238391194,3.6543017911938764,-6.137912485498741,-2.301161690511853,-1.9791897949110375,-4.486536908311522,1.2944794248243943,6.170750963988099
2007-02-28,7.942935455070747,-32.42448968424352,-8.289515845454945,9.79555275367025,2.153833284214303,19.513904084116025,-1.3859106915570596,7.64050259754772,-2.400157892969731,1.1951961047970778,-5.1710345216016895,-3.3217956115065217,-2.7808739671895073,-5.5349686308886605,-0.6002597504988477,4.299737219594511
2007-03-01,-4.210045720757488,-22.094348376755704,-11.9159844692731,-16.939466848396748,-2.90745578313546,12.111466402780612,5.3436241698879305,-2.07318193730308,-4.199813443531399,1.4136404080100322,-9.242220186473437,-2.877584927185218,-4.869353453213048,-2.1256534666079423,-1.0142290428256902,2.906961241447911
2007-03-02,-11.312177169934138,-17.769474801100664,-18.10987171458701,-10.445048373138444,-2.668988647554413,13.618092385690563,5.254119915389832,-2.00635942021819,-4.849787142219375,4.937398734429916,-6.714792273395292,-2.124981549145271,-2.385476385376686,-1.047983043441079,-1.785992061506708,8.148839314702055
2007-03-05,-20.53272741742324,-11.396980272011279,-21.6934043708934,2.466010311745004,-7.114265065912806,11.467881499118468,1.5741392093552333,-0.8345892444072005,-8.321161078268714,4.310073023516005,-2.740786446077413,-2.094253792482933,0.14698823569173836,-3.5209269825117873,-2.2057805636197867,7.07585520214184
2007-03-06,-19.08341408471261,-5.569031716879365,-14.030054472598332,4.362878578653203,-5.47505865352469,13.914184535105914,2.435682616702693,1.0610501793284233,-14.083924559145741,3.6650070508553596,-1.455689213901659,-1.6222159814878696,-0.9676451917509565,-0.14483792103181783,-1.7463145280017904,6.56782208926236
2007-03-07,-13.839239924728012,-9.460240599200715,-18.086166212827823,-5.075906432947538,-6.627228159942588,9.839948869266372,5.385731180649385,-6.225871724139886,-17.468130356995328,11.098751711428049,-2.8737173788979016,5.985504602095419,-3.0178790794777735,1.7472731299239226,-1.4777127307817954,9.29213343408427
2007-03-08,-11.27152400646461,-17.78902780508685,-9.994185114062029,-1.352463819068646,-1.8549770186102585,9.716984602447122,2.418080656818296,-2.5356092656886338,-9.186086151360875,9.504955406317702,-4.569687540574672,7.740331475563139,-3.4004099435636848,0.7052678780944605,-0.9774190374028147,7.898185431979706
2007-03-09,-3.8247092885286738,-9.419699925154381,-17.81074354290335,3.9953120109945344,-6.347203676585271,6.8404604346046485,-0.09351899234720802,-3.0760322081384586,-7.9133076908447935,9.905188737398761,-1.627582088992669,8.92535965649255,1.1723668899411768,0.9207998033971111,-2.7923120864420867,6.874802043260293
2007-03-12,-4.228913748069194,-8.02951947186543,-15.503225151174867,0.3729687955722016,-4.299662809261312,6.728282393961206,-1.5570224223390254,-0.8118982240012885,-5.898276661886601,2.7274756256262513,-1.62745776037495,5.712762180715896,1.0775581597668034,-0.6585988569666845,-1.8983712822581191,4.608938850665725
2007-03-13,-0.9800184921084317,-9.414349046384016,-11.49043198909147,-10.355406480474553,-7.0455759522063826,9.366370734000931,-1.1302809629133248,-3.947877882196262,-1.3419758897165555,4.325731158534712,-5.863959669632458,6.713076235230685,1.7659444346150774,-2.528372916697476,-2.553402247047781,1.956971220204157
2007-03-14,5.504825679017465,-14.98480247006944,-14.205758427054477,-16.25626355468995,-5.590864580952789,10.818950717816632,-1.1657222592062524,-5.786589841944368,6.615207857379908,2.8861598143785714,-6.801350326382583,5.608997084002413,5.36703111352804,-3.1762750250491996,-1.6550568253342601,2.36407791638356
2007-03-15,14.673349275207825,-24.329036068951304,-10.420192353464525,-3.2799152436315353,-3.671349684590419,13.620952025890084,-3.870773531549563,-2.679526681605667,8.371674783413754,3.4862855506118366,-6.007916229876972,4.325669611916044,3.1385937299666984,-4.110747069568099,-5.994330613978039,0.5847989697905956
2007-03-16,17.16402273346918,-21.577098933505802,-6.365637195810404,-9.804573360539216,-1.050666427557427,12.295390795009768,-1.1055153145163452,-2.5026742703596296,8.328889251628434,3.266098972890447,-5.079917822184592,4.18702417856864,2.6086534121652796,-4.241596336498517,-7.085089623875569,-2.3789698468034937
2007-03-19,17.712757889265593,-7.684714033723557,4.2196413331447555,-8.933516831392835,1.2896925931572678,11.58817951695895,0.900485687616651,-5.099484846408551,12.250953839002612,2.0879446654745895,-9.83188745739422,4.482544674451654,5.434474792682759,-2.0879915445379202,-2.476883126811961,-4.849179819309567
2007-03-20,18.576703332851235,-11.992805153329515,-0.2195570796379433,-8.283896320398497,1.300932968207236,7.265769375609006,-0.1557424528172867,-7.651320966562135,16.981548349242722,4.7898251996211565,-10.297252133960955,3.714390083677574,7.889076029084207,-5.463422774273808,-3.9481074013610016,-2.935451916607515
2007-03-21,23.420416099517773,-8.181518445362409,3.710496596589437,-4.626512957546985,2.6379337030640704,1.6050778270525123,-5.9017058668434865,-6.5626386066573845,16.038755042324624,2.630313616456443,-6.089879264974232,1.4552487721364065,6.943637489929569,-5.924459417008458,-5.733746538683468,-3.6088741158849516
2007-03-22,12.731176481787294,2.8501426696624366,1.8037623246975911,-14.301467943266383,-2.0284419202386057,3.1202149171168094,-1.7889651115136045,-9.134737560827315,15.86790599725683,0.981202542572066,-9.682625723110297,-3.5470705229667026,7.695619379258231,-5.928165269295849,-5.392073374087319,-4.315826328415731
2007-03-23,1.4694502403126126,-2.596108493712012,13.609733312065263,-13.862692637957453,-3.0160258061949525,5.502147126146671,1.0125397606383864,-11.366050129265131,13.981634529483545,3.3835468849944568,-13.188462518529976,-0.4562288309239406,5.158925543995678,-6.372989635541732,-5.077892480456646,-4.266197646126925
2007-03-26,1.5448097515217316,-2.8408703189957345,11.218302974757982,-13.607304011294685,-1.8050672921381656,3.5036032175609155,6.909355338371679,-9.131094852133398,10.938527877062674,6.00995715786721,-9.199813923062557,-3.051985260004075,5.50877549005376,-7.392076869387157,-8.720570004022603,-3.010394805680112
2007-03-27,13.400444879224029,7.661820666590096,18.665522702911172,-9.850638669250412,1.7958010582433561,3.016561975407429,8.42662450891194,-6.889457641727506,10.857688992472665,7.187203158546325,-6.579481423725212,-3.7899884992307458,8.55101726413356,-3.420589175471868,-10.130876349173427,-4.916382250407472
2007-03-28,-4.46586489637078,8.934520918286193,19.124587448123993,-9.586808176689527,-0.02295957692006456,3.3468130549508865,8.767738852197802,-7.908571880765319,4.166878807918049,9.330230833577183,-6.466389194254057,-5.411845771529648,6.564977443548672,-3.8323012687155993,-8.541570920743933,-4.625003078777236
2007-03-29,-3.663256668801544,8.5824687763067,17.215929251873053,-6.056267809178881,2.530944769602283,0.727490359611564,14.447169644380146,-1.0073530435972404,1.4993176027560349,6.477856061564427,-8.373329017342778,-6.84171240630224,8.043871772170856,-4.280859633020952,-5.763500789749302,-3.919226853564156
2007-03-30,3.2360632079547234,5.08660683893779,15.972625364100777,1.1529990597451774,1.6059493324371106,-2.0835045037779056,7.9128837267418595,-1.820508859997309,0.06090397368943609,-0.9040133216467034,-6.492872160227292,-8.002031373505503,10.823191680244838,-4.454650383259183,-4.136626074659305,-4.574868141549735
2007-04-02,-1.8900765284161425,2.548522106131188,14.024013470399732,-0.5267370386101055,1.9410489543727294,-1.7370060261154001,4.609561474313314,-0.48894248181792754,-3.081717305064886,-1.0792620792699883,-7.2614218466010065,-7.445864646849499,6.568271428115662,-3.524716350224855,-5.130004600331058,-6.196539814998968
2007-04-03,-7.126611422644645,15.131959991621034,12.67086250355028,-6.992176017765446,1.5412304903922043,-3.6785417146330346,4.4637955581348265,0.6414201097360117,-3.3812261607687057,-1.3744772801683405,-3.7560007629285046,-4.755937784645713,4.670304952814734,-2.887059165265405,-6.909533290510031,-6.33260871694593
2007-04-04,-18.180731588824543,16.111795922529797,7.674781539260069,4.935452008455526,3.327849984433231,2.973538469963975,9.395936361505665,5.365486274877803,-6.2559438807154955,-8.198479018126228,-9.975709019029658,-1.8258558166245085,5.7593101442466,-3.3604333141634264,-7.148377765293148,-6.760955905087863
