Date,MAX_SHARPE,MAX_RETURN,MIN_VARIANCE,STOCK_MARKET
2013-10-10,0.0,0.0,0.0,0.0
2013-10-11,0.0040695712730740635,-0.04592227946913824,0.004046160351016952,0.0070142503848682
2013-10-14,0.004285474626829092,0.02135454146380998,0.0031566506492761177,0.0043868106068654
2013-10-15,-0.0006289024573892079,0.14492827457890647,-0.006844355842443782,-0.007661622735517
2013-10-16,0.0004450875944933489,-0.23267416521818912,0.012212704162072513,0.0139279285381084
2013-10-17,0.002681625844586925,-0.0856519929685944,0.00427485911938183,0.0073346957195656
2013-10-18,0.004697790792179824,-0.03261000070778004,0.006474704902089349,0.0070618922955612
2013-10-21,-0.00019689192628509044,0.008984625519183036,-0.001251124042214232,-0.0005495560350308
2013-10-22,0.0053180977011198375,0.012651275289108367,0.003947758073793964,0.0057040244428545
2013-10-23,-0.0036958741700733886,0.006565670895409112,-0.007486986723869805,-0.0047144197217781
2013-10-24,0.00201299138541302,-0.016402354818511156,0.0028659904120029345,0.0038390692114385
2013-10-25,0.0021355304602058553,-0.008274741262501823,0.0031048024887489214,0.0036064147479342
2013-10-28,0.001458400431895437,0.016438399827329527,0.0012265218199503777,0.0007630929811739
2013-10-29,0.004263284535111533,0.007380903548993954,0.0033322752118387497,0.0050019280286948
2013-10-30,-0.004297670448904854,0.017494793733822143,-0.004041433565816399,-0.0058741244704414
2013-10-31,-0.0022712866868625143,0.007196387261484096,-0.004306315940090299,-0.0029500027370188
2013-11-01,-0.0008578568114213812,-0.034493181496020875,-0.0015871692432806227,0.0013121204128383
2013-11-04,0.0028373676104626985,-0.026443876110175787,0.002550962803879923,0.0045790097966813
2013-11-05,-0.0019038531893788527,0.02564684808743778,-0.003041248420875991,-0.0029411274725008
2013-11-06,-0.0002558235962282656,-0.04578306676950961,0.002047909986240487,0.0026149056690352
2013-11-07,-0.006501118606808443,0.09241931339153785,-0.012531186944714995,-0.0133641001663962
2013-11-08,0.007378069862114155,-0.0747572860886181,0.012036211210912836,0.0132554681954832
2013-11-11,-0.0006110263872439518,-0.028785516624198714,0.000672906975579366,0.0006524080663856
2013-11-12,-0.000380744457058416,0.022495354543267333,-0.002492811247349497,-0.0015236763110104
2013-11-13,0.006307820661194442,-0.023261149006999,0.007656009112550459,0.0084599498828152
2013-11-14,0.0032909121214092325,-0.011862197353266223,0.004514778664753954,0.0047411400356507
2013-11-15,0.0028703079644400776,-0.014449723820652337,0.0032673110885525127,0.0043973363030245
2013-11-18,-0.000687574920295799,0.07101263553110751,-0.005203769069798773,-0.0047199941597098
2013-11-19,-0.0015875646478852557,0.02137258574398772,-0.002768938404931847,-0.0029073370877865
2013-11-20,-0.0031546577018081758,0.000641427251668886,-0.002860358202641638,-0.0031325628987248
2013-11-21,0.0029269782327055963,-0.055577223284883584,0.009431675113812432,0.008939102197047
2013-11-22,0.002033486920376072,-0.03161648753797458,0.004498023310204857,0.0049194923257545
2013-11-25,0.0009066583354462765,0.04171113063218244,-0.0013260651345292933,-0.0010675673783238
2013-11-26,0.0008388950523020782,0.0015262067671835606,0.00047415891696731417,0.0009608619123975
2013-11-27,0.0030638511434528093,0.012963618902199695,0.0024916549736121096,0.0028766706081917
2013-11-29,0.0016188985019742123,0.05317419079231702,-0.0015703501258382262,-0.0013840234830784
2013-12-02,-0.0006596651945610043,0.03745882806953421,-0.0020611438195136393,-0.0021332164762402
2013-12-03,-0.00255896930125495,0.02201580703349064,-0.0024988733537507097,-0.0038509821640113
2013-12-04,-0.0013818778221923683,0.01010224510000499,-0.0011566940119539233,-0.0013942660765486
2013-12-05,-0.0023546854010270796,0.025191796672069222,-0.0028776974198061666,-0.0029021230663826
2013-12-06,0.00702951172825344,-0.0883767983871786,0.009230188256288005,0.0102805877831828
2013-12-09,0.0015548286555453154,-0.021731293457649514,0.0012784005654676097,0.0022348014920625
2013-12-10,-0.0022472158472531547,0.030356227872033917,-0.0026593861193494927,-0.0033005978188738
2013-12-11,-0.009958011301650986,0.10190041725665068,-0.010740238924970473,-0.0124491174778764
2013-12-12,-0.001778872756444365,0.007639693618902474,-0.003057779069606957,-0.0018379156391095
2013-12-13,0.0005591976227789512,0.013907528635761938,-0.00035402475935073944,0.000324746008431
2013-12-16,0.006290112276338949,0.016824032779943522,0.0060248792976512495,0.007005560495366
2013-12-17,-0.0026036588339801627,0.011065009212107669,-0.003434116994030395,-0.0030119203627556
2013-12-18,0.010764638472662869,-0.15901928963492182,0.013806859522585088,0.0160297924205954
2013-12-19,-0.0008901087738841346,0.024639328944055953,-0.0008331971174385528,-0.0013795147948298
2013-12-20,0.0050059904145466376,-0.02536790810304253,0.006678320764281233,0.006636956052537
2013-12-23,0.0034608622486780255,-0.055277423929028215,0.0048790176827951705,0.0059192580650249
2013-12-24,0.0007551792391617877,-0.04336022351691659,0.0027717248555916407,0.0027362122211638
2013-12-26,0.0035508212251907038,-0.011942535614692424,0.0039480040288724745,0.0047182805009171
2013-12-27,-0.00020129455386067133,0.010359180970801607,-0.000452482214754616,-0.0006282812445048
2013-12-30,0.003871968146110693,0.0836620179854713,-0.0008060679773844221,0.0003142374105129
2013-12-31,0.0035034858057848,0.0115966714462213,0.0027206895499714005,0.0036557685166034
2014-01-02,-0.006230431636366497,0.036181321308895835,-0.009903013521186324,-0.0087959818653429
2014-01-03,-0.0017509090301906186,-0.03331439583650538,-0.001173937278145919,-0.0002105284955034
2014-01-06,-0.0030305822099834,-0.015231044062884665,-0.002168956204324585,-0.0026332961825179
2014-01-07,0.0032621272343464377,-0.047063146913706125,0.005210310239084576,0.0064133832535908
2014-01-08,0.00014924049958530718,-0.00388449992206031,-0.0009540755560602,0.0007332602428471
2014-01-09,0.0008602332736867074,0.0015228480087509286,-0.0005991402312626902,0.0008373945303228
2014-01-10,0.00032778047483097116,-0.05921542118594987,0.0032769107542000796,0.0028212417433346
2014-01-13,-0.007608882161151333,0.08887369958027515,-0.010804020669369193,-0.0127055060912297
2014-01-14,0.006271550967301413,-0.07755483435734577,0.009194493647830062,0.0109302830497695
2014-01-15,0.004294986069868362,-1.7916541195010948e-05,0.004590191088947704,0.0050048474474717
2014-01-16,0.00040820802905838327,0.019998808604112024,-0.0011462297246701346,-0.0007286024318648
2014-01-17,-0.0038893221389309303,-0.007147833036489482,-0.003409483048731147,-0.0038581058047943
2014-01-21,0.004590923791565704,0.03361169210118472,0.0032337979879758787,0.003337512180364
2014-01-22,0.0013559616108889535,-0.0023440027146635896,0.00208524056985618,0.0018729266045616
2014-01-23,-0.00412917432421052,0.06912685726156685,-0.007907403072487777,-0.0086644716874042
2014-01-24,-0.007672634887598544,0.2720934755634551,-0.019123250679504725,-0.0218347275264179
2014-01-27,-0.007779248273445344,-0.040039070832165166,-0.006568627662059287,-0.0064500958114237
2014-01-28,0.002181126533601624,-0.09615124379600413,0.006568469687152797,0.0069860947800446
2014-01-29,-0.005478492885225504,0.09193584101727353,-0.009208284152664722,-0.0103350017224537
2014-01-30,0.010310006554029487,-0.0034108232728213912,0.009474711174508854,0.011619471671378
2014-01-31,-0.00370025316828103,0.06149714760573417,-0.0058250924296596365,-0.0065461156737063
2014-02-03,-0.01667134534997238,0.1488389807220719,-0.020419858072135783,-0.0237513333028189
2014-02-04,0.003955815648380227,-0.11284509897941267,0.007468044442509082,0.0075788402087679
2014-02-05,-0.0006734379705692645,0.041981439223793396,-0.001043566065869231,-0.0015328256278976
2014-02-06,0.007618062554270151,-0.14318711250724428,0.010369732169114075,0.0120906885434255
2014-02-07,0.009938243659503968,-0.11657167825492316,0.012439266580010872,0.0128020233633536
2014-02-10,0.0010346072546166436,-0.0019330438202870485,-0.00040161169470396814,0.0011753023570726
2014-02-11,0.00943902109988022,-0.0492870014233359,0.00993381551330242,0.0113595015223948
2014-02-12,0.0004972893398566033,-0.01433615874167291,0.0014359729628906025,0.0013714961366568
2014-02-13,0.005276950057553695,-0.0109977014646145,0.005946773484673001,0.0060955405418079
2014-02-14,0.0031392007267976732,-0.04051735442809897,0.004345545256677285,0.0048081939931767
2014-02-18,0.003231379043133775,0.021507990083968507,0.005173695746272653,0.0029154601543801
2014-02-19,-0.001676482621945019,0.10905890946751752,-0.004780433950654053,-0.0066768760284618
2014-02-20,0.004163430110095985,-0.046170672166303856,0.005515695715048407,0.0066768760284618
2014-02-21,-0.000955816840655427,-0.007371188221050196,-0.0012955502964052306,-0.0008321755644242
2014-02-24,0.003057934075684611,-0.030667608809492514,0.005380554978510467,0.0057068719076536
2014-02-25,-0.0019740698263551867,-0.039537851836814845,-0.0012773617457197681,-0.0004138839832483
2014-02-26,0.0034331381211910863,0.047844787023170965,0.0003116488060701832,0.0010345764950718
2014-02-27,0.003350696481132345,-0.02154516825289231,0.0037006828079314113,0.0052595963037784
2014-02-28,0.001275593722316943,-0.002833764360773313,0.0016389517834139947,0.0018499292750293
2014-03-03,-0.0007570426634756029,0.13183039137302702,-0.005671120005010366,-0.0073161301644857
2014-03-04,0.007967872748157849,-0.12490377885730117,0.012948832064846098,0.0155977976468362
2014-03-05,-0.000599216895206621,-0.014833698708920514,-0.0008371390507434291,0.000203684304437
2014-03-06,0.002542318274203799,0.022507625758194833,0.0026016509997965095,0.0018309256018342
2014-03-07,-0.0009197242467059107,-0.00703617064708562,-0.0008799009470874952,-0.0003049830183865
2014-03-10,-0.0004447748750954267,0.0062563828748631095,-0.0014776938131672481,-0.0007118044801543
2014-03-11,-0.0030353301360945845,0.04069096541238765,-0.005351182715567635,-0.005610237574003
2014-03-12,-0.0005360191754227293,-0.022107627960434098,0.00026233683626297874,0.0007157149623511
2014-03-13,-0.0031603665143570487,0.11141257007639675,-0.011067532889986444,-0.0116181180559582
2014-03-14,0.004529783198167597,0.09208493969269366,-0.0006703722922388548,-0.0012415236880789
2014-03-17,9.955602262453483e-05,-0.1281113079193433,0.006125462252590621,0.0079414175290164
2014-03-18,0.003897028538118838,-0.07284646060390669,0.008127969114120663,0.0084895048916342
2014-03-19,-0.003280381012533801,0.03948914710165113,-0.005331184877950528,-0.005720242841285
2014-03-20,0.001687316250143339,-0.03953788143805438,0.004250921500211774,0.0050072651201871
2014-03-21,-0.0010828064484598634,0.0317673706791646,-0.0033302642445494626,-0.0036765300543963
2014-03-24,-0.00512029322109389,0.005847514403018532,-0.005462434669675614,-0.0058483129629349
2014-03-25,-0.00044476953976090115,-0.07214929160763349,0.0036978520955207273,0.0035390537638528
2014-03-26,-0.0043746302324369594,0.06187246443509148,-0.007778840232194757,-0.0083771603795756
2014-03-27,-0.002796977162312048,-0.02060874702661057,-0.0012088106589920615,-0.0020792249159073
2014-03-28,0.003333089997434327,-0.014310164025556267,0.004034283293930991,0.0044650480104841
2014-03-31,0.007639614429560471,-0.03701007392909743,0.008850735268883156,0.0097941933522536
2014-04-01,0.005567274708003544,-0.057060039714470094,0.0057196296097161555,0.0077671445521261
2014-04-02,0.0025502463989692525,-0.0007926174945865957,0.002621049017171036,0.0031510359853808
2014-04-03,-0.002015313033157511,0.020887072318065057,-0.0017604846197257916,-0.0027438182359409
2014-04-04,-0.011814053420695896,0.042687481667962976,-0.011725521597160482,-0.0138328888796737
2014-04-07,-0.008374886810786348,0.10788730356171508,-0.011161802715267568,-0.0120408685548838
2014-04-08,0.00273854777062283,-0.04409460784062163,0.005077213158829511,0.00437638695242
2014-04-09,0.009084861122068764,-0.07382977887184175,0.010623544049972863,0.0118861885632908
2014-04-10,-0.01610734194662522,0.1380154780412724,-0.019307877147589914,-0.0222329017252969
2014-04-11,-0.007026167949452978,0.06850393915992661,-0.009232789701206051,-0.009923810328531
2014-04-14,0.00449983605550363,-0.0548515182649398,0.006936095496438779,0.0067674229167336
2014-04-15,0.005202075133992982,-0.031137685806511925,0.006048814192859495,0.0068265593109106
2014-04-16,0.007477151516640065,-0.09476680655819143,0.009420310770991607,0.0104124526182944
2014-04-17,0.000467905052723309,-0.05865762907748753,0.0018825965144312414,0.0019662143303138
2014-04-21,0.003402244253899504,-0.008145406325689249,0.003007030308464318,0.0040238860064327
2014-04-22,0.004356626427526906,-0.004460821929541778,0.0041866898323199295,0.0051350769573135
2014-04-23,-0.0021722257738952967,0.005916689414800835,-0.0023289790540588157,-0.0025642887216408
2014-04-24,0.0013243511783483507,0.003718083943693079,0.0017750696364210983,0.001333809920375
2014-04-25,-0.0066719466292572225,0.053394397074314516,-0.009208809561532963,-0.0097907922298041
2014-04-28,0.0008663667389936686,-0.006364907226776832,0.0008299627667905972,0.0014491661141367
2014-04-29,0.00353717401320523,-0.018484738885314475,0.004499718076695502,0.004951491578522
2014-04-30,0.0024246530478545577,-0.021776236716525257,0.002606906930053457,0.0036980119369642
2014-05-01,-0.0001419525900818931,-0.01183284129469013,-0.0005737366918635725,0.000307319880572
2014-05-02,-0.0016263795854233169,-0.02559421347660959,-0.000508817521182795,-0.0008197914055854
2014-05-05,0.0024212749969021183,0.02854624900490801,0.001158613540536997,0.0016395586370574
2014-05-06,-0.006689765201789018,0.03707602922339177,-0.008270680027413494,-0.0092599331749516
2014-05-07,0.0026597691098212014,-0.02899831839220603,0.004420435961154458,0.0046407312966438
