Date,FCN,CNN,LSTM,STOCK_MARKET
2013-12-02,-0.0038024773751041,0.03795656102065292,0.0070737172048982375,-0.0021331189310602
2013-12-03,0.0012166377577571,0.02223862679301745,0.0028104130360624455,-0.0038513722662409
2013-12-04,-0.0026217053188037,0.010256474082909115,0.0010698494570521913,-0.0013942663492159
2013-12-05,-0.0021582421916397,0.02552187671056132,0.002849823576025057,-0.0029018292329583
2013-12-06,0.001689719952707,-0.0894256684801551,-0.009928549337901478,0.0102805867794755
2013-12-09,0.0012176470652702,-0.02199503578573273,-0.002606868695096496,0.0022348981887505
2013-12-10,0.0015912869462981,0.03065934171228182,0.004199519790982478,-0.0033007916459091
2013-12-11,-0.0015912869462981,0.10305737811552515,0.013117655010610726,-0.0124491174778764
2013-12-12,-0.0014989930937856,0.0077519694015774345,-0.00037575057873408756,-0.0018375211068537
2013-12-13,0.0004682905490254,0.014057756467989471,0.00233057855069711,0.0003240556729569
2013-12-16,0.0007502437690218,0.016986910505068398,0.007659768212345215,0.0070058562985844
2013-12-17,0.0016848375087432,0.011166269811337682,-0.0005252006010025348,-0.0030119203627556
2013-12-18,-0.0004672420396456,-0.16095967328111424,-0.011880596087877822,0.0160295991278536
2013-12-19,-0.0016862615196968,0.025045991145465733,0.002298756798204217,-0.001379321502088
2013-12-20,0.0016862615196968,-0.025770908090387318,0.000577029527019682,0.0066373406107924
2013-12-23,-0.0004684585685357,-0.05592213546507314,-0.005883420197960685,0.0059189690789533
2013-12-24,-0.0014054217551855,-0.04389422731126685,-0.006262156334383386,0.0027360213379354
2013-12-26,-0.0005634313746005,-0.01209201527234924,0.0005792941711791808,0.0047185655367334
2013-12-27,0.0003759591274183,0.010488205432184816,0.002019060967303782,-0.0006277115934532
2013-12-30,0.0009391891007908,0.08460079703657958,0.01878715129541376,0.0003138576033805
2013-12-31,-0.0009391891007908,0.011730328303467307,0.004761540491780413,0.0036551998560545
2014-01-02,0.0006578610197234,0.036497738171227236,0.001225198448026002,-0.0087958881547018
2014-01-03,0.0003751167857162,-0.03358653079384303,-0.007545657637198848,-0.0002100515091791
2014-01-06,0.0013131164490989,-0.015379287737293895,-0.004582929835303858,-0.0026333908291285
2014-01-07,0.0004682871942405,-0.04761005714170419,-0.005435650861188807,0.0064132863777777
2014-01-08,-0.0030027069412268,-0.0038774915435605024,-0.0012347174204107797,0.0007331651318454
2014-01-09,0.0014088543223476,0.0015528308700260758,0.0004024930702514867,0.0008376791273319
2014-01-10,0.0050543297725145,-0.05994602967393886,-0.01038666140335033,0.0028208621746435
2014-01-13,0.0009337681606202,0.08975331002708593,0.011555314149960222,-0.0127054102564532
2014-01-14,-0.0014935080786635,-0.0782872229651997,-0.01152080627657873,0.0109299976290078
2014-01-15,-0.0008411926120501,6.740560751596096e-13,0.0032360993870248654,0.0050047540741839
2014-01-16,0.0023347006907137,0.02015384662266402,0.004233461016612433,-0.0007279419186989
2014-01-17,0.0004661965635142,-0.007208694017677257,-0.0040017768907956025,-0.0038584833586874
2014-01-21,0.0004664300518175,0.033981959136686134,0.010212676734498743,0.0033374177427178
2014-01-22,-0.0021461352324685,-0.0023337025700680613,0.0007522290056273306,0.0018728325203252
2014-01-23,0.002611536899443,0.06992703583717728,0.010843985959772193,-0.0086640930031354
2014-01-24,0.002140903462104,0.27562706505300166,0.05029252805099519,-0.0218347233286122
2014-01-27,-0.002140903462104,-0.0405004352370359,-0.013545421715011413,-0.0064502901716156
2014-01-28,0.0016755078640802,-0.0976090236984112,-0.008309403140046086,0.0069860947800446
2014-01-29,0.0029714775765512,0.09358257627328015,0.004169146744077571,-0.010335099859513
2014-01-30,0.000185183516721,-0.0034641757314314713,0.006988561920273184,0.0116195698084373
2014-01-31,0.0018525470870427,0.06276563430934079,0.0025747435473995346,-0.0065464085950424
2014-02-03,0.0033875822446249,0.15236437415216966,0.00030400631953245855,-0.0237511403687689
2014-02-04,-0.0024054114843723,-0.115046570920063,-0.004589532014633756,0.0075788409636903
2014-02-05,-0.0025036252508154,0.04301739138721265,0.0002554529053855532,-0.0015331239339362
2014-02-06,-0.0004645288887852,-0.14657715760552723,0.000371033809805253,0.0120912824621841
2014-02-07,0.0015779455477389,-0.11945300652476201,0.0037122846610821653,0.0128018269829972
2014-02-10,0.0010201403637992,-0.0019639765908579777,0.00019721930655381006,0.0011752055297691
2014-02-11,-0.0019482002103599,-0.05039695818405611,0.00179485863226494,0.0113598855504948
2014-02-12,-0.0016721426449537,-0.014578532066109698,-0.0010851735537001955,0.0013709221286068
2014-02-13,0.0021361906490513,-0.011251865854808541,0.003000223659804629,0.0060958273490614
2014-02-14,5.348194673736251e-26,-0.04114623339060224,-0.0028360663389265794,0.0048080048618723
2014-02-18,0.0006490728864996,0.02186677471820319,0.006520861765825016,0.002915837866352
2014-02-19,-0.0007417935901719,0.11111179784890475,0.014854190023520446,-0.0066763052333058
2014-02-20,-0.0005566841128183,-0.04688874978105959,-0.003891758203115686,0.0066763052333058
2014-02-21,0.0009280526926946,-0.007465230168660926,-0.001880287565839174,-0.0008321754074271
2014-02-24,-0.0009280526926946,-0.031133664041407702,-0.0012548095028937526,0.0057065893381604
2014-02-25,0.002689055013878,-0.04014872361594418,-0.007069685627579621,-0.0004137901514198
2014-02-26,0.0021271199005692,0.04854631247196169,0.009318678596391848,0.0010343889478505
2014-02-27,0.0010161936947543,-0.021839572907637463,-0.001021153073506698,0.0052596905693107
2014-02-28,-0.0005544674843029,-0.0028530662651659175,0.000814468685444028,0.0018497432288393
2014-03-03,0.0025879422068006,0.13353139262367397,0.022340691354627577,-0.0073161322155801
2014-03-04,-0.0036982466633581,-0.12641389779898737,-0.015621742565697486,0.0155979866844404
2014-03-05,0.0005555293674985,-0.01500564295520742,-0.0030298246699007854,0.0002037766458062
2014-03-06,-0.0022247762909444,0.02277676331012836,0.005853512101896276,0.001830741294464
2014-03-07,-0.0027873884904714,-0.007062203260711991,-0.0022234966390997225,-0.0003050752564126
2014-03-10,-1.2220064264707506e-25,0.006358209642247148,0.00021920510984548046,-0.0007118969245265
2014-03-11,-9.343547637108428e-05,0.04138524248179314,0.004744836192356688,-0.0056098685842345
2014-03-12,0.0022312770391961,-0.02254963456018246,-0.004006704807852379,0.0007157149623511
2014-03-13,0.0025969986988547,0.11416744725557444,0.014054509734321624,-0.0116179304893373
2014-03-14,-0.0004637177544308,0.09407639856304074,0.017580368766745364,-0.0012416173548785
2014-03-17,-0.0005561199706667,-0.1304896478478091,-0.016919304217222084,0.0079412304721095
2014-03-18,0.0012043723828449,-0.07430471614493077,-0.0035197893392458542,0.0084896904182869
2014-03-19,-0.0044539416663624,0.040491322258641424,0.001557605398874516,-0.005720149411946
2014-03-20,-0.0007445999034221,-0.04049132225892877,-0.004207878055355993,0.0050069868858244
2014-03-21,0.0013948754333217,0.03252316017860825,0.0032356466760711726,-0.0036762520671178
2014-03-24,0.0014858568465934,0.005982081788649423,-0.002587904373540765,-0.0058480319144065
2014-03-25,-0.0010205843771178,-0.07354736863419344,-0.009927300615349872,0.0035383081922306
2014-03-26,0.0031538590092399,0.06288771773355648,0.005451417332985205,-0.0083766938629645
2014-03-27,0.0007405204954569,-0.02098218549779203,-0.00452496866940507,-0.0020794124612466
2014-03-28,-0.0014825721540532,-0.014468047071142442,0.00016837196948333352,0.0044650480104841
2014-03-31,9.296517523171843e-05,-0.03747343609785043,-0.000505156664073368,0.0097947491768186
2014-04-01,-0.0015328404531063,-0.05783670399624069,-0.006785229628102985,0.0077667725689671
2014-04-02,-0.0016754763312212,-0.0007636677481100171,0.0014605985957514265,0.0031511270385031
2014-04-03,0.0007450823123287,0.021164790975462793,0.003343979625043579,-0.0027440012471862
2014-04-04,0.0031592609496389,0.04318271751157845,0.0013222635397005696,-0.0138328875998308
2014-04-07,0.0014830967440104,0.10914986617777993,0.01609894156215849,-0.0120411503013801
2014-04-08,0.0012037990847675,-0.044656096492082596,-0.0057188643995231495,0.0043767632956148
2014-04-09,9.22866555885804e-05,-0.07457307349483125,-0.005701334511954511,0.0118856297207896
2014-04-10,0.0023106176826761,0.13957320589504849,0.011957215595806958,-0.0222322460737247
2014-04-11,0.0009227542355292,0.069286532838391,0.007629542175657269,-0.009924190699766
2014-04-14,0.0003689343488586,-0.055536299918145356,-0.004684270045799104,0.0067677090314317
2014-04-15,9.212366193978028e-05,-0.031528522540950205,-5.687426019354569e-05,0.0068265580161561
2014-04-16,0.00055300688369,-0.09607916990703017,-0.007455847385464528,0.0104125441901956
2014-04-17,-0.0032298227348341,-0.05956740021473483,-0.00845684879317156,0.001966027086933
2014-04-21,-9.237060176570112e-05,-0.008267589978242382,0.0006625862464846013,0.0040236996890339
2014-04-22,-0.0001848557283672,-0.00453861751588099,0.0021640212146301577,0.0051351699285877
2014-04-23,0.0010164171427282,0.006046947924058163,-0.00030097518282587877,-0.0025643814542126
2014-04-24,0.0009237089321425,0.0037607593609797554,0.0021324314863913583,0.0013342730887266
2014-04-25,0.0001845862008593,0.05406727402542979,0.005770443103569117,-0.0097915367461762
2014-04-28,-0.0006466447861237,-0.006421723843827968,-0.0008547019884826011,0.00144916665585
2014-04-29,0.0004620585852643,-0.01878669602629819,-0.0007873618944732805,0.0049521438877171
2014-04-30,0.0020275138027319,-0.02212481044143595,-0.002655047423675826,0.0036977331666481
2014-05-01,0.001456830036747,-0.012003133482675734,-0.002876822865421305,0.0003075975365538
2014-05-02,0.001196888128053,-0.025995359393105263,-0.006199774028283517,-0.00082034694534
2014-05-05,-0.0003681682988601,0.029009676815688164,0.00756350248778973,0.0016400214731469
2014-05-06,0.0007362894042612,0.037656736128902885,0.00339027125708599,-0.0092603981367087
2014-05-07,1.5290444760640964e-26,-0.02941392749516674,-0.003912409405424229,0.0046413829232996
2014-05-08,0.0006434447972436,0.00223635476938909,-0.0013450727462734663,-0.0026791362287301
2014-05-09,-0.0009201412238626,-0.038714528998824806,-0.007945485387271831,0.0024731462111304
2014-05-12,-0.0008283388851353,-0.05488459198885928,-0.005763321937808939,0.011256708284054
2014-05-13,0.0016569630073481,-0.008210179879115488,-0.0019740604649778363,-0.0006108428000466
2014-05-14,0.0028451115944463,0.003292180877505904,-0.002063206865409395,-0.0055136092139562
2014-05-15,0.002106293992325,0.07896760827905583,0.014620696821881312,-0.0092571668678784
2014-05-16,-0.0010981760557609,-0.0570244679681067,-0.012370571663655692,0.0042278644536848
2014-05-19,-0.0003666786413232,-0.0016089709312837074,0.002322855443032283,0.0046198600083648
2014-05-20,0.0004577558927412,0.04255961121881188,0.006525983559736909,-0.007505557153955
2014-05-21,-0.000366117596946,-0.08448932331143406,-0.0171808963922071,0.0077100219122163
2014-05-22,-0.0004576596117171,0.010025137234537362,0.004594025946698845,0.003373959397372
2014-05-23,0.0010072252150949,-0.057305124718301556,-0.012081135194581202,0.0051916124480833
2014-05-27,0.0009155062087771,0.01311785954895569,0.007025251236594678,0.0065780362821339
2014-05-28,0.0027396614317618,0.014661760908755817,0.003582006564351321,-0.0011099331489008
2014-05-29,-0.0005471218688803,-0.00946248869857586,0.0005374574105598356,0.0053372481967661
2014-05-30,0.00091179109058,-0.014802192890966275,-0.00438463514760135,0.0002009549720716
2014-06-02,-0.0030465521271416,0.015666143618313543,0.00480256067103444,0.0012040674407511
2014-06-03,-0.0026607452344959,0.02473473342389467,0.006477817535169643,-0.0004008323416391
2014-06-04,-0.0003680779267805,0.017536987210796984,0.005938639103429766,0.0021049077209998
2014-06-05,0.0012862730911162,-0.03367318266190074,-0.004272423558233066,0.0080778066279991
2014-06-06,-0.0005511327527392,-0.08483448954703832,-0.019737556364578523,0.0051513327419394
2014-06-09,-0.0009182611374436,0.0383959497132061,0.011804948653274618,0.0016785710888189
2014-06-10,-0.0014720855002696,-0.01445371610446642,-0.004602616461270085,-0.000197138868045
2014-06-11,0.0007365340147895,0.05401938340815062,0.013270009154041048,-0.0033602705125499
2014-06-12,0.001929416967707,0.07951206345075128,0.019567944818865635,-0.00715364106353
2014-06-13,-0.0002756043447833,-0.030721907111488377,-0.0066843638508672825,0.0032850198050615
2014-06-16,-0.0005510844398166,0.03786189768064213,0.010742645845138028,0.0007945774679836
2014-06-17,-0.0018392621978966,-0.04776295892429559,-0.010957445257779091,0.0035686103604311
2014-06-18,0.0026659509824966,-0.1280973058247352,-0.029248858681932013,0.0073939079730873
2014-06-19,-0.0014697109898769,0.0009420847704774984,0.0014196679348751806,0.0011779754545742
2014-06-20,0.0017452393978327,0.021426110107469757,0.007774498703376934,0.0023518845617642
2014-06-23,-0.0009181951643357,0.011910279245583012,0.003028477224867593,-0.0002936280005378
2014-06-24,0.0017438857489215,0.09960633799864461,0.025143974029908568,-0.0070042446045937
2014-06-25,0.0013749303009014,-0.04553906187278648,-0.010089756434551565,0.0050361625319501
2014-06-26,0.0019212940234325,0.0034453058535038814,0.00043020159423914916,-0.000591242757987
2014-06-27,-1.0770439780159292e-26,-0.03233133333191243,-0.007745939275245844,0.0026577113057788
2014-06-30,9.162341277235696e-05,0.027158871790579908,0.007555999219290863,0.0003925655454581
2014-07-01,-0.0012274519715873,-0.03697605113456356,-0.006730248131382945,0.0071480424792138
2014-07-02,-0.0034900477098913,-0.030043218480134793,-0.009231385496109351,-0.0005859393078546
2014-07-03,-0.0006444867840293,-0.04731251473073979,-0.01075212989667301,0.0052574675151557
2014-07-07,0.0002763852507463,0.09337033782334794,0.023707516401646214,-0.0052574675151557
2014-07-08,0.0020227079732659,0.055784486169582495,0.01213882932079627,-0.0076429582287858
2014-07-09,0.000826233812142,-0.027932407208616263,-0.005866136598725161,0.0043186301966136
2014-07-10,0.0004586654810889,0.07759671290794101,0.019094537389063616,-0.0044172613423478
2014-07-11,0.0013751736752984,-0.041351673984982705,-0.011602771440427727,0.0008852090693922
2014-07-14,-0.0008246316986211,-0.021758200030909117,-0.00288324689393925,0.0048041602465103
2014-07-15,-0.0012843672633433,0.011774765552318982,0.0010577974409165629,-0.0025458362672461
2014-07-16,0.0008257788094896,-0.08367247891335941,-0.021750991479963643,0.0025458362672461
2014-07-17,0.002930621259221,0.2790081966821695,0.07080919707263533,-0.0116093606196514
2014-07-18,-0.0010979658015006,-0.18700924338753097,-0.04843258757524038,0.0107290121757444
2014-07-21,0.0003661809279398,0.06033192257221351,0.01342034919628807,-0.0023526861315232
2014-07-22,0.0016460694523425,-0.045516890280468125,-0.009765712861993573,0.0050904505302895
2014-07-23,0.0001827391715414,-0.06062456338028781,-0.014642265210649121,0.0023400535602684
2014-07-24,-0.0031111165962149,0.027398947339166962,0.007320737321786412,0.0001951370077311
2014-07-25,0.001922758378396,0.06933060631567531,0.016985463793062986,-0.0052729549667658
2014-07-28,0.0001830104862596,-0.01029705421067201,-0.0031925392696225408,-0.0002939153382977
2014-07-29,0.0010053477315592,0.05574192949122056,0.012867771402249945,-0.0036298964643055
2014-07-30,-0.0035690565556905,0.0037580045265008955,0.0009159427928250234,0.0006874835462697
2014-07-31,-0.0012843672633433,0.24025075036808888,0.05097038309232273,-0.0205413150710427
2014-08-01,0.0037633110538655,0.004708656156440389,-0.0004745779001735068,-0.0025097769898003
2014-08-04,-0.0001831134977656,-0.11895817181119246,-0.019961250171557487,0.0068115399018662
2014-08-05,-1.5357696948991526e-26,0.10951858312140826,0.014767128730230516,-0.0088235987250637
2014-08-06,9.125473029403253e-05,-0.03008650365538957,-0.006091238162485792,0.000201306664759
2014-08-07,0.0019226363749673,0.01756018492962485,0.00010470764340982834,-0.0052497376141085
2014-08-08,0.000365631451241,-0.054901197576465326,-0.0034087039387867817,0.011473468181979
2014-08-11,9.243434494976556e-05,-0.10275705006930706,-0.016827140579773952,0.0035960917521107
2014-08-12,-0.0004580657961907,-0.007052175137421571,-0.0030682563909015014,-0.0017965641278507
2014-08-13,0.0020100177883115,-0.09107292299879169,-0.016524233530657777,0.0070671716510171
2014-08-14,0.0005478187620129,-0.037919199147852675,-0.006993512638503877,0.0043545342378994
2014-08-15,0.0024603479087597,0.057113646966502056,0.015125179086368023,9.892221853480264e-05
2014-08-18,-0.0020952149893123,-0.06519779627959343,-0.012702369433012166,0.0089458042863261
2014-08-19,-0.001368912010788,-0.008968642087393248,0.0006858588114509699,0.004978815949066
2014-08-20,-0.001095991662793,-0.035852135691248115,-0.008221726413209405,0.0023342579325884
2014-08-21,0.0017342430761075,-0.0016991936220805402,0.0011285489803874989,0.0022322444896545
2014-08-22,-0.0001822910839868,-0.02496900751142158,-0.007941485607941013,-0.0014550186001365
2014-08-25,0.0008211802764774,0.019853871080053143,0.008785880588679896,0.0052283624033711
2014-08-26,9.177140498284332e-05,-0.006000849130735073,-0.0006090813526542619,0.0018328060490091
2014-08-27,0.0012756554864168,0.012815179184670494,0.0034402425727759808,-0.0005785002023772
2014-08-28,0.0020013442498152,0.0226615202097335,0.005958655426153455,-0.0010611063887777
2014-08-29,-0.0003634172457482,0.0033140014826509422,0.002782765323709221,0.0029884000431996
2014-09-02,-0.0030560320378114,0.013147259743089626,0.0030108448773409823,0.0007700343088572
2014-09-03,0.0010956251852878,0.008939487261740603,0.002175439321834953,-0.0010586795241644
2014-09-04,-0.0012781574411429,0.02240099162745907,0.004522924199502614,-0.0021207273998316
2014-09-05,-0.0005485810362433,-0.04448773863222381,-0.009529498965974355,0.0046213119055931
2014-09-08,-0.0010062088752675,0.04606872741533254,0.010774433948526703,-0.0020192669329235
2014-09-09,-0.0013739352201023,0.06424228078041688,0.01284213738104006,-0.007050863973296
2014-09-10,-0.0013760004548606,-0.04701395588276072,-0.010857222221475168,0.0037730662625587
2014-09-11,-0.0010093844548766,-0.006230543734501488,-0.0008980583969449507,0.0018328894177503
2014-09-12,-0.0020234098674922,0.03907047810619512,0.0056045581750799765,-0.0064787155283481
2014-09-15,-0.0001843489663579,0.059076560026496236,0.013866639643806385,-0.0026226842015759
2014-09-16,3.7123490879359427e-26,-0.10363084734961278,-0.021254015548339607,0.0070756395563007
2014-09-17,-0.0011051389201339,-0.006304191591987623,-0.0012431587326490647,0.0010613268066173
2014-09-18,9.153400903283426e-05,-0.0502536772276198,-0.010335989312635296,0.0051006198594354
2014-09-19,0.0016578445635069,0.006628021424761652,0.0004672355486237546,-0.0019217381054783
2014-09-22,0.0013789298667505,0.12263407943343838,0.02605627011403667,-0.0092751945098878
2014-09-23,0.0009187563123624,0.08670702334137757,0.018864566176492,-0.0064271668701358
2014-09-24,-0.0006428481658709,-0.11786674915052647,-0.02329480634359131,0.0077716073393672
2014-09-25,0.0019270439186902,0.16432587422634876,0.025470062842067764,-0.0158025236444618
2014-09-26,-9.123040726244368e-05,-0.05183186613080873,-0.007273552288057043,0.0080797592500001
2014-09-29,0.0010996281587782,0.0733380207549527,0.013501866415154454,-0.0017678587015312
2014-09-30,-0.0006413755922665,0.02044047219617778,-0.0002778547749580484,-0.0047304517281494
2014-10-01,0.0055760093945034,0.024228903928191308,-0.00394209102880894,-0.0132237804117991
2014-10-02,-0.0016451610219885,-0.03346824416744569,-0.005510759388943663,0.0005003500135956
2014-10-03,-0.0004574989283057,-0.10494803692334903,-0.008380323578393401,0.0111419815778841
2014-10-06,0.0009149625809063,0.060665038900154934,0.008267921152008507,-0.0019805119972788
2014-10-07,0.0038313707632848,0.10665338254847818,0.00718789766349685,-0.0155844113918277
2014-10-08,0.0028185713770625,-0.12955267461178763,-0.009271440665654534,0.0164763133963736
2014-10-09,-0.0019991729092554,0.2163702022135188,0.012352082394026178,-0.0208153129666497
2014-10-10,0.0007273872961315,0.12415922981766561,0.009854599510444815,-0.0125161727426812
2014-10-13,0.002904959775777,0.14848492829536894,0.004649327237461172,-0.0161025046688507
2014-10-14,0.0022639008018883,-0.07804923046438518,-0.003681633266204936,0.0031166678471858
2014-10-15,0.0018074033292876,0.10329605608465103,-0.0009135184403678983,-0.0056173323674517
2014-10-16,-0.0008132797404281,-0.0027739147220893516,0.0014858692755945716,0.0021882951034895
2014-10-17,-0.0013558760705363,-0.13625623063401934,0.0025120290972395457,0.0108703093572053
2014-10-20,0.0011753248885577,-0.1690404352268039,0.0019463794873459542,0.0099379108611072
2014-10-21,-0.0009034173392361,-0.14397109992352738,0.007025146068451251,0.0195846229196758
2014-10-22,-0.0005433723982921,0.10554711712800584,-0.0014655647790796401,-0.0078282874834378
2014-10-23,-0.0023559600373612,-0.07794642276186821,0.0014405688016597574,0.0120184099865445
2014-10-24,0.000362962878734,-0.025736718296532794,0.0015712235880876928,0.0069448152370465
2014-10-27,0.0003623136873862,-0.00435457555933707,-0.0015821558138944607,-0.0013855707874244
2014-10-28,-0.001542295471907,-0.10855211475771034,-0.0039431954145067154,0.0128860796930689
2014-10-29,-0.0021811204391903,0.051466962018072326,0.005912021589635639,-0.0014671370299401
2014-10-30,0.0016364158074413,-0.0424734658523956,-0.002825936490171611,0.0061470752975125
2014-10-31,-2.510148228958282e-27,-0.03432916584084672,0.0024532607405346888,0.0117976935682655
2014-11-03,-0.0018946912845638,0.048688324315911385,0.006451462055204022,0.0005770013220693
2014-11-04,9.126553349592116e-05,0.010803670355426571,-0.0019004599354695776,-0.0036579342713274
2014-11-05,0.0003647192003448,-0.04956281066613783,-0.004235251546160058,0.0047137749069774
2014-11-06,-0.0017333637006009,-0.0359234027696396,-0.0024100475528638175,0.0048831024998294
2014-11-07,0.0033725671212625,-0.04106588152367518,-0.005038733118329323,0.0007636973405293
2014-11-10,-0.0023684284206977,-0.034900774438407306,-0.004953928119415863,0.0030497368863988
2014-11-11,0.0004550703816077,0.019539503904946638,0.004364265023745135,0.0009508991991307
2014-11-12,9.1768360792166e-05,0.007710167679323754,0.0009325646069837764,-0.0001901075168397
2014-11-13,0.0004553408394807,0.057457017099980016,0.008279427313185051,-0.0001902287862236
2014-11-14,0.0009106653073995,-0.03542802510548646,-0.0050206021889364245,9.516147326049662e-05
2014-11-17,-0.001183619889244,0.049827108383527156,0.007608185830014328,-9.516147326049662e-05
2014-11-18,0.0009107408476696,-0.009335803325500831,0.001653223268824544,0.0058784685282429
2014-11-19,-0.0023702430882943,0.00718913107554019,-0.001202392748921675,-0.002555993038098
2014-11-20,0.0018235693335473,-0.02759798355409239,-0.0017919070804113275,0.0028396928047618
2014-11-21,0.0011839670882292,-0.051370834715536814,-0.003979033653945163,0.00527870855566
2014-11-24,0.0003637632095445,-0.02194443375114001,-0.0021644168396258334,0.0036594359280952
2014-11-25,0.0021804944383525,-0.029756911054136324,-0.005483186714905814,-0.0001873293738023
2014-11-26,0.0008166765133816,-0.014802927164902294,-0.001398130743685896,0.0022460580827825
2014-11-28,0.0030786352757647,0.09929411864079063,0.012153341400719903,-0.0035584311767138
2014-12-01,-0.0022502326068085,0.06040394902116499,0.007642042658435433,-0.0084786165516907
2014-12-02,-0.0020009789313428,-0.09707723646074003,-0.015108013337127425,0.0062244585967707
2014-12-03,-0.0009106728617203,-0.027615196718383098,-0.002416728091125305,0.0045029109751704
2014-12-04,0.0030019236029206,-0.009646367808081759,-0.00235026526315058,-0.0012172720310843
2014-12-05,-0.0042779666561179,-0.04038453692245008,-0.006598752624417068,0.0022464372721975
2014-12-08,0.0024601182063621,0.17824820521431217,0.02655355845161962,-0.007131830273046
2014-12-09,0.0015453731520089,0.0771695540912304,0.015439505274079397,0.0005649609110358
2014-12-10,0.0017251690295623,0.18827557846511225,0.019241679227887304,-0.016512121039419
2014-12-11,-0.0003632764897574,0.08033321367139333,0.013914791398152417,0.0045826938729245
2014-12-12,0.0031712688848495,0.048600429027386705,-0.005236617354949458,-0.015840767611837
2014-12-15,-0.0027173442465908,-0.03180990358211575,-0.00919988029263,-0.0072839872174448
2014-12-16,0.0024457704421694,0.14345988752671118,0.003322452229173478,-0.0074359701888102
2014-12-17,-0.0012673193008083,-0.1926418774930832,0.0033845615619075564,0.0211825099120286
2014-12-18,-0.0026304968391155,-0.14535891084975197,0.007355567344287797,0.0233764110969039
2014-12-19,0.0016332314442664,-0.01921979295801205,0.0032587832965182252,0.0041241562384497
2014-12-22,0.0015400842905703,-0.07817461963723975,-0.004770929556598005,0.0039506913360538
2014-12-23,-0.0046281622845576,-0.0299523093954225,-0.0011642723411169876,0.0022454741033497
2014-12-24,0.001085652350155,-0.02948450153048627,-0.00435418918609253,0.0002799661213526
2014-12-26,0.0004559221551891,0.009005957300233661,0.0028019019385392124,0.0029852259863911
2014-12-29,0.0020938132233991,0.03789360080840287,0.0057911557476763775,0.0021399615742332
2014-12-30,0.0010906342041439,0.05553393497260565,0.0048970637234200245,-0.004938115705813
2014-12-31,0.0002722584480929,0.1873341335592728,0.019271058018264973,-0.0099502460174916
2015-01-02,0.0028111143631273,-0.07627376562957563,-0.011123212718692668,-0.0007549764176379
2015-01-05,0.0021710946785127,0.11308770284247566,-0.0012759887547158372,-0.0173323810934213
