Date,BTC-USD_close,ETH-USD_close,LTC-USD_close,XRP-USD_close,BTC-USD_open,ETH-USD_open,LTC-USD_open,XRP-USD_open,BTC-USD_return,ETH-USD_return,LTC-USD_return,XRP-USD_return,BTC-USD_std,ETH-USD_std,LTC-USD_std,XRP-USD_std,BTC-USD_momentum,ETH-USD_momentum,LTC-USD_momentum,XRP-USD_momentum
2018-01-13,14360.2001953125,1396.4200439453125,259.1929931640625,2.0213499069213867,13952.400390625,1270.469970703125,236.8820037841797,2.051409959793091,0.026789878301524794,0.09237847208475358,0.09012055817517428,-0.010766357846834773,0.07474281782763759,0.07081787237140534,0.11153092526765458,0.15923270737670403,0.739852047716818,1.940382539800451,2.3243381426867815,7.2624809755015445
2018-01-14,13772.0,1366.77001953125,238.6750030517578,1.8611899614334106,14370.7998046875,1397.47998046875,260.5790100097656,2.0185201168060303,-0.0418229592243744,-0.02146154392978783,-0.0824701248963331,-0.08254951159806478,0.07472589670871517,0.0708550292743688,0.11145287387107779,0.16020319116782852,0.5666164772733584,1.9312467651534808,1.687270071861576,6.3741740371599445
2018-01-15,13819.7998046875,1291.9200439453125,232.7740020751953,1.6767300367355347,13767.2998046875,1365.2099609375,237.28900146484375,1.8562500476837158,0.003464786845698953,-0.05632078827587428,-0.025034771983900583,-0.10437055737572332,0.07437103322204135,0.071692881236514,0.11138078929927367,0.1613284458115933,0.4811345626969037,1.7410096551266885,1.7089801127590634,5.738781234255124
2018-01-16,11490.5,1053.68994140625,188.33099365234375,1.1792399883270264,13836.099609375,1292.6300048828125,232.81700134277344,1.6783599853515625,-0.18458172530715267,-0.20383128435129638,-0.21186701537018138,-0.3519753367175448,0.07890660569179707,0.07838085862443384,0.11589476615089205,0.1704992697591723,0.17030870331082482,1.1935650036057188,1.0559546294276565,3.6440119544020124
2018-01-17,11188.599609375,1014.25,186.51600646972656,1.306339979171753,11431.099609375,1061.3399658203125,190.14500427246094,1.1836800575256348,-0.02662523913776127,-0.038148810498464414,-0.009683958340255927,0.10235916465360831,0.07895722472372672,0.07862886248413115,0.11584531660257602,0.16973852567575487,0.11231954374526887,1.1447360821494352,0.9421912902660465,3.366810305966153
2018-01-18,11474.900390625,1036.280029296875,192.83700561523438,1.5965800285339355,11198.7998046875,1016.4400024414062,186.94900512695312,1.3055800199508667,0.025266707476315986,0.02148798275790753,0.03332824062108042,0.2006345414688669,0.07897417079684647,0.07682382599624342,0.11437505264952538,0.16790955185406295,0.16041587064979757,1.423916384480516,1.2535322427090962,5.568558160133533
2018-01-19,11607.400390625,1039.0999755859375,192.96400451660156,1.552049994468689,11429.7998046875,1028.8199462890625,191.19200134277344,1.582170009613037,0.011480784055017068,0.0027175245187445185,0.0006583648182312274,-0.028287225230889945,0.07885536067581188,0.07675140056249749,0.1143736067291045,0.16816698218693693,0.13424414025261067,1.3240156734351545,1.1845631966744294,5.186472931024918
2018-01-20,12899.2001953125,1155.1500244140625,211.01800537109375,1.5786199569702148,11656.2001953125,1044.949951171875,194.3780059814453,1.5628399848937988,0.10552244967375835,0.10587529642513172,0.08943979693234283,0.016974386234947625,0.07963196364666154,0.07770061060251666,0.11399338665767911,0.16817158724122805,0.17526154874440047,1.4759934909265904,1.131415339272274,5.173742968250555
2018-01-21,11600.099609375,1049.5799560546875,190.42100524902344,1.3800400495529175,12889.2001953125,1155.6800537109375,211.23500061035156,1.5762300491333008,-0.10615162399161626,-0.09584018452753806,-0.10270602538933904,-0.13443850024484783,0.08111309408715185,0.0792887438910793,0.115205628722311,0.16982873553512462,0.047450925409090905,1.2647150915065075,0.8988174757600638,4.4015000077570114
2018-01-22,10931.400390625,1003.260009765625,180.00799560546875,1.3573499917984009,11633.099609375,1055.3499755859375,191.7899932861328,1.391610026359558,-0.059374267538764514,-0.045135334824276896,-0.056236168024271116,-0.016578256722404205,0.08149596626248669,0.0797513170418133,0.11561876479535776,0.16985758288211902,-0.03460150822465313,1.1535978443860495,0.7776284994270966,4.374409164499365
2018-01-23,10868.400390625,986.22900390625,177.8070068359375,1.3370699882507324,10944.5,1004.1699829101562,180.2790069580078,1.3531899452209473,-0.005779885423653042,-0.017121403318006934,-0.012302539104660504,-0.015053619457857936,0.08138507341733744,0.07987959878894518,0.11563897192653368,0.1699467809479716,-0.06766631708055304,1.0974491559222712,0.7058118762406751,4.27296090195713
2018-01-24,11359.400390625,1058.780029296875,179.98699951171875,1.3571499586105347,10903.400390625,987.4769897460938,178.4250030517578,1.352120041847229,0.04418609725643563,0.07098402541777915,0.012185892517576846,0.014906238214989875,0.08157542568268138,0.08015107338034949,0.11556598414190287,0.1697249593379512,-0.04676628559529561,1.2853948595040365,0.7577369838272965,4.514605469908709
2018-01-25,11259.400390625,1056.030029296875,180.27200317382812,1.3122299909591675,11421.7001953125,1063.219970703125,181.56300354003906,1.3632500171661377,-0.008842259367552785,-0.0026007078402479067,0.00158221568061645,-0.03365890905171465,0.07720051667626521,0.07904182950325071,0.1154860689913724,0.16950481075261425,-0.21216104743204,1.4639747216813022,0.7963967622816932,4.642931932073303
2018-01-26,11171.400390625,1055.1700439453125,176.73399353027344,1.217270016670227,11256.0,1052.699951171875,179.81900024414062,1.3089200258255005,-0.00784639410255572,-0.0008146886787550045,-0.019821098293577144,-0.0751173130271735,0.06970952892953348,0.07908449228951221,0.11548088717740734,0.16986813590220073,-0.3758889323166438,1.4289839723138158,0.7980433862819085,4.462946147758523
2018-01-27,11440.7001953125,1107.0699462890625,180.88600158691406,1.2191100120544434,11174.900390625,1055.75,176.66099548339844,1.2178900241851807,0.023820214048161148,0.04801490414153342,0.023221266621765047,0.0015104340967652397,0.06916650168413305,0.07908006337700756,0.11074373893614094,0.169430810300381,-0.3095284122782336,1.4276199031748438,0.44887301646957023,3.8353397571203764
2018-01-28,11786.2998046875,1246.010009765625,193.86500549316406,1.3996000289916992,11475.2998046875,1111.780029296875,181.42100524902344,1.223889946937561,0.029760633486411336,0.11822961667606524,0.06929506151960396,0.13806540800990805,0.06837402173111674,0.08030596347828767,0.10690703136414642,0.16985311970523473,-0.2234718442883975,1.631477739277741,0.24879220832833693,4.719469816118255
2018-01-29,11296.400390625,1182.3599853515625,181.66400146484375,1.3239699602127075,11755.5,1246.699951171875,193.75100708007812,1.399209976196289,-0.04245369798060672,-0.05243402510166195,-0.06500323382358264,-0.05555173362934279,0.0684916463479037,0.0799566321622148,0.10714841226156291,0.17008590478066013,-0.26909687842980656,1.6767121398637612,0.2220099353538929,4.578532955178165
2018-01-30,10106.2998046875,1071.1300048828125,165.2760009765625,1.1385600566864014,11306.7998046875,1184.1300048828125,181.44500732421875,1.328179955482483,-0.11132515302966794,-0.09879825820701793,-0.09454202541992185,-0.15087041275324717,0.06858825038147677,0.07928919978361161,0.09449534351763766,0.17204511771601183,-0.40329345930101823,1.0793150416801542,-0.22841417386284435,3.5236420661834105
2018-01-31,10221.099609375,1118.31005859375,163.3509979248047,1.1623899936676025,10108.2001953125,1071.0899658203125,165.29600524902344,1.130660057067871,0.011295200421317375,0.04310449900718183,-0.011715562483130881,0.020713869055539985,0.06843981210427949,0.07279883367118814,0.07542115949041228,0.16380086105538022,-0.41309993568237524,0.7166975575669776,-0.48332642850344665,2.1118137003193564
2018-02-01,9170.5400390625,1036.7900390625,142.2969970703125,0.9625300168991089,10237.2998046875,1119.3699951171875,163.6820068359375,1.1608799695968628,-0.10845799638872755,-0.07568923036724229,-0.13798484508436815,-0.1886682518164192,0.06949389662530842,0.07318906844269747,0.07735207822939366,0.16363568961017042,-0.4411001526247239,0.4752969285143869,-0.5297552498259823,1.0433148885210035
2018-02-02,8830.75,915.7849731445312,131.37899780273438,0.8847839832305908,9142.2802734375,1035.77001953125,142.56199645996094,0.9606419801712036,-0.03775622775012444,-0.12410312652445743,-0.07983014286224854,-0.08422172359552202,0.069522242256885,0.07549742451273933,0.07734863084652846,0.14004664876047274,-0.4668709248973678,0.3161309897704865,-0.5296604836436498,0.023743912641767118
2018-02-03,9174.91015625,964.0189819335938,160.25,0.9240429997444153,8852.1201171875,919.2109985351562,131.4010009765625,0.8919919729232788,0.038232652937148615,0.051329393577471905,0.19864883659865473,0.04341507861000736,0.0689736035638318,0.07570345148596913,0.08220935326218742,0.13882040944994767,-0.4818454978654707,0.4084619791196644,-0.4654395256596707,0.22198653194406837
2018-02-04,8277.009765625,834.6820068359375,148.02499389648438,0.8157029747962952,9175.7001953125,964.6669921875,160.38099670410156,0.9134179949760437,-0.10299083790500418,-0.14406016303912583,-0.07935395861594596,-0.12470831985446305,0.06827351339752091,0.0786325289349177,0.08273541409427258,0.1400090703202122,-0.575481366756726,0.19889577062158614,-0.5048867405948566,0.07521460137064229
2018-02-05,6955.27001953125,697.9509887695312,125.33000183105469,0.691798985004425,8270.5400390625,834.9580078125,148.7270050048828,0.8259429931640625,-0.17398211533124908,-0.17890193854553704,-0.16643086395153528,-0.16475485790302064,0.07178732298149797,0.08262142165946147,0.0846940166567842,0.14185808519135265,-0.6366259646595083,-0.030589933766076327,-0.6067695865789642,-0.0502041988046763
2018-02-06,7754.0,793.1220092773438,142.99099731445312,0.7763929963111877,7051.75,707.7369995117188,127.52100372314453,0.7051209807395935,0.108709190826632,0.1278281840183304,0.13183139920182185,0.11536340121050415,0.07403103976196218,0.0834352232965203,0.08519807613446938,0.1425001752882488,-0.5943329923864273,-0.0019165919580099722,-0.6009583243129721,-0.0025873115222923015
2018-02-07,7621.2998046875,757.0679931640625,138.2030029296875,0.7238950133323669,7755.490234375,790.427978515625,142.48199462890625,0.7745760083198547,-0.017261906053983367,-0.04652399900970838,-0.034058032468678334,-0.07001245787041782,0.07361213280545058,0.08348822167837872,0.0852248690143933,0.14282029191511322,-0.5712758757458796,-0.08436509996406494,-0.6054194922232029,-0.08513290682021746
2018-02-08,8265.58984375,817.8070068359375,149.46600341796875,0.8052629828453064,7637.85986328125,755.843017578125,138.33599853515625,0.7292519807815552,0.08115416198670111,0.07717330715965875,0.07834532511807346,0.10652253817099058,0.07453189203933257,0.08422110363651172,0.08532578161915658,0.1436109516618005,-0.5028096893780925,-0.001561486463577788,-0.5249331660184136,0.03775814386217302
2018-02-09,8736.98046875,883.864990234375,163.9499969482422,0.9544280171394348,8271.83984375,818.47998046875,149.72999572753906,0.7971400022506714,0.055463550667886,0.07767794919184468,0.09249251959218796,0.16994331528260803,0.07497531974657459,0.08493526640330801,0.0866101536638277,0.13197453238925622,-0.4471280427779464,0.07648865294073226,-0.4835602558784611,-0.20001677638931536
2018-02-10,8621.900390625,860.4149780273438,155.59300231933594,1.070739984512329,8720.080078125,882.4669799804688,163.48800659179688,0.94725102186203,-0.013259122522587319,-0.026889519538555007,-0.05231784618446511,0.11499303662419824,0.07290291955936475,0.08013820706351434,0.08337891070945767,0.1328941505731805,-0.3766609904444179,0.2749533187674744,-0.41270590829107,-0.05933517898201668
2018-02-11,8129.97021484375,814.6599731445312,148.99000549316406,1.0041600465774536,8616.1298828125,859.2880249023438,155.39199829101562,1.067330002784729,-0.05874826338459904,-0.05464399013748622,-0.04336441202364316,-0.06419856625011723,0.0725106982436616,0.08010945394916284,0.08235794178792999,0.13310386617190986,-0.44691070896249474,0.13243629096732112,-0.4831509437957209,-0.14491540925774826
2018-02-12,8926.5703125,868.7069702148438,161.5659942626953,1.0810099840164185,8141.43017578125,817.5079956054688,150.10400390625,1.006500005722046,0.0934749976251279,0.0642350496457782,0.08103446593185026,0.07374435701533158,0.07374915602699016,0.0803833045462376,0.08330016600659088,0.1324931534465367,-0.3589904753983848,0.25147224710344873,-0.41457356391402134,0.03549980718914436
2018-02-13,8598.3095703125,845.2579956054688,159.5540008544922,1.0274100303649902,8926.7197265625,869.2930297851562,161.77499389648438,1.079740047454834,-0.03746663522015048,-0.027363963964774918,-0.012531264124135966,-0.05085467265637046,0.07382066000070875,0.07934859134886117,0.08330034904780029,0.13227845913883815,-0.3869997141313122,0.10370917568418814,-0.4163868747742353,-0.08456591779900013
2018-02-14,9494.6298828125,923.5609741210938,213.35899353027344,1.1416200399398804,8599.919921875,844.2789916992188,159.57899475097656,1.0260800123214722,0.09916074093751703,0.08859492149652226,0.2905937343491356,0.10540723941756337,0.07243118234818234,0.08028314618561877,0.09327599105137416,0.13288297185781264,-0.4102641027841779,0.1934841179130482,-0.255301862568854,-0.04024407293324972
2018-02-15,10166.400390625,936.9760131835938,225.42599487304688,1.1468600034713745,9488.3203125,923.72802734375,212.3470001220703,1.139050006866455,0.06836184023154956,0.01442085982401764,0.0550157600724992,0.004579434899550955,0.07327878262500659,0.08025561613620377,0.093431371533223,0.1307770619955776,-0.3581210095258389,0.22827012379101563,-0.17175782561339803,-0.18060356028359004
2018-02-16,10233.900390625,944.2100219726562,230.12399291992188,1.1380300521850586,10135.7001953125,934.7860107421875,225.5,1.1449400186538696,0.006617573638271423,0.0076909399834006464,0.02062634061507307,-0.007729032932105612,0.07256322995707605,0.08006361234528019,0.09274406532751302,0.1307237766704073,-0.29935984728545506,0.2811133558060468,-0.0792461902783812,-0.20466419858018237
2018-02-17,11112.7001953125,974.114990234375,229.46499633789062,1.2049800157546997,10207.5,944.7479858398438,229.5019989013672,1.13742995262146,0.0823828388494885,0.031180734159380386,-0.0028677668485155294,0.05716423911822227,0.07364840879845441,0.08011300950583976,0.09271476573326526,0.1145956738854508,-0.2417748088029883,0.2926291894184194,-0.06532330748931936,-0.4558927260697023
2018-02-18,10551.7998046875,923.9210205078125,215.73599243164062,1.120460033416748,11123.400390625,973.3489990234375,230.50900268554688,1.2047799825668335,-0.0517921730312878,-0.05290276411537498,-0.061695093606871865,-0.07272363727233658,0.07198046374083733,0.08016295216447285,0.09169721862784184,0.11490213580243068,-0.1853276164997607,0.28813102692336723,-0.014737672769657428,-0.481033033091398
2018-02-19,11225.2998046875,943.864990234375,223.0570068359375,1.1444200277328491,10552.599609375,921.6680297851562,215.4149932861328,1.1231499910354614,0.06187369895710759,0.021356544750277706,0.03337197196875952,0.021158637584237583,0.07136667391766686,0.07989407364231475,0.09144021012943546,0.11448115753123358,-0.2070512633902758,0.24728936912626742,-0.038945033421664,-0.5025493585538419
2018-02-20,11403.7001953125,895.3709716796875,232.8509979248047,1.089460015296936,11231.7998046875,943.5670166015625,223.08700561523438,1.1445499658584595,0.015767739342638976,-0.05274501120480224,0.042971380290922845,-0.04921580800069281,0.0712788140033624,0.08026247993560395,0.09162929221389851,0.1143321030358685,-0.1650045373702187,0.15884476990587681,0.016670056649918052,-0.5443553690420908
2018-02-21,10690.400390625,849.9710083007812,213.3520050048828,1.0153900384902954,11372.2001953125,894.135009765625,230.947998046875,1.0819900035858154,-0.06459170224791144,-0.05203588487177235,-0.08745534780126984,-0.07040936162643155,0.07041049108647107,0.07831229150812595,0.09105754543524944,0.11433137897360195,-0.2864551251591254,-0.0389769873567446,-0.16556374189441747,-0.5907170710832164
2018-02-22,10005.0,812.844970703125,195.30799865722656,0.9417880177497864,10660.400390625,849.2620239257812,212.84100341796875,1.0122599601745605,-0.06626121098880944,-0.04466183759872333,-0.08836561452590441,-0.0752478770196103,0.07083806410873623,0.0775610207090592,0.091697000437556,0.1091020579554492,-0.34181961713045195,-0.15567870674848305,-0.204020077315063,-0.6967227724262193
2018-02-23,10301.099609375,864.1890258789062,209.3090057373047,0.9988549947738647,9937.0703125,811.5850219726562,194.1929931640625,0.9341760277748108,0.02916567969339212,0.06125112140513167,0.06923386362579809,0.05882940272024179,0.07087220873792217,0.07804007553490075,0.09226925979237405,0.10947827296639247,-0.3396392455768058,-0.11900331681830845,-0.13282922495945237,-0.6875287429448796
2018-02-24,9813.0703125,840.5150146484375,209.4219970703125,0.9544020295143127,10287.7001953125,861.593017578125,210.63699340820312,0.9976590275764465,-0.04853544529041365,-0.02777670819036704,0.000539684594609291,-0.04552462047337419,0.06895899141720613,0.07806835838969914,0.0921322725298224,0.10947025304008925,-0.4369849787716228,-0.15756420706292984,-0.15986215664035952,-0.6869489076473794
2018-02-25,9664.73046875,844.8099975585938,220.47500610351562,0.9434869885444641,9796.419921875,839.458984375,208.1320037841797,0.951977014541626,-0.015231977518507023,0.005096930475980699,0.05143299644718091,-0.011502423175718021,0.06891666608650733,0.0777903978886364,0.0889137732896464,0.10934736892749596,-0.44858044909282824,-0.18899282505314674,-0.2562927177262576,-0.6950561995941913
2018-02-26,10366.7001953125,869.3150024414062,220.96200561523438,0.9568589925765991,9669.4296875,845.2780151367188,222.13800048828125,0.9437040090560913,0.07011553986619923,0.028593800894165966,0.0022064289869820897,0.014073463329120135,0.06949114423004936,0.07643531818549752,0.08886655895795717,0.1083051101378916,-0.3708610209575476,-0.24615193829763382,-0.2339703650945698,-0.7167220796351552
2018-02-27,10725.599609375,878.2650146484375,216.5989990234375,0.9473050236701965,10393.900390625,870.364990234375,221.7100067138672,0.9593020081520081,0.034034606098973796,0.01024283909079049,-0.019943053202265304,-0.010034901403316913,0.06893297267488463,0.07646814205881478,0.08733774942751826,0.0996958171707585,-0.2929776411786601,-0.2353138426984731,-0.15312614174088957,-0.6143224467731843
2018-02-28,10397.900390625,855.198974609375,202.89500427246094,0.9045829772949219,10687.2001953125,877.9340209960938,217.2790069580078,0.9446970224380493,-0.031029470636465106,-0.026614226394913842,-0.06535908833793602,-0.0461470970829249,0.06887009673339023,0.07421260360920225,0.08766943127571235,0.09781366831846047,-0.2875906030434192,-0.3420230345800458,-0.17868577513878015,-0.5696109944479635
2018-03-01,10951.0,872.2000122070312,209.75,0.9283469915390015,10385.0,856.0120239257812,203.11900329589844,0.9041309952735901,0.05182687604474623,0.019684608701039608,0.03322772044280953,0.02593153726389015,0.06922110128740959,0.07421982298174414,0.0877918309339034,0.09777349074145941,-0.2686314878586943,-0.30547367496082933,-0.16273483141742195,-0.5299318578146814
2018-03-02,11086.400390625,856.85302734375,212.55599975585938,0.9101439714431763,10977.400390625,871.7639770507812,209.55499267578125,0.9266380071640015,0.01228839083196931,-0.01775236219554177,0.013289136562550041,-0.019802778820311964,0.06760402166551538,0.07341480891292264,0.08696389360919801,0.09777485983391059,-0.1730146241070596,-0.25809097737947684,-0.07328896940006235,-0.5334508927131028
2018-03-03,11489.7001953125,857.2249755859375,210.64300537109375,0.907804012298584,11101.900390625,856.7109985351562,213.83799743652344,0.9087859988212585,0.035731831732556785,0.0004339922073439695,-0.009040699015517184,-0.0025742875569078755,0.06752335573746619,0.07189061236481452,0.08683354202994745,0.09739063946198848,-0.17816828202362456,-0.32671614164221974,-0.110670606300042,-0.5557015181457767
2018-03-04,11512.599609375,866.677978515625,213.7989959716797,1.0055400133132935,11497.400390625,856.1859741210938,210.23599243164062,0.9060080051422119,0.001991054965976957,0.01096708797355106,0.014871519575558878,0.10225149304761834,0.06738408056787693,0.0704809237911373,0.08584469896121749,0.09882094272079224,-0.19829811194881686,-0.3793572483627524,-0.17513589637683447,-0.5025403519350198
2018-03-05,11573.2998046875,853.6840209960938,211.1750030517578,0.9593679904937744,11532.400390625,866.8460083007812,213.74000549316406,1.0142899751663208,0.0052586502353069164,-0.015106360901199878,-0.012349114405026285,-0.047005278441617934,0.06717939697001037,0.07046471451756718,0.08510367976538372,0.09844462871084936,-0.15965002870407352,-0.3754003901191256,-0.11521943918876365,-0.4845405303202316
2018-03-06,10779.900390625,816.9509887695312,196.6009979248047,0.9228870272636414,11500.099609375,853.8170166015625,210.51300048828125,0.9544479846954346,-0.0710173788230346,-0.04398202269410323,-0.07151090445012631,-0.03876789474230838,0.06784478101938993,0.0703185394750841,0.08560772805328316,0.09763933527685204,-0.21996696457436415,-0.3676458596658222,-0.1553996744821412,-0.44959116432336843
2018-03-07,9965.5703125,752.8309936523438,185.83900451660156,0.871209979057312,10803.900390625,816.27099609375,196.8260040283203,0.924377977848053,-0.07854714164884058,-0.08173834520662204,-0.056295551836117674,-0.05762380374603375,0.06364294772987796,0.06536619283894898,0.08055343882813461,0.08474087502834277,-0.13271221335015881,-0.28552891693393334,-0.013231965102580845,-0.26121062066993916
2018-03-08,9395.009765625,704.5960083007812,176.51100158691406,0.8258569836616516,9951.4404296875,752.5700073242188,185.697998046875,0.8725079894065857,-0.05895751127349236,-0.06621615789568835,-0.05149752541065045,-0.05346141067163443,0.06405240962737789,0.06576089146142466,0.08086962784502773,0.08352904445359893,-0.16030512364095495,-0.305303417992821,-0.05364153496625723,-0.367808536193417
2018-03-09,9337.5498046875,728.916015625,187.16799926757812,0.8497610092163086,9414.6904296875,702.197021484375,176.4810028076172,0.826121985912323,-0.006134788034012573,0.033933919776000465,0.05862339897944935,0.028533529058837437,0.06391845908727137,0.06589544582040294,0.08116798628109574,0.07807489390349462,-0.18626310583782646,-0.2966032394549031,-0.029397917321779765,-0.4677617194068222
2018-03-10,8866.0,686.8900146484375,177.73199462890625,0.7966269850730896,9350.58984375,730.1599731445312,188.11300659179688,0.8548719882965088,-0.05182014795718892,-0.05938433618832928,-0.051729837834784576,-0.06456859883680002,0.06422924208794466,0.06629191451695536,0.08148894782021908,0.07839149783235264,-0.2361769473239812,-0.3389567599006944,-0.07893705318695765,-0.4867259508958036
2018-03-11,9578.6298828125,723.3389892578125,188.9459991455078,0.8311219811439514,8852.7802734375,685.31201171875,177.51300048828125,0.7957649827003479,0.07731082693622326,0.05170379280650117,0.06118448791475917,0.04239002697807029,0.06335298102892412,0.06481438960160397,0.0809405356689296,0.07867396153348583,-0.2574245117698598,-0.37381381295064386,-0.10459773888379986,-0.4735135727416673
2018-03-12,9205.1201171875,699.8309936523438,178.23399353027344,0.8010479807853699,9602.9296875,724.406005859375,189.01600646972656,0.8321269750595093,-0.03977469953506585,-0.03303910883312078,-0.058363998031704334,-0.03685572608360402,0.06188903567851499,0.06370333319792544,0.08005503335587474,0.07678332822930241,-0.20646197643440223,-0.33322755487541,-0.06400035386228742,-0.4195472942652062
