Date,MTCH,AZO,PEP,XOM,COF,RVTY,GE,CDNS,FCX,EQR,XEL
2005-02-18,5.427061557769775,94.98999786376953,32.38374328613281,32.07645797729492,58.253604888916016,19.86208724975586,130.9397735595703,13.479999542236328,12.42009449005127,14.173872947692871,8.877696990966797
2005-02-22,5.356200695037842,93.05999755859375,31.774303436279297,31.45015525817871,56.87345886230469,19.282224655151367,129.00563049316406,13.289999961853027,12.407588958740234,13.834280967712402,8.614245414733887
2005-02-23,5.3757476806640625,94.45999908447266,31.923675537109375,32.08185958862305,57.191959381103516,19.35145378112793,128.7136993408203,13.319999694824219,12.445103645324707,13.605049133300781,8.70868968963623
2005-02-24,5.468601703643799,95.76000213623047,32.05512237548828,33.00511169433594,57.63178634643555,19.45531463623047,130.5498046875,13.569999694824219,12.648295402526855,13.647506713867188,8.733545303344727
2005-02-25,5.524803638458252,96.88999938964844,32.24631881713867,34.1551399230957,58.655494689941406,19.49858856201172,130.80686950683594,13.5,12.848371505737305,13.931916236877441,8.947284698486328
2005-02-28,5.500368595123291,96.9000015258789,32.180599212646484,34.18213653564453,58.14741516113281,19.195690155029297,129.2645263671875,13.779999732971191,13.073454856872559,13.927665710449219,8.808107376098633
2005-03-01,5.676301002502441,97.33000183105469,32.300079345703125,33.52882766723633,58.20050048828125,19.212987899780273,129.33790588378906,13.770000457763672,12.901518821716309,14.02954387664795,8.902548789978027
2005-03-02,5.573674201965332,98.33000183105469,32.27022171020508,33.84199905395508,58.041255950927734,19.09183692932129,130.73341369628906,14.0,13.060949325561523,13.978607177734375,8.857808113098145
2005-03-03,5.456383228302002,98.37000274658203,32.282169342041016,34.04176712036133,58.0867805480957,19.30819320678711,130.5498046875,14.520000457763672,12.945281982421875,14.114439010620117,8.847872734069824
2005-03-04,5.444167137145996,98.4000015258789,32.24033737182617,34.322509765625,59.209075927734375,19.92266273498535,132.6430206298828,14.260000228881836,13.67054557800293,14.437060356140137,8.867755889892578
2005-03-07,5.6958489418029785,99.0,32.389705657958984,34.014766693115234,57.63178634643555,19.69764518737793,132.6797637939453,14.329999923706055,13.411072731018066,14.504980087280273,8.917464256286621
2005-03-08,5.642091751098633,98.97000122070312,32.16865539550781,34.06874084472656,59.71714401245117,19.91399574279785,132.42269897460938,14.880000114440918,13.44546127319336,14.500734329223633,8.872723579406738
2005-03-09,5.590778827667236,97.02999877929688,31.78461456298828,32.82154083251953,59.45171356201172,19.53321075439453,131.24752807617188,14.720000267028809,13.254769325256348,13.987093925476074,8.778281211853027
2005-03-10,5.527246952056885,98.05999755859375,31.89263916015625,32.59477615356445,59.68682098388672,19.438003540039062,132.6797637939453,14.640000343322754,12.792099952697754,14.203593254089355,8.877696990966797
2005-03-11,5.539465427398682,98.30000305175781,31.622610092163086,32.96192932128906,59.05739974975586,19.109134674072266,131.54129028320312,14.65999984741211,12.925027847290039,13.766359329223633,8.778281211853027
2005-03-14,5.50525426864624,85.75,31.640602111816406,33.086097717285156,59.9142951965332,19.039897918701172,133.01019287109375,14.600000381469727,12.966165542602539,14.088976860046387,8.763373374938965
2005-03-15,5.50525426864624,85.25,31.508575439453125,32.583984375,59.30006408691406,18.953357696533203,132.20230102539062,14.380000114440918,13.095926284790039,14.135672569274902,8.743485450744629
2005-03-16,5.468601703643799,87.0,31.292591094970703,32.55158996582031,58.39006042480469,18.53793716430664,130.77011108398438,14.390000343322754,12.925027847290039,13.861702919006348,8.634129524230957
2005-03-17,5.466158390045166,87.2300033569336,31.38258171081543,33.19949722290039,58.337013244628906,18.434083938598633,129.88880920410156,14.40999984741211,13.127574920654297,13.990730285644531,8.639104843139648
2005-03-18,5.446610927581787,86.5199966430664,31.57459259033203,33.825801849365234,58.11713409423828,18.633146286010742,131.76168823242188,14.3100004196167,13.035791397094727,13.891806602478027,8.544659614562988
2005-03-21,5.285337448120117,85.2300033569336,31.53858757019043,33.55582046508789,58.35974884033203,18.390811920166016,132.23904418945312,14.369999885559082,12.760454177856445,13.706876754760742,8.564539909362793
2005-03-22,5.36353063583374,84.95999908447266,31.26256561279297,32.88092803955078,57.35877227783203,18.174448013305664,130.36611938476562,14.569999694824219,12.6813325881958,13.418716430664062,8.405478477478027
2005-03-23,5.3024420738220215,85.12999725341797,31.208572387695312,32.44361114501953,57.48768997192383,18.81488037109375,130.36611938476562,14.65999984741211,12.314214706420898,13.521934509277344,8.415416717529297
2005-03-24,5.153388500213623,85.18000030517578,31.154563903808594,31.855091094970703,56.9113883972168,19.117794036865234,131.21078491210938,14.65999984741211,12.254091262817383,13.448820114135742,8.470096588134766
2005-03-28,5.251129150390625,84.98999786376953,31.412582397460938,31.79569435119629,56.23649597167969,18.97066879272461,132.09217834472656,14.819999694824219,12.225605964660645,13.500433921813965,8.410449028015137
2005-03-29,5.258459091186523,83.80000305175781,31.376588821411133,31.4609432220459,55.93317413330078,18.30426597595215,130.4763641357422,14.8100004196167,11.981911659240723,13.569244384765625,8.33898639678955
2005-03-30,5.4050703048706055,84.87999725341797,32.01863479614258,31.98466682434082,56.65355682373047,17.144561767578125,132.93679809570312,14.869999885559082,12.29206371307373,13.870306015014648,8.565451622009277
2005-03-31,5.4417243003845215,85.69999694824219,31.82061004638672,32.179039001464844,56.69905090332031,17.85423469543457,132.42269897460938,14.949999809265137,12.535751342773438,13.85309886932373,8.645974159240723
2005-04-01,5.41240119934082,85.02999877929688,31.65861701965332,32.69196701049805,56.63080596923828,17.585952758789062,130.25604248046875,15.0,12.662344932556152,13.805790901184082,8.671135902404785
2005-04-04,5.456383228302002,85.33999633789062,31.646589279174805,32.74596405029297,56.74454879760742,17.698455810546875,129.41134643554688,14.800000190734863,12.393340110778809,13.698269844055176,8.62584114074707
2005-04-05,5.576117992401123,87.19999694824219,31.80261993408203,32.427398681640625,56.949275970458984,17.585952758789062,130.36611938476562,14.40999984741211,12.32054615020752,13.702577590942383,8.686236381530762
2005-04-06,5.522360801696777,86.55000305175781,31.742603302001953,32.88092803955078,57.00236511230469,18.00136375427246,130.36611938476562,14.479999542236328,12.33004379272461,13.848800659179688,8.620807647705078
2005-04-07,5.532133102416992,86.9000015258789,32.05464553833008,32.853946685791016,57.08580017089844,17.99271011352539,131.39439392089844,14.539999961853027,12.32054615020752,14.029440879821777,8.635907173156738
2005-04-08,5.495479583740234,85.29000091552734,31.850629806518555,32.40040969848633,56.388153076171875,17.8455810546875,131.24752807617188,14.270000457763672,12.165471076965332,13.779985427856445,8.615777969360352
2005-04-11,5.4368367195129395,85.4800033569336,31.862632751464844,32.55158996582031,56.15306854248047,17.66384506225586,131.54129028320312,14.149999618530273,12.076860427856445,13.870306015014648,8.671135902404785
2005-04-12,5.485706329345703,85.51000213623047,32.1866455078125,32.6271858215332,56.79763412475586,17.655179977416992,132.5328369140625,14.34000015258789,12.181300163269043,14.003630638122559,8.716431617736816
2005-04-13,5.348869800567627,84.58999633789062,32.1806526184082,31.936084747314453,56.51707458496094,17.54267692565918,130.88027954101562,14.180000305175781,11.630205154418945,13.947721481323242,8.686236381530762
2005-04-14,5.409957408905029,83.98999786376953,33.08671951293945,31.720115661621094,56.28957748413086,17.308998107910156,130.36611938476562,13.979999542236328,11.091863632202148,13.784287452697754,8.595643997192383
2005-04-15,5.3781914710998535,82.77999877929688,32.90071105957031,30.337932586669922,55.35683822631836,16.997434616088867,131.28424072265625,13.75,10.887992858886719,13.74558162689209,8.520160675048828
2005-04-18,5.358644008636475,83.2300033569336,32.69670104980469,30.910236358642578,55.235504150390625,17.0060977935791,132.20230102539062,13.630000114440918,11.212909698486328,13.736976623535156,8.555387496948242
2005-04-19,5.419732093811035,83.47000122070312,32.702693939208984,31.65532112121582,55.69809341430664,16.96281623840332,132.20230102539062,13.949999809265137,11.528268814086914,13.805790901184082,8.630876541137695
2005-04-20,5.3024420738220215,82.72000122070312,32.49867630004883,30.850847244262695,54.780513763427734,17.023616790771484,130.4396209716797,14.0,11.470931053161621,13.758482933044434,8.661072731018066
2005-04-21,5.387966156005859,83.06999969482422,32.82870101928711,32.006263732910156,54.31795120239258,17.857431411743164,132.6430206298828,14.260000228881836,11.499602317810059,13.87890911102295,8.817079544067383
2005-04-22,5.331765174865723,82.33999633789062,32.68468475341797,32.08185958862305,53.574825286865234,17.040998458862305,132.56954956054688,14.130000114440918,11.544196128845215,14.154162406921387,8.822112083435059
2005-04-25,5.431949138641357,83.16000366210938,33.08671951293945,32.373416900634766,54.43928527832031,16.797801971435547,133.59779357910156,14.359999656677246,11.846817970275879,14.360604286193848,8.912700653076172
2005-04-26,5.3781914710998535,83.0,33.122718811035156,32.00087356567383,53.8326530456543,17.258127212524414,132.86337280273438,13.949999809265137,11.499602317810059,14.395013809204102,8.766753196716309
2005-04-27,5.348869800567627,84.30999755859375,33.146732330322266,31.52035140991211,54.30277633666992,17.127845764160156,133.6712646484375,14.279999732971191,11.10460376739502,14.515438079833984,8.731527328491211
2005-04-28,5.314660549163818,82.69000244140625,33.06270980834961,30.235347747802734,53.802284240722656,16.406949996948242,130.99050903320312,13.949999809265137,10.821094512939453,14.373501777648926,8.610747337341309
2005-04-29,5.312216281890869,83.0,33.386741638183594,30.791460037231445,53.75678634643555,16.06821632385254,132.93679809570312,14.0,11.040887832641602,14.773486137390137,8.645974159240723
2005-05-02,5.2340240478515625,83.83000183105469,33.548763275146484,31.17479705810547,54.38616943359375,15.83370590209961,133.1204376220703,14.170000076293945,11.079116821289062,14.795000076293945,8.666101455688477
2005-05-03,5.39040994644165,84.30999755859375,33.554744720458984,30.50530433654785,54.2724494934082,15.642622947692871,132.56954956054688,14.210000038146973,11.273431777954102,14.756291389465332,8.635907173156738
2005-05-04,5.673858165740967,85.44999694824219,33.97479248046875,30.899450302124023,54.97768783569336,16.155071258544922,132.93679809570312,14.34000015258789,11.477309226989746,14.93262004852295,8.620807647705078
2005-05-05,5.693405628204346,85.3499984741211,33.86677932739258,31.20718765258789,54.59852981567383,16.354835510253906,131.65139770507812,14.029999732971191,11.560128211975098,15.010037422180176,8.610747337341309
2005-05-06,5.617656707763672,84.7699966430664,33.626766204833984,31.099199295043945,54.28519821166992,16.372211456298828,131.65139770507812,14.0,11.54738712310791,14.833703994750977,8.706366539001465
2005-05-09,5.590778827667236,85.3499984741211,33.82477951049805,31.32057762145996,54.399017333984375,16.502487182617188,133.0469512939453,14.039999961853027,11.553757667541504,15.143366813659668,8.801985740661621
2005-05-10,5.517471790313721,84.61000061035156,33.82477951049805,30.899450302124023,53.92110824584961,16.398265838623047,131.57801818847656,13.859999656677246,11.321218490600586,15.100361824035645,8.983159065246582
2005-05-11,5.610327243804932,84.52999877929688,34.16081619262695,31.089384078979492,54.588661193847656,16.554601669311523,132.9000701904297,13.779999732971191,11.228836059570312,15.280987739562988,9.088842391967773
2005-05-12,5.559011459350586,83.83999633789062,34.01078796386719,29.748994827270508,54.02730178833008,16.58066177368164,131.7248992919922,13.699999809265137,10.53439712524414,15.199272155761719,8.932831764221191
2005-05-13,5.590778827667236,82.72000122070312,33.86078643798828,29.14120864868164,53.87557601928711,16.14638328552246,131.1006317138672,13.75,10.212664604187012,15.010037422180176,9.023415565490723
2005-05-16,5.6127705574035645,83.0,33.99879455566406,28.951263427734375,55.14244079589844,16.155071258544922,133.08367919921875,13.880000114440918,10.219040870666504,15.20357608795166,9.023415565490723
2005-05-17,5.681189060211182,84.25,33.77677917480469,29.228029251098633,55.574832916259766,15.981352806091309,133.89157104492188,13.800000190734863,10.671378135681152,15.2078857421875,9.108972549438477
2005-05-18,5.866896629333496,87.68000030517578,34.016788482666016,29.11406707763672,56.287933349609375,16.276662826538086,135.50738525390625,14.039999961853027,10.967621803283691,15.319698333740234,9.108972549438477
2005-05-19,5.947531700134277,89.88999938964844,34.220821380615234,29.754409790039062,56.523094177246094,16.545909881591797,135.580810546875,14.170000076293945,10.932585716247559,15.577762603759766,9.103938102722168
2005-05-20,5.986628532409668,88.83000183105469,34.274837493896484,29.3094425201416,56.394134521484375,16.66751480102539,135.87460327148438,14.25,10.754201889038086,15.741180419921875,9.124067306518555
2005-05-23,5.971968173980713,88.69999694824219,34.04681396484375,29.71100616455078,56.22724533081055,16.72830581665039,136.53562927246094,14.319999694824219,10.801982879638672,15.698175430297852,9.05864429473877
2005-05-24,5.910879611968994,87.20999908447266,34.064815521240234,29.868379592895508,56.287933349609375,16.676197052001953,136.1316680908203,14.319999694824219,11.021780014038086,15.569153785705566,9.073745727539062
2005-05-25,5.886444091796875,86.80000305175781,34.202823638916016,30.215686798095703,56.12861633300781,16.528541564941406,135.3604736328125,14.0,11.028151512145996,15.379912376403809,9.11400032043457
2005-05-26,5.981743335723877,88.41000366210938,34.20880889892578,30.508726119995117,56.41689682006836,16.72830581665039,135.65426635742188,14.069999694824219,11.130083084106445,15.401409149169922,9.083806991577148
2005-05-27,5.99884557723999,90.66000366210938,33.96280288696289,30.8234806060791,56.79616928100586,16.632768630981445,135.43392944335938,14.020000457763672,11.321218490600586,15.453024864196777,9.26498031616211
2005-05-31,5.986628532409668,90.5199966430664,33.758785247802734,30.497861862182617,57.19826126098633,16.615402221679688,133.96502685546875,13.970000267028809,11.244762420654297,15.440120697021484,9.27504825592041
2005-06-01,6.040386199951172,91.12000274658203,34.09480285644531,31.01342010498047,57.29682159423828,16.954137802124023,135.6175994873047,14.25,11.493231773376465,15.564850807189941,9.395830154418945
2005-06-02,6.128352165222168,91.9800033569336,34.142818450927734,31.10565185546875,57.2437744140625,16.676197052001953,135.50738525390625,14.199999809265137,11.54738712310791,15.534740447998047,9.420987129211426
2005-06-03,6.091699600219727,91.76000213623047,33.608760833740234,31.01342010498047,56.84169387817383,16.502487182617188,134.7729034423828,13.899999618530273,11.728958129882812,15.50463581085205,9.466282844543457
2005-06-06,6.128352165222168,91.61000061035156,33.464759826660156,31.257604598999023,56.705169677734375,16.771743774414062,134.4424285888672,13.970000267028809,11.525089263916016,15.569153785705566,9.471317291259766
2005-06-07,6.020837783813477,92.16000366210938,33.54276657104492,31.17620277404785,56.894798278808594,16.980195999145508,135.28701782226562,13.970000267028809,11.346700668334961,15.723978042602539,9.511574745178223
2005-06-08,6.3067307472229,91.38999938964844,33.4463005065918,30.785472869873047,56.803749084472656,16.719623565673828,135.14012145996094,13.989999771118164,11.136457443237305,15.874518394470215,9.677655220031738
2005-06-09,6.358044624328613,91.98999786376953,33.458370208740234,31.71344757080078,57.13755798339844,16.980195999145508,135.1034393310547,13.989999771118164,11.14282512664795,15.73688793182373,9.722947120666504
2005-06-10,6.355600833892822,91.4800033569336,33.47041702270508,31.680885314941406,56.54585266113281,16.797801971435547,134.51589965820312,13.890000343322754,11.381743431091309,15.728282928466797,9.642426490783691
2005-06-13,6.296955585479736,91.61000061035156,33.50056457519531,31.718870162963867,56.62926483154297,16.841224670410156,134.22210693359375,13.869999885559082,11.464564323425293,15.848700523376465,9.677655220031738
2005-06-14,6.162561893463135,94.41999816894531,33.488502502441406,31.77312660217285,56.439640045166016,16.875959396362305,133.70797729492188,13.890000343322754,11.273431777954102,15.870213508605957,9.778302192687988
2005-06-15,6.169893741607666,94.2699966430664,33.639217376708984,32.15299987792969,56.95549011230469,16.971506118774414,133.37750244140625,13.90999984741211,11.68436336517334,15.906336784362793,9.743075370788574
2005-06-16,6.169893741607666,95.19000244140625,33.783912658691406,32.6251220703125,56.818931579589844,17.058359146118164,132.6062774658203,14.079999923706055,12.104846000671387,15.932440757751465,9.738042831420898
2005-06-17,6.14790153503418,94.0,33.61509704589844,33.04296112060547,56.87962341308594,17.023616790771484,134.0384979248047,14.180000305175781,12.276862144470215,16.23273277282715,9.848756790161133
2005-06-20,6.272520065307617,94.79000091552734,33.75978469848633,33.02126693725586,56.87962341308594,16.936767578125,133.23060607910156,14.350000381469727,11.95512580871582,16.189208984375,9.813530921936035
2005-06-21,6.177224636077881,94.43000030517578,33.681419372558594,32.29409408569336,56.735504150390625,16.8238582611084,132.7532196044922,14.359999656677246,11.881856918334961,16.010780334472656,9.71288013458252
2005-06-22,6.125911235809326,93.22000122070312,33.2895622253418,32.380916595458984,56.469993591308594,16.780418395996094,131.1741180419922,14.350000381469727,11.760808944702148,15.949860572814941,9.773273468017578
2005-06-23,6.028168201446533,91.66000366210938,33.07855987548828,32.0281867980957,55.453460693359375,16.60671615600586,128.0702667236328,14.109999656677246,11.556940078735352,15.867165565490723,9.853795051574707
2005-06-24,5.937757968902588,90.77999877929688,32.71685028076172,31.556076049804688,55.650726318359375,16.155071258544922,128.5136260986328,13.729999542236328,11.68436336517334,15.775779724121094,9.783334732055664
2005-06-27,5.945088863372803,91.41999816894531,32.7228889465332,32.18014144897461,55.847923278808594,15.772900581359863,127.8855209350586,13.5,11.703475952148438,15.775779724121094,9.818563461303711
2005-06-28,6.0452728271484375,93.55999755859375,33.054439544677734,32.06618118286133,56.401710510253906,16.285356521606445,129.88076782226562,13.59000015258789,11.834076881408691,15.97160816192627,9.897439956665039
2005-06-29,5.905993461608887,94.08000183105469,32.81331253051758,31.71344757080078,56.05276870727539,16.26797866821289,129.32650756835938,13.640000343322754,12.072993278503418,16.06300926208496,9.87708854675293
2005-06-30,5.869339466094971,92.45999908447266,32.511878967285156,31.187053680419922,60.69535827636719,16.415639877319336,128.03329467773438,13.65999984741211,11.9264554977417,16.023834228515625,9.933063507080078
2005-07-01,5.8058085441589355,93.19000244140625,32.25867462158203,31.64289093017578,59.777488708496094,16.7109432220459,128.3657989501953,13.75,12.08254623413086,16.267541885375977,10.004302024841309
2005-07-05,5.876671314239502,95.04000091552734,32.282798767089844,32.63597106933594,59.92920684814453,17.110477447509766,128.29196166992188,13.800000190734863,12.09847354888916,16.537364959716797,9.953414916992188
2005-07-06,5.803363800048828,95.0999984741211,31.698022842407227,32.07704162597656,60.39952087402344,17.075733184814453,126.81393432617188,13.930000305175781,12.222702980041504,16.537364959716797,9.826197624206543
2005-07-07,5.901105880737305,95.73999786376953,31.818601608276367,32.299522399902344,61.795310974121094,17.171274185180664,126.29666137695312,13.989999771118164,12.174924850463867,16.728845596313477,9.88217544555664
2005-07-08,5.930426597595215,96.9000015258789,32.27073669433594,32.23440170288086,62.091224670410156,17.388412475585938,129.2896270751953,14.180000305175781,12.362866401672363,16.93338394165039,9.999215126037598
2005-07-11,6.030611991882324,97.12999725341797,32.463645935058594,32.543739318847656,62.49324417114258,17.70977210998535,129.73300170898438,14.460000038146973,12.560369491577148,17.203208923339844,10.009390830993652
2005-07-12,6.0355000495910645,97.62000274658203,32.915802001953125,32.500308990478516,62.82706069946289,17.40578842163086,129.69606018066406,14.649999618530273,12.487106323242188,17.26413345336914,9.938150405883789
2005-07-13,6.018394470214844,98.0199966430664,33.07855987548828,32.429771423339844,62.94081497192383,17.457889556884766,129.99166870117188,14.760000228881836,12.608927726745605,17.14663314819336,9.933063507080078
2005-07-14,6.040386199951172,98.08000183105469,33.42219543457031,31.794837951660156,62.500831604003906,17.88348388671875,131.6544952392578,14.6899995803833,12.416563034057617,16.937746047973633,9.816020965576172
2005-07-15,6.133240222930908,98.0999984741211,33.42820739746094,31.561506271362305,62.333953857421875,18.25696563720703,131.284912109375,14.510000228881836,12.374893188476562,16.902921676635742,9.821106910705566
2005-07-18,6.304286956787109,98.4000015258789,32.939910888671875,31.556076049804688,61.90153884887695,18.239587783813477,130.0655975341797,14.369999885559082,12.3909273147583,16.876815795898438,9.795662879943848
2005-07-19,6.453341484069824,98.80000305175781,33.48248291015625,31.897945404052734,61.643653869628906,18.369871139526367,130.54588317871094,14.550000190734863,12.426192283630371,17.046539306640625,9.80075740814209
2005-07-20,6.465559005737305,99.3499984741211,32.915802001953125,32.01734161376953,61.48430252075195,18.648731231689453,130.43496704101562,14.600000381469727,12.705106735229492,17.14663314819336,9.83128547668457
2005-07-21,6.509542942047119,98.36000061035156,32.964027404785156,31.414974212646484,63.85113525390625,18.701021194458008,129.32650756835938,14.649999618530273,12.84937858581543,16.97690200805664,9.709161758422852
2005-07-22,6.546195030212402,99.13999938964844,33.054439544677734,32.288658142089844,64.40491485595703,18.613874435424805,129.58522033691406,14.539999961853027,12.919901847839355,16.95950698852539,9.80075740814209
2005-07-25,6.543751239776611,98.12999725341797,32.897708892822266,32.527442932128906,63.52494812011719,18.500595092773438,128.47669982910156,14.739999771118164,12.935935974121094,17.03782844543457,9.71933650970459
2005-07-26,6.595065116882324,97.61000061035156,32.83742904663086,32.34293746948242,63.46426010131836,18.779436111450195,128.2180633544922,14.800000190734863,12.65701675415039,17.207557678222656,9.744778633117676
2005-07-27,6.560855865478516,97.8499984741211,33.006221771240234,32.34293746948242,63.024269104003906,18.247867584228516,128.58755493164062,14.850000381469727,12.717927932739258,17.2119197845459,9.795662879943848
2005-07-28,6.5999531745910645,99.37999725341797,33.11472702026367,32.56000900268555,63.411163330078125,18.535449981689453,128.88314819335938,15.710000038146973,12.826931953430176,17.62535285949707,9.871992111206055
2005-07-29,6.524202823638916,97.44000244140625,32.87357711791992,31.881675720214844,62.58427047729492,18.282726287841797,127.47901916503906,16.09000015258789,12.913492202758789,17.581825256347656,9.87708854675293
2005-08-01,6.541308879852295,97.88999938964844,32.92182159423828,32.14215850830078,63.2291145324707,18.20429801940918,126.55532836914062,15.770000457763672,13.000056266784668,17.477378845214844,9.821106910705566
2005-08-02,6.453341484069824,98.76000213623047,33.06047439575195,32.45690155029297,63.312496185302734,18.08230209350586,126.55532836914062,15.989999771118164,13.195611953735352,17.66016387939453,9.933063507080078
