Date,MTCH_RET,AZO_RET,PEP_RET,XOM_RET,COF_RET,RVTY_RET,GE_RET,CDNS_RET,FCX_RET,EQR_RET,XEL_RET
2005-02-11,0.014238188121345363,0.00453994660875523,-0.0010887255570053433,-0.00409124290366103,0.015424435084954169,0.007428225052790616,0.00498019529809568,0.013955391883565316,0.025533706017588198,0.0015194754681484568,-0.0016729727509599002
2005-02-14,-0.01339508968483405,0.0007371104920883553,-0.005459265297587557,0.012750380780986337,0.00572362830770512,-0.005675453757664872,0.0024810577866807293,-0.006586204037692944,0.002360191652042154,-0.0021275708651122827,0.00833552861086373
2005-02-15,0.011313938863931616,0.0014725929882954958,-0.002924050847262105,0.0015821401380948785,-0.004448720154174524,0.001749897109502463,0.001925273330167343,0.010226556820102317,-0.0010480197218627474,0.007276721263910879,0.006068784993646492
2005-02-16,-0.06231898092475063,-0.0006308228388007819,-0.0018319855870259083,0.027037914059381496,0.001654724034779953,0.008269755698401493,-0.004682653924587221,-0.011696028347801146,0.02690931219120385,0.003619174817573345,0.001648961811580918
2005-02-17,-0.023783744050292155,0.00900435977110181,-0.014962735025513041,-0.006002681963332979,-0.009584230410748518,0.009920254478934076,-0.005259354777064296,-0.00442155612447559,0.013440050510916013,0.009884695817197198,-0.006059285689468563
2005-02-18,0.008591215092286886,-0.009951421108049807,0.008709419314629319,0.02178067815845619,-0.013703871046086391,-0.01513487117339718,-0.004171786561300017,-0.0044411931413441685,0.0007556942045821025,-0.004780786653335145,-0.013347818108388587
2005-02-22,-0.013142939695108824,-0.020527180231339592,-0.018998651369785957,-0.019718444922040668,-0.023977197058440147,-0.02962908206577408,-0.014881423023496154,-0.014195201670628599,-0.0010073861618549174,-0.024250696677476924,-0.030124899059885912
2005-02-23,0.0036427695246477043,0.014932034594000498,0.004690019276590629,0.019886828743369556,0.005584538266924177,0.0035838782574137973,-0.0022654977210496696,0.002254772346345746,0.0030189658460764157,-0.016708656268658473,0.010904065633932092
2005-02-24,0.01712528598901364,0.013668628782140146,0.004109080746096616,0.028371700754419305,0.007660943538560616,0.005352731356973894,0.01416424614777867,0.01859480915662548,0.01619519125019364,0.0031158629784902026,0.002850051102194495
2005-02-25,0.0102247525135708,0.011731224539595964,0.005946896417401426,0.03425063558531294,0.017606995031263395,0.002221802696510178,0.0019671577397097906,-0.005171765913389859,0.015694616933706218,0.020625493580824994,0.024178707432296775
2005-02-28,-0.004432598933683085,0.00010322654618022398,-0.002040129476820862,0.0007900992065299484,-0.008699830064829328,-0.015656298770636567,-0.01186106004803289,0.0205285607631307,0.017366755345988416,-0.0003051392852371215,-0.015677510519078286
2005-03-01,0.03148468134761706,0.004427750607587377,0.003705924704011654,-0.019297587921149884,0.0009125274060277633,0.0009007207119058336,0.000567508340368228,-0.0007259002234021317,-0.013238785030548428,0.007288182094227658,0.010665026542354905
2005-03-02,-0.018245310877704535,0.010221902162339092,-0.0009248102343595299,0.00929701052188081,-0.002739886970948291,-0.006325645658219692,0.010731834701177334,0.016564983631146113,0.012281768204895904,-0.00363728080240433,-0.005038273922783443
2005-03-03,-0.021268319892038035,0.0004067200320063691,0.0003701685337325067,0.005885608720153979,0.0007840414920030625,0.01126866651694769,-0.0014054407332224628,0.036469711307814734,-0.008895414678363966,0.009670214506283248,-0.0011222816176226225
2005-03-04,-0.002241372382250084,0.00030491211950955943,-0.0012966630779391863,0.008213184903209214,0.019136731052877387,0.03132839034349022,0.015906665202434667,-0.018068609886303655,0.054512164465720936,0.022600219579742564,0.0022447032045613824
2005-03-07,0.045192868225742755,0.0060790305694826685,0.004622263735943211,-0.009006655482733716,-0.02700057794639399,-0.011358819694639255,0.0002769695363875613,0.004896805479239319,-0.0191628715967318,0.004693508459200579,0.0055898656772526145
2005-03-08,-0.009482779103233918,-0.00030306389191814276,-0.006848102173508508,0.001585528268750469,0.03554488677815204,0.01092369322292086,-0.0019393625937871306,0.037662800579858935,0.0025609083408872912,-0.0002927532158660817,-0.00502982561152665
2005-03-09,-0.009136271979899968,-0.019796589786141183,-0.012010189598668397,-0.037295240566741494,-0.004454702256672327,-0.019306655663637873,-0.008914003625733358,-0.01081090565459375,-0.014284160548934999,-0.03606424956619092,-0.010701177629954817
2005-03-10,-0.011428749742548039,0.010559314869491132,0.003392881899902278,-0.006932997689770737,0.0039467956856089614,-0.004886037322099579,0.010853366219520488,-0.005449599457100884,-0.035529647552861476,0.015359936686353048,0.011261548768259466
2005-03-11,0.002208149970388318,0.0024445468724474395,-0.008502861850182342,0.011201203716891595,-0.01060139390804693,-0.017063619288721465,-0.008617636927619188,0.0013651540658812245,0.010337785732188465,-0.03126709236314573,-0.011261548768259466
2005-03-14,-0.006195045072854732,-0.13658797215241947,0.0005687988172460301,0.003759947052055068,0.014405279594041254,-0.0036298079759591317,0.01110496653280535,-0.004101131207700615,0.003177739188029438,0.023164822361068982,-0.0016997074511269084
2005-03-15,0.0,-0.0058479698824234205,-0.004181427845916907,-0.015292294797324857,-0.010304740949269586,-0.0045555649512993845,-0.006092430509260893,-0.015183194591113836,0.009957897109588387,0.0033088631941899926,-0.002272016122089937
2005-03-16,-0.006680004073106538,0.020320002490957556,-0.006878381659361388,-0.0009946764783572704,-0.015464709583349112,-0.022161813098520167,-0.010892428525649755,0.0006951845064624429,-0.013135636297617825,-0.01957171990764861,-0.012586004493021274
2005-03-17,-0.0004468892995113105,0.0026402282742479244,0.0028716531174177717,0.01970851758142178,-0.0009089096841057298,-0.005617950858821441,-0.006762133727402642,0.0013888546647007338,0.015549398745460241,0.009265135917861489,0.0005760726613748268
2005-03-18,-0.0035824973113429692,-0.008172784643484476,0.006099748821078332,0.018689147676753226,-0.00377624012033273,0.010740714097257964,0.01431612807169369,-0.0069637765307244415,-0.007016214883482252,-0.007095774579659597,-0.010992490013470135
2005-03-21,-0.030057099648763463,-0.015022038364381096,-0.0011409668774726711,-0.00801354493355877,0.004165892679402816,-0.013090865392473283,0.003616326916089818,0.004184069235377397,-0.021347887624266093,-0.013401553481651174,0.0023239314871776884
2005-03-22,0.01468599150135974,-0.003172977203318439,-0.008790403385419143,-0.02031753982560014,-0.01730062775957464,-0.011834535431036297,-0.014264430574857379,0.01382190713456799,-0.006219833965677157,-0.021247178832128455,-0.018746719844852766
2005-03-23,-0.01145497586739963,0.001998920914931368,-0.0017285818786119123,-0.013389254120983463,0.0022450451796993676,0.03463141355729782,0.0,0.006158086788430328,-0.029376774895634394,0.007662664416877796,0.001181654257095488
2005-03-24,-0.02851302356186647,0.0005872004452047719,-0.001732064825495705,-0.018306325475738294,-0.010075368754579372,0.01597146046765152,0.006458280141248274,0.0,-0.0048944004280109255,-0.005421767041048575,0.006476564940432805
2005-03-28,0.01878867022223063,-0.0022330907023295765,0.00824777767771634,-0.0018663323821992428,-0.011929528035790504,-0.007725487717358259,0.006694924461654317,0.010854913225728513,-0.002327260075869031,0.003830448940612463,-0.007067047443220176
2005-03-29,0.001394905645385247,-0.014100533470259968,-0.0011464900489595031,-0.010584004048289408,-0.0054082815333096335,-0.03575989248812439,-0.012307907042067967,-0.0006749426627403743,-0.02013445094847155,0.005083962238663808,-0.008533190886014452
2005-03-30,0.027499422994977207,0.012805418042121097,0.020256034790516964,0.016509747416092235,0.01279711233227765,-0.0654531208953526,0.01868172036424376,0.0040430961629271955,0.02555567670531733,0.021944507647123412,0.026795185339439698
2005-03-31,0.006758519243686756,0.009614328046642306,-0.0062038761697951195,0.0060586516690248615,0.0008027002279851203,0.040559692703358685,-0.003874741774664514,0.00536553430254072,0.01963084185422348,-0.001241344486530238,0.00935693832090534
2005-04-01,-0.005403138628238269,-0.007848668952402882,-0.0051038232778495285,0.015814112658497415,-0.0012043594550341652,-0.015140273272010063,-0.016497000252574168,0.0033389140236996795,0.01004795389987212,-0.0034208180201957816,0.002905999994423869
2005-04-04,0.008093318867244736,0.0036391138063063266,-0.0003799921468217171,0.0016503288284042128,0.0020064830979107384,0.006376948775301372,-0.006506007766167166,-0.013423007444650192,-0.021473382817609465,-0.007818598559594214,-0.005237315755113325
2005-04-05,0.02170667612905519,0.021561061069849785,0.004918295164550113,-0.009776015611748345,0.0036013810696253756,-0.006376948775301372,0.007350731868327465,-0.026704794235156815,-0.005890952990435405,0.0003144243573425243,0.00697726609881677
2005-04-06,-0.009687383668779637,-0.007481979035437902,-0.0018889429250275036,0.01388909106694003,0.0009317837844609045,0.023347074495792874,0.0,0.004845955921653378,0.0007705813945264595,0.010614673417477682,-0.007560972910110486
2005-04-07,0.001768023638275773,0.004035732948094228,0.00978238812507426,-0.0008209144807143076,0.0014626420411119057,-0.00048083698142020737,0.00785664585150947,0.004135114137728824,-0.0007705813945264595,0.012959407682599622,0.0017499888549910025
2005-04-08,-0.006647613531365781,-0.018700824765062407,-0.0063849634890229545,-0.013900812622764214,-0.012296317614059582,-0.008210764554898109,-0.0011183733268289586,-0.018744005914296924,-0.012666588051728933,-0.01794083346137132,-0.002333593821685298
2005-04-11,-0.010728454077062688,0.002225244657209302,0.00037678011159369973,0.0046551466044624235,-0.004177755887729617,-0.010236018944893566,0.0022357292919013005,-0.008444866437233411,-0.007310439074085906,0.006533089070271725,0.006404627533101337
2005-04-12,0.008948453801618683,0.0003508834275791628,0.010117694662201693,0.0023196474219298047,0.011413343415052957,-0.0004906752099178568,0.007509643608132777,0.013338248681936893,0.00861074196663969,0.009566330118972566,0.005210138536543507
2005-04-13,-0.025260573796956898,-0.010817340126632935,-0.0001862091340192329,-0.021409307973307534,-0.004951874585229277,-0.006392629823675389,-0.012547431779505125,-0.011220303186646241,-0.046296395857824635,-0.004000467034533717,-0.0034701881928400624
2005-04-14,0.011355933805923035,-0.007118294320267893,0.02776655708997655,-0.006785510695375585,-0.004033404149030417,-0.013410105505882619,-0.003936213645209463,-0.014204838564064293,-0.04739377304975534,-0.011786807162177837,-0.010484184841428323
2005-04-15,-0.005889060294725468,-0.014511247128959681,-0.005637708406757369,-0.044552212999660945,-0.016709196677671123,-0.0181640603987967,0.0070179540801103,-0.016588879948900903,-0.018551223951159823,-0.0028119168454652232,-0.008820363747366056
2005-04-18,-0.003641200258215349,0.0054214285169864596,-0.00622008280380415,0.018688572695752637,-0.002194259059952408,0.0005095457479713517,0.006968583760015967,-0.008765570007887025,0.029405156679848776,-0.0006262156208109992,0.004126001873482554
2005-04-19,0.01133542543008459,0.0028794003958791947,0.00018327048505817345,0.023818855564875285,0.008339979147180543,-0.0025483051096104603,0.0,0.02320624048993114,0.027736410629467745,0.004996914037289191,0.008784867904223947
2005-04-20,-0.02187890196127129,-0.009025874969929681,-0.006258098694957859,-0.025742045030485272,-0.016611374342875962,0.0035779345939639384,-0.013422887755127455,0.0035778350206339127,-0.004986076041382681,-0.003432560195457235,0.003492517829972286
2005-04-21,0.016000494081013672,0.004222196660093047,0.01010380457244997,0.03676741197673428,-0.00847977710690273,0.04781814420875241,0.016751019122814625,0.01840110142151108,0.0024963529644534965,0.008714783215236555,0.01785211088964589
2005-04-22,-0.010485616539695375,-0.00882665031096419,-0.004396551823804273,0.002359123246411965,-0.013775485092072604,-0.04679763248584301,-0.000554054215172961,-0.009158226241188672,0.0038703572941822806,0.019638386181838108,0.0005706088590109459
2005-04-25,0.018615666304784062,0.009909535160423033,0.012225366671815507,0.009046871457340178,0.016006768824424533,-0.014374071872240712,0.007726335782703764,0.01614633491622719,0.025876494801086114,0.01447990008086153,0.01021599256257577
2005-04-26,-0.009945867056700308,-0.0019258992301223188,0.0010874371556224283,-0.011574418647598783,-0.011205832092380685,0.0270351324635425,-0.005512417783501533,-0.02896704511718351,-0.029746852095268395,0.002393239423318594,-0.016510778341355614
2005-04-27,-0.0054668735111975675,0.015659845180492127,0.0007247236826191106,-0.015129787635265846,0.008695138229656951,-0.007577628927569968,0.006062208856765672,0.02338044361731706,-0.03495267756020226,0.008330894832305091,-0.004026214548315199
2005-04-28,-0.006416143179443834,-0.01940174771820935,-0.0025380841270905563,-0.041621718561770216,-0.009259430949161374,-0.0430005209895743,-0.02025866646465424,-0.02338044361731706,-0.0258623513847982,-0.009826421113437789,-0.013929192831548587
2005-04-29,-0.0004600161185477347,0.0037419025377172233,0.009752808825201242,0.018225684856826074,-0.0008460076263658856,-0.020861845933016987,0.014748942541124244,0.0035778350206339127,0.020108032472527793,0.02744773986417437,0.004082684052975072
2005-05-02,-0.01482872841969951,0.009950352695642373,0.004841136362800036,0.012372601766638347,0.011639966538737667,-0.014702226674779606,0.0013804515034854248,0.012069729471518631,0.003456511633446624,0.0014551940565916688,0.002325233087467904
2005-05-03,0.029441040239490013,0.005709492484849754,0.00017827519028479344,-0.021709400614843055,-0.002093160815567874,-0.012141524045761187,-0.004146854435923331,0.0028188857067483752,0.01738681841301304,-0.002619764284220061,-0.0034902668044600738
2005-05-04,0.05124789996598267,0.01343092087055009,0.012440576224881372,0.0128378130041793,0.012910704839926623,0.032234581486118685,0.002766402932437906,0.009106901018666402,0.017923188240148047,0.011878558279534879,-0.0017499888549910025
2005-05-05,0.003439258925597821,-0.001170942485092752,-0.003184278944770913,0.00991004759373304,-0.006920471273675233,0.012289593285592648,-0.00971631027794917,-0.021854970730524226,0.0071899786586264725,0.005171053787948132,-0.0011676614809918995
2005-05-06,-0.013393976732674284,-0.006818764342725103,-0.007112209986629647,-0.00346636905023745,-0.005755358942678868,0.001061870794233144,0.0,-0.0021405454664091828,-0.0011027659160771641,-0.011817250190116813,0.011043430692871059
2005-05-09,-0.004796018415130998,0.006818764342725103,0.005871292418616392,0.007093240814205259,0.0020944929924269218,0.007925633612338334,0.0105445804620663,0.0028530662653856176,0.0005515349696141314,0.020660713394122343,0.010922804248637785
2005-05-10,-0.013198856256536828,-0.008707961212433446,0.0,-0.01353691935770085,-0.008824070071443035,-0.006335520195342337,-0.011102113276195702,-0.012903426889648628,-0.02033201574293786,-0.0028438966057167114,0.02037426107741469
2005-05-11,0.016689303692682733,-0.0009459836503422636,0.009885606362752153,0.006128018799747448,0.012304170828235872,0.009488521967645713,0.009997523966413624,-0.005788722783480971,-0.008193589746285479,0.011890718900222197,0.011695941007404453
2005-05-12,-0.009188752688147561,-0.008196309606780972,-0.004401494517432436,-0.04407106886774059,-0.010336683271852554,0.0015729532247767963,-0.008881842300923815,-0.0058224272956879375,-0.0638392980201048,-0.005361882074314206,-0.017314098984897885
2005-05-13,0.005698305252001656,-0.013448751375822354,-0.004420164742794608,-0.020642066889818622,-0.002812267330098095,-0.026540983463854584,-0.004750442239816799,0.0036430052007538904,-0.031017241758963365,-0.01252840342419681,0.0100894767195987
2005-05-16,0.003925855499144371,0.003379182279429571,0.00406746714098194,-0.006539432427704828,0.02324242990750003,0.0005379307746102846,0.015012887967639443,0.009410139211100788,0.0006241541308766863,0.01281153033284621,0.0
2005-05-17,0.012116094285255175,0.014947961435872514,-0.006551510013296902,0.009514309934089304,0.007810783343110472,-0.010811417238971721,0.006052203797893618,-0.005780357339155273,0.04331248473074334,0.0002834230257500181,0.009436993997427923
2005-05-18,0.03216525837897044,0.03990525744779738,0.007080621920243946,-0.003906692613957041,0.012749731067859926,0.0183097605210385,0.011995841464801593,0.01724178989611813,0.027382243004159257,0.007325380958680849,0.0
2005-05-19,0.013650482384310658,0.02489286711505656,0.005980089466810945,0.02175588713872134,0.0041691166796962165,0.01640658073874457,0.0005417077976961338,0.009216663206133013,-0.003199615062564831,0.016704950073302083,-0.000552843742626763
2005-05-20,0.006552111146977069,-0.011862242400694,0.0015772130779194704,-0.015067614826427267,-0.002284145888391542,0.00732266931107084,0.002164575280985126,0.005629847627882434,-0.01645129317103544,0.01043581190696985,0.0022086028094525645
2005-05-23,-0.00245185386433433,-0.0014645964844843817,-0.006675025290934666,0.013607820675515025,-0.0029637234608710372,0.00364064015470289,0.0048531752441807186,0.004900233506682117,0.004433165642849346,-0.002735744119614747,-0.007196208744229882
2005-05-24,-0.010281895600797286,-0.016940862169215087,0.0005285898150271251,0.005282827016270364,0.001078752669566363,-0.003119867229897544,-0.002963035766281763,0.0,0.020143599211359664,-0.008252855624569566,0.0016656862413979567
2005-05-25,-0.004142559063412543,-0.004712335916127408,0.004043154483624356,0.011560837815186353,-0.0028344069216190704,-0.008893698097259595,-0.005681170197759933,-0.02259981060608318,0.0005779154713181356,-0.012229368527195916,0.004426569242838241
2005-05-26,0.016059957397259295,0.018378470014798864,0.00017497784522912951,0.00965152506475997,0.005122925107574616,0.012013565327157139,0.0021680949139843975,0.004987519821217923,0.009200398211892669,0.0013967416079303518,-0.0033183510568908225
2005-05-27,0.002854993733119038,0.025131159066981823,-0.007217288057975502,0.010264011884178359,0.006700178572471849,-0.005727480209657632,-0.0016255740087203208,-0.003559935179271445,0.017027077355754816,0.003345759844683105,0.019748358254487286
2005-05-31,-0.002038642601834173,-0.001545502226242057,-0.006025205905093589,-0.01062017859622344,0.007054619171570131,-0.0010446536116557326,-0.010905143547185858,-0.0035727218738887956,-0.006776249860628969,-0.0008354065402764732,0.0010860760768305333
2005-06-01,0.00893954597098956,0.006606565601055436,0.009904276688132985,0.016763439143601122,0.0017216522341261253,0.02018181229369498,0.012260384543477443,0.019844714331343383,0.021855863031177147,0.008045856970146037,0.012938178987760729
2005-06-02,0.014457948710270285,0.009393849326722048,0.0014073058669716865,0.0029695169406971367,-0.0009262599605230903,-0.016529545702279158,-0.0008130142603759438,-0.003514955539477338,0.004700867602775549,-0.0019363835590802125,0.0026738836224979856
2005-06-03,-0.005998775720223337,-0.0023947025063764116,-0.015765497557090224,-0.0029695169406971367,-0.0070487890649246765,-0.010471268564523406,-0.0054349773196715745,-0.0213531384824015,0.015601649470754264,-0.0019397713623194868,0.004796437201740389
2005-06-06,0.005998775720223337,-0.0016360534121266923,-0.004293832406818243,0.00784267632587321,-0.002404721045630609,0.016184444320119784,-0.002455098058621985,0.005023379690535457,-0.017534503643821253,0.004152571566112595,0.0005316879434360544
2005-06-07,-0.0176994826178003,0.0059857939943936955,0.002328299037966719,-0.0026076215595947083,0.003338535751651328,0.01235217155080548,0.006262512343145232,0.0,-0.01559932244054929,0.0098951757874155,0.00424145216582561
2005-06-08,0.046391019284371726,-0.008390180078437837,-0.0028800559655874913,-0.01261215354279166,-0.0016015897460404105,-0.015464630369625532,-0.001086402623218241,0.0014305799336851166,-0.01870283102903514,0.00952839582940701,0.017310191414779297
2005-06-09,0.008103445406228316,0.006543795661072771,0.00036080297983165366,0.02969788587614497,0.0058593299047657865,0.015464630369625532,-0.00027147458406950875,0.0,0.0005716237553037296,-0.008707700686667152,0.004669131620000044
2005-06-10,-0.00038443583689962146,-0.005559446416246061,0.00035998901498901503,-0.0010272924168699404,-0.010409797914967989,-0.010799680942048528,-0.004358297183489235,-0.00717359083348823,0.021214813909578023,-0.0005469541932354716,-0.00831598661980859
2005-06-13,-0.009270169038887666,0.0014200368392174312,0.0009003169374950382,0.0011982649548452073,0.0014740375333577305,0.0025816872500512567,-0.0021864629077068543,-0.001440955407740141,0.007250296724182981,0.007626958972954512,0.0036468549998085464
2005-06-14,-0.021573693316804032,0.030212453035866282,-0.00036012064088852824,0.0017090800472505663,-0.0033541487708204087,0.0020603581942659766,-0.0038377942603124993,0.001440955407740141,-0.01681212772911067,0.0013564769907641328,0.010346226436202866
2005-06-15,0.0011890331050525837,-0.0015899259272007527,0.004490399131270806,0.011884898025690038,0.00909833826043105,0.005645738890564189,-0.002474676066214876,0.0014388134821841092,0.03580269613815146,0.002273581681108805,-0.0036090547423150987
2005-06-16,0.0,0.009711950112649248,0.004292162171814162,0.014576852123697304,-0.0024005149182100283,0.005104528933983499,-0.005799053890798156,0.012147350345595331,0.03535438492545495,0.0016397601448860932,-0.0005166581740727594
2005-06-17,-0.003570806211255828,-0.012580137640927802,-0.00500944944332371,0.012725959676662235,0.00106759209498275,-0.0020387531195336095,0.01074263863267344,0.007077197314253159,0.014110496023271413,0.018672415350182714,0.011305076891003463
2005-06-20,0.020067388410216935,0.008369145853426296,0.00429500939412808,-0.0006567603911271647,0.0,-0.005114747880292203,-0.006045549554460017,0.011917426163340572,-0.026556239994357078,-0.0026848370108512043,-0.0035830933234550777
2005-06-21,-0.015309115600294687,-0.0038051056166850117,-0.002323960916082335,-0.02226743867402714,-0.0025369744871985844,-0.006688841523446953,-0.003589594111472749,0.0006965709229218575,-0.006147516400678565,-0.011082641948892746,-0.010309286074399182
2005-06-22,-0.008341564027572579,-0.012896518467287343,-0.011702430211548709,0.0026848874397420452,-0.004690780063219435,-0.0025853786261924583,-0.01196632694102906,-0.0006965709229218575,-0.010239880057584028,-0.003812178586269699,0.006198609334587157
2005-06-23,-0.01608433482481053,-0.016876185005290978,-0.006358566555751288,-0.010952902775306583,-0.01816528728594058,-0.010405433685209964,-0.02394651395285141,-0.0168662272560387,-0.017486598785603658,-0.005198172398207301,0.008205202446632143
2005-06-24,-0.01511156792263657,-0.009647135452675926,-0.010995090321455514,-0.0148501973055577,0.003551006268856405,-0.027573191055230595,0.0034558663162922443,-0.027300555093366707,0.010965354289496965,-0.00577608023585352,-0.007176264828940848
2005-06-27,0.0012338618015941272,0.007025269293069236,0.0001845565358276069,0.019583381885016404,0.003537211737902446,-0.02394069579955138,-0.004899442352192196,-0.01689350099509701,0.001634404185044236,0.0,0.003594424053200207
2005-06-28,0.016711138131828118,0.0231386627468666,0.010081084582006294,-0.003547608048700468,0.009867145322982829,0.03197301673097552,0.015481362959970824,0.006644553946622445,0.011097353279389655,0.012336821045730417,0.008001308835368981
