Date,FCN,CNN,LSTM
2014-02-21,0.0009280526926946,-0.007465230168660895,-0.001978218160778022
2014-02-24,-0.0009280526926946,-0.03113366404140786,-0.0015783850780841597
2014-02-25,0.002689055013878,-0.04014872361594419,-0.007570792747907172
2014-02-26,0.0021271199005692,0.048546312471961686,0.009885067480257019
2014-02-27,0.0010161936947543,-0.02183957290763756,-0.0010563920432869337
2014-02-28,-0.0005544674843029,-0.0028530662651659526,0.0007928287265330758
2014-03-03,0.0025879422068006,0.13353139262367417,0.02282616708476127
2014-03-04,-0.0036982466633581,-0.12641389779898787,-0.015792528911307363
2014-03-05,0.0005555293674985,-0.015005642955207414,-0.0030066860537990457
2014-03-06,-0.0022247762909444,0.022776763310128335,0.005953197640526449
2014-03-07,-0.0027873884904714,-0.007062203260711986,-0.002137757758910828
2014-03-10,-1.2230091655019652e-25,0.006358209642247169,0.0003268632801793587
2014-03-11,-9.343547637108428e-05,0.0413852424817933,0.004651005123698676
2014-03-12,0.0022312770391961,-0.022549634560182465,-0.004014161133742786
2014-03-13,0.0025969986988547,0.11416744725557475,0.014070323155913486
2014-03-14,-0.0004637177544308,0.0940763985630408,0.01782994701076238
2014-03-17,-0.0005561199706667,-0.13048964784780928,-0.017514645855862765
2014-03-18,0.0012043723828449,-0.07430471614493103,-0.004493857634375287
2014-03-19,-0.0044539416663624,0.04049132225864173,0.002160241705717163
2014-03-20,-0.0007445999034221,-0.04049132225892893,-0.004374580694667812
2014-03-21,0.0013948754333217,0.03252316017860844,0.0033154351001675386
2014-03-24,0.0014858568465934,0.00598208178864969,-0.0027423945608222025
2014-03-25,-0.0010205843771178,-0.07354736863419349,-0.010361005682143942
2014-03-26,0.0031538590092399,0.06288771773355674,0.005617843534771133
2014-03-27,0.0007405204954569,-0.020982185497791968,-0.004877096695548304
2014-03-28,-0.0014825721540532,-0.014468047071142581,0.0002237031962661908
2014-03-31,9.296517523171843e-05,-0.0374734360978507,-0.0005034784318471595
2014-04-01,-0.0015328404531063,-0.05783670399624087,-0.006711611781537232
2014-04-02,-0.0016754763312212,-0.0007636677481100699,0.0016125138492328085
2014-04-03,0.0007450823123287,0.021164790975462856,0.00319770809969259
2014-04-04,0.0031592609496389,0.04318271751157867,0.0008362327262018392
2014-04-07,0.0014830967440104,0.1091498661777802,0.015655397619106753
2014-04-08,0.0012037990847675,-0.04465609649208271,-0.005780313306939079
2014-04-09,9.22866555885804e-05,-0.0745730734948315,-0.005762795420349026
2014-04-10,0.0023106176826761,0.13957320589504915,0.012356457350544678
2014-04-11,0.0009227542355292,0.06928653283839124,0.007775029152762979
2014-04-14,0.0003689343488586,-0.05553629991814553,-0.005038623495064609
2014-04-15,9.212366193978028e-05,-0.031528522540950385,-0.0003334078091958457
2014-04-16,0.00055300688369,-0.09607916990703042,-0.008841698079519329
2014-04-17,-0.0032298227348341,-0.05956740021473487,-0.00920786248743846
2014-04-21,-9.237060176570112e-05,-0.008267589978242442,0.0007400922790884001
2014-04-22,-0.0001848557283672,-0.004538617515881096,0.0022818545818286753
2014-04-23,0.0010164171427282,0.006046947924058208,-0.00033492784317815734
2014-04-24,0.0009237089321425,0.0037607593609797286,0.002092615999726704
2014-04-25,0.0001845862008593,0.05406727402542998,0.005605828222183146
2014-04-28,-0.0006466447861237,-0.006421723843827994,-0.0007661740979181381
2014-04-29,0.0004620585852643,-0.018786696026298302,-0.0007036092557408656
2014-04-30,0.0020275138027319,-0.022124810441436032,-0.0025522221078961515
2014-05-01,0.001456830036747,-0.01200313348267574,-0.0028012039535209154
2014-05-02,0.001196888128053,-0.025995359393105235,-0.0062408180154575
2014-05-05,-0.0003681682988601,0.029009676815688147,0.007596503554560292
2014-05-06,0.0007362894042612,0.0376567361289031,0.003109184725377542
2014-05-07,1.5302904265617038e-26,-0.029413927495166838,-0.003754380559270999
2014-05-08,0.0006434447972436,0.002236354769389148,-0.0013818795517970468
2014-05-09,-0.0009201412238626,-0.03871452899882486,-0.007780776212066076
2014-05-12,-0.0008283388851353,-0.054884591988859636,-0.0054481332470809225
2014-05-13,0.0016569630073481,-0.008210179879115457,-0.0020333810562945184
2014-05-14,0.0028451115944463,0.003292180877506034,-0.0022570138514211827
2014-05-15,0.002106293992325,0.07896760827905604,0.01402848256696935
2014-05-16,-0.0010981760557609,-0.05702446796810679,-0.011952912583417885
2014-05-19,-0.0003666786413232,-0.0016089709312838037,0.0024430880002270024
2014-05-20,0.0004577558927412,0.04255961121881206,0.006129792910454839
2014-05-21,-0.000366117596946,-0.08448932331143426,-0.01647045420249385
2014-05-22,-0.0004576596117171,0.010025137234537273,0.004599048646674905
2014-05-23,0.0010072252150949,-0.05730512471830167,-0.011622761049653766
2014-05-27,0.0009155062087771,0.013117859548955522,0.0071067844799368365
2014-05-28,0.0027396614317618,0.01466176090875585,0.003408481078820729
2014-05-29,-0.0005471218688803,-0.009462488698575983,0.0007485449902376235
2014-05-30,0.00091179109058,-0.01480219289096626,-0.0041904094063016555
2014-06-02,-0.0030465521271416,0.01566614361831352,0.0046859642348833245
2014-06-03,-0.0026607452344959,0.024734733423894695,0.006220283454602333
2014-06-04,-0.0003680779267805,0.017536987210796908,0.0057943422227096485
2014-06-05,0.0012862730911162,-0.033673182661900995,-0.00367170875866806
2014-06-06,-0.0005511327527392,-0.08483448954703847,-0.018512637049568157
2014-06-09,-0.0009182611374436,0.03839594971320605,0.011310087675928822
2014-06-10,-0.0014720855002696,-0.014453716104466415,-0.004407323326230942
2014-06-11,0.0007365340147895,0.05401938340815072,0.012422930735621006
2014-06-12,0.001929416967707,0.07951206345075149,0.018182712630711667
2014-06-13,-0.0002756043447833,-0.030721907111488474,-0.006144720540258012
2014-06-16,-0.0005510844398166,0.03786189768064211,0.010157097979432853
2014-06-17,-0.0018392621978966,-0.047762958924295704,-0.010164147635356507
2014-06-18,0.0026659509824966,-0.12809730582473547,-0.02708032324397782
2014-06-19,-0.0014697109898769,0.0009420847704774555,0.0013824257584986088
2014-06-20,0.0017452393978327,0.02142611010746966,0.00751026442741989
2014-06-23,-0.0009181951643357,0.011910279245583048,0.0028766989218339126
2014-06-24,0.0017438857489215,0.0996063379986449,0.023484349668594473
2014-06-25,0.0013749303009014,-0.045539061872786654,-0.009292376627981231
2014-06-26,0.0019212940234325,0.0034453058535038987,0.00036683719283640685
2014-06-27,-1.0779402923080802e-26,-0.032331333331912515,-0.007183797476496735
2014-06-30,9.162341277235696e-05,0.02715887179057992,0.007186462641123762
2014-07-01,-0.0012274519715873,-0.036976051134563814,-0.0060101785842381
2014-07-02,-0.0034900477098913,-0.030043218480134765,-0.008770904358135408
2014-07-03,-0.0006444867840293,-0.047312514730739975,-0.00989896898448674
2014-07-07,0.0002763852507463,0.09337033782334811,0.022217019627620377
2014-07-08,0.0020227079732659,0.05578448616958275,0.011147504037704089
2014-07-09,0.000826233812142,-0.02793240720861642,-0.005279388852123687
2014-07-10,0.0004586654810889,0.07759671290794115,0.01770734139296994
2014-07-11,0.0013751736752984,-0.04135167398498273,-0.010901023753533278
2014-07-14,-0.0008246316986211,-0.021758200030909322,-0.0024270136511777085
2014-07-15,-0.0012843672633433,0.011774765552319088,0.0008666705597267662
2014-07-16,0.0008257788094896,-0.0836724789133595,-0.020416811417897425
2014-07-17,0.002930621259221,0.2790081966821698,0.06612264461633055
2014-07-18,-0.0010979658015006,-0.18700924338753125,-0.04555458551796361
2014-07-21,0.0003661809279398,0.0603319225722136,0.012256375121791056
2014-07-22,0.0016460694523425,-0.04551689028046827,-0.008997369312248168
2014-07-23,0.0001827391715414,-0.06062456338028788,-0.01362894999421314
2014-07-24,-0.0031111165962149,0.027398947339166955,0.006901331768363566
2014-07-25,0.001922758378396,0.06933060631567545,0.015756250028322868
2014-07-28,0.0001830104862596,-0.010297054210671982,-0.0030206481401829906
2014-07-29,0.0010053477315592,0.05574192949122067,0.011740467423887414
2014-07-30,-0.0035690565556905,0.0037580045265008795,0.0008981032903776236
2014-07-31,-0.0012843672633433,0.2402507503680896,0.0456916302032102
2014-08-01,0.0037633110538655,0.00470865615644047,-0.000595280646552878
2014-08-04,-0.0001831134977656,-0.11895817181119264,-0.01815990003551189
2014-08-05,-1.5370641272960625e-26,0.10951858312140854,0.01425153000500857
2014-08-06,9.125473029403253e-05,-0.030086503655389566,-0.006021853104776651
2014-08-07,0.0019226363749673,0.017560184929624998,-6.0369633261451745e-05
2014-08-08,0.000365631451241,-0.054901197576465555,-0.0031956294748225885
2014-08-11,9.243434494976556e-05,-0.10275705006930715,-0.017000422040111804
2014-08-12,-0.0004580657961907,-0.007052175137421532,-0.003022458442082743
2014-08-13,0.0020100177883115,-0.09107292299879183,-0.015906292137505475
2014-08-14,0.0005478187620129,-0.037919199147852765,-0.00643927805670042
2014-08-15,0.0024603479087597,0.05711364696650205,0.014492502878108087
2014-08-18,-0.0020952149893123,-0.06519779627959356,-0.011661655351729347
2014-08-19,-0.001368912010788,-0.008968642087393345,0.0009084277655157388
2014-08-20,-0.001095991662793,-0.03585213569124814,-0.007715058190562823
2014-08-21,0.0017342430761075,-0.0016991936220805753,0.0011896941727359176
2014-08-22,-0.0001822910839868,-0.02496900751142155,-0.007609629591880784
2014-08-25,0.0008211802764774,0.019853871080053057,0.008609800319338574
2014-08-26,9.177140498284332e-05,-0.006000849130735104,-0.0004883593107716437
2014-08-27,0.0012756554864168,0.012815179184670508,0.003214720771289094
2014-08-28,0.0020013442498152,0.022661520209733523,0.005575483327371141
2014-08-29,-0.0003634172457482,0.003314001482650886,0.0027932540004544258
2014-09-02,-0.0030560320378114,0.01314725974308961,0.00291904371955469
2014-09-03,0.0010956251852878,0.008939487261740653,0.0019777250154252783
2014-09-04,-0.0012781574411429,0.02240099162745914,0.0041203695620267225
2014-09-05,-0.0005485810362433,-0.044487738632223925,-0.008663484517699424
2014-09-08,-0.0010062088752675,0.0460687274153326,0.009987357077003595
2014-09-09,-0.0013739352201023,0.06424228078041709,0.011687523971006187
2014-09-10,-0.0013760004548606,-0.04701395588276079,-0.009914825990880114
2014-09-11,-0.0010093844548766,-0.006230543734501526,-0.00070718613331559
2014-09-12,-0.0020234098674922,0.03907047810619529,0.0048952340017037865
2014-09-15,-0.0001843489663579,0.059076560026496326,0.012892959289428449
2014-09-16,3.715529790115586e-26,-0.10363084734961302,-0.019669418276400022
2014-09-17,-0.0011051389201339,-0.006304191591987643,-0.0010914824642293008
2014-09-18,9.153400903283426e-05,-0.05025367722761999,-0.009686362514790726
2014-09-19,0.0016578445635069,0.006628021424761725,0.0003778503055294445
2014-09-22,0.0013789298667505,0.1226340794334387,0.024894811260533382
2014-09-23,0.0009187563123624,0.08670702334137798,0.01801966344169527
2014-09-24,-0.0006428481658709,-0.11786674915052672,-0.022313482288052716
2014-09-25,0.0019270439186902,0.16432587422634956,0.02495554173665664
2014-09-26,-9.123040726244368e-05,-0.05183186613080907,-0.007279570858692687
2014-09-29,0.0010996281587782,0.07333802075495277,0.014022732510267638
2014-09-30,-0.0006413755922665,0.020440472196177933,0.0002529677612812496
2014-10-01,0.0055760093945034,0.02422890392819169,-0.0037810780950867616
2014-10-02,-0.0016451610219885,-0.033468244167445704,-0.006307271286294581
2014-10-03,-0.0004574989283057,-0.10494803692334931,-0.011628836193519352
2014-10-06,0.0009149625809063,0.06066503890015498,0.010204980361478103
2014-10-07,0.0038313707632848,0.1066533825484785,0.010566416657169415
2014-10-08,0.0028185713770625,-0.12955267461178802,-0.012632511908276745
2014-10-09,-0.0019991729092554,0.21637020221351932,0.01816106143629652
2014-10-10,0.0007273872961315,0.12415922981766601,0.013034331630130359
2014-10-13,0.002904959775777,0.1484849282953693,0.007595232969584035
2014-10-14,0.0022639008018883,-0.07804923046438524,-0.005225070388101621
2014-10-15,0.0018074033292876,0.10329605608465114,0.000781808201568967
2014-10-16,-0.0008132797404281,-0.0027739147220893954,0.0015783658320442204
2014-10-17,-0.0013558760705363,-0.13625623063401948,0.002713889110590328
2014-10-20,0.0011753248885577,-0.16904043522680404,0.002155037163748622
2014-10-21,-0.0009034173392361,-0.1439710999235277,0.008161949156415662
2014-10-22,-0.0005433723982921,0.10554711712800595,-0.0023959738509597276
2014-10-23,-0.0023559600373612,-0.07794642276186829,0.003805370233053245
2014-10-24,0.000362962878734,-0.025736718296532866,0.0026895906035974857
2014-10-27,0.0003623136873862,-0.004354575559337055,-0.0014623755931270485
2014-10-28,-0.001542295471907,-0.10855211475771054,-0.0005825926737083459
2014-10-29,-0.0021811204391903,0.05146696201807235,0.0045741450032924765
2014-10-30,0.0016364158074413,-0.04247346585239569,-0.001671121042962883
2014-10-31,-2.512274729969754e-27,-0.034329165840846845,0.0034848563862561145
2014-11-03,-0.0018946912845638,0.048688324315911385,0.005901464715481785
2014-11-04,9.126553349592116e-05,0.010803670355426604,-0.001974741162203872
2014-11-05,0.0003647192003448,-0.04956281066613787,-0.003350137765152648
2014-11-06,-0.0017333637006009,-0.03592340276963964,-0.0017318485153416173
2014-11-07,0.0033725671212625,-0.04106588152367518,-0.004529316799067275
2014-11-10,-0.0023684284206977,-0.03490077443840736,-0.004135083512838195
2014-11-11,0.0004550703816077,0.019539503904946628,0.00401736817097093
2014-11-12,9.1768360792166e-05,0.007710167679323776,0.0008591419208947885
2014-11-13,0.0004553408394807,0.05745701709998002,0.007782507504221961
2014-11-14,0.0009106653073995,-0.035428025105486455,-0.0047949091322452815
2014-11-17,-0.001183619889244,0.04982710838352716,0.0071964889125588445
2014-11-18,0.0009107408476696,-0.009335803325500994,0.00203720899821886
2014-11-19,-0.0023702430882943,0.0071891310755402855,-0.0012160261365301128
2014-11-20,0.0018235693335473,-0.02759798355409249,-0.0017328782089392116
2014-11-21,0.0011839670882292,-0.05137083471553701,-0.0037821288480147566
2014-11-24,0.0003637632095445,-0.021944433751140118,-0.0017752934381762963
2014-11-25,0.0021804944383525,-0.029756911054136304,-0.005405543732246791
2014-11-26,0.0008166765133816,-0.014802927164902382,-0.001302516335216255
2014-11-28,0.0030786352757647,0.09929411864079096,0.013487245613720528
2014-12-01,-0.0022502326068085,0.06040394902116555,0.007418351861496282
2014-12-02,-0.0020009789313428,-0.09707723646074058,-0.015099119031399603
2014-12-03,-0.0009106728617203,-0.027615196718383504,-0.0022787663387032627
2014-12-04,0.0030019236029206,-0.009646367808081632,-0.0024966408725238098
2014-12-05,-0.0042779666561179,-0.04038453692245026,-0.006735797155944751
2014-12-08,0.0024601182063621,0.1782482052143127,0.02855472784979047
2014-12-09,0.0015453731520089,0.07716955409123037,0.01624698929999689
2014-12-10,0.0017251690295623,0.18827557846511347,0.02051075399503577
2014-12-11,-0.0003632764897574,0.08033321367139314,0.014862536802751038
2014-12-12,0.0031712688848495,0.04860042902738767,-0.005239391551956888
2014-12-15,-0.0027173442465908,-0.03180990358211539,-0.009523697173404032
2014-12-16,0.0024457704421694,0.14345988752671154,0.006427825479708976
2014-12-17,-0.0012673193008083,-0.19264187749308428,-0.0006340247149767778
2014-12-18,-0.0026304968391155,-0.14535891084975341,0.006135432434511661
2014-12-19,0.0016332314442664,-0.019219792958012277,0.002346651425603743
2014-12-22,0.0015400842905703,-0.07817461963723994,-0.006507014011050109
2014-12-23,-0.0046281622845576,-0.02995230939542257,-0.0018984245068954055
2014-12-24,0.001085652350155,-0.029484501530486276,-0.004260065447056638
2014-12-26,0.0004559221551891,0.009005957300233522,0.003077495272817122
2014-12-29,0.0020938132233991,0.037893600808402796,0.006011434127233992
2014-12-30,0.0010906342041439,0.055533934972606,0.004251380562684634
2014-12-31,0.0002722584480929,0.1873341335592734,0.01730877168601131
2015-01-02,0.0028111143631273,-0.07627376562957558,-0.010349714464697745
2015-01-05,0.0021710946785127,0.11308770284247638,-0.001163581282175856
2015-01-06,0.0025266743853542,0.05849624258616148,-0.0007029076353179727
2015-01-07,-0.0001802530185344,-0.08959742978900441,-0.0003377686324498603
2015-01-08,-0.0015338901262653,-0.12682164891668968,0.0021721207646908623
2015-01-09,0.0024355107733544,0.031252486574687155,-0.0026855421311428786
2015-01-12,0.0008096425507231,0.11047567925752978,0.004815128394113699
2015-01-13,0.0002699051334253,0.047817828911590865,0.0029047172667351277
2015-01-14,0.0024268057239069,0.04377483371685355,0.0008977455412713504
2015-01-15,0.004566460034737,0.04149215501868225,-0.00416213250764534
2015-01-16,-0.0038487273614107,-0.06647572056302029,0.005691207869596208
2015-01-20,0.0017021835143395,-0.051921620605724216,-0.001508551831738847
2015-01-21,-0.0017919460315711,-0.053704128047816546,0.0008491773978605906
2015-01-22,-0.0005385749106334,-0.1392316225598799,0.004119401383333908
2015-01-23,0.0025096320335267,0.01572931600950381,-0.0021883609668278035
2015-01-26,-0.0004475419463512,-0.0708810833292599,-0.001514916774169092
2015-01-27,-0.0005375009819008,0.10394191487334753,-0.0015905633345893733
2015-01-28,0.0042023893867177,0.1714223323376314,0.0015712770363531543
2015-01-29,-0.0008027764949867,-0.08576683568398676,0.0003464636283497481
2015-01-30,0.0035657175789012,0.11136585638892194,-0.0010991148932806448
2015-02-02,-3.5790914521882655e-05,-0.07627453307154934,0.004790303575482787
2015-02-03,-0.0038400003816825,-0.1143791797683799,0.006596423013651331
2015-02-04,0.0015200181593604,0.05609995836367833,-0.0016997868160101488
2015-02-05,-0.0020571614348456,-0.08418837825051509,0.0035147918663454266
2015-02-06,-0.0058356829663868,0.025777673208570835,-0.0017882860173019243
2015-02-09,-0.0001798772993799,0.07034139527765121,0.0016912132384625431
2015-02-10,-0.0010816435443379,-0.07381772395136331,0.0005147238760917702
2015-02-11,-0.0004503643028535,-0.01579444758976641,-0.0014601663669463773
2015-02-12,0.0001800680488655,-0.10039377049499457,0.0009608993064387557
2015-02-13,-0.0011733202938195,-0.043296844264642496,0.0006044355173161903
2015-02-17,-0.0040712629459136,0.07284299048391764,0.006850420573622945
2015-02-18,0.0028068340397888,-0.022400961106322118,-0.002816376437407423
2015-02-19,-0.0008139907271891,-0.010409973552543375,-0.0017885704568225782
2015-02-20,0.0001812188614991,-0.06693946684136794,-0.004650155274340086
2015-02-23,0.0018074055707764,0.018018520984272774,0.0019072357604526871
2015-02-24,0.0044144925037175,-0.061612462938960576,-0.006054747497036898
2015-02-25,0.0007188692292086,0.010897352565445464,0.0024048318931772722
2015-02-26,-0.0035999499840801,0.005045033750595288,-0.0008545314335326626
2015-02-27,0.0025212827108429,-0.04184094304142076,-0.0070550963661041854
2015-03-02,-0.0050933298088162,-0.022745498350554415,-0.0009824012838532694
2015-03-03,-0.0012685021773348,0.06098541541645147,0.006520318280760906
2015-03-04,0.0005441575441329,0.026345410940780932,0.0007002133801160674
2015-03-05,0.0004524998819794,-0.013441984051891563,-0.0011621269628639252
2015-03-06,-0.0065415670723352,0.07938501941978077,0.0001325908139102657
2015-03-09,0.0025488779451965,-0.009253165068454961,0.0012432400833441491
2015-03-10,0.0023616889010753,0.10276751943410312,0.002605203653168544
2015-03-11,0.0019934150752165,0.010727176632387968,0.0015607875188808618
2015-03-12,0.00081425118581,-0.08987157321985273,-0.002434789047978888
2015-03-13,-0.0019009518021659,0.03692334915515333,-0.0012566511675987883
2015-03-16,0.0021725620204486,-0.024677009703896084,0.005302444407185315
2015-03-17,-0.0001808666650342,0.0031979682845515796,-0.001456551169825594
2015-03-18,0.0072998621161151,-0.1141974884323206,-0.0035831643939420125
2015-03-19,-0.0035078365000558,0.007132657052305269,-0.00320944033666439
2015-03-20,0.0030583522118865,-0.07755817749562136,-0.003980755850451857
2015-03-23,0.0001798855804073,0.02951401397555914,0.003809795966691984
2015-03-24,0.0026905301505957,0.015538606402333347,-0.0014214104256158378
2015-03-25,-0.0018825431773885,0.12542222509338524,0.008214537093651565
2015-03-26,-0.0035962963738436,0.02304843468451781,0.002491218490318611
2015-03-27,0.0014402402008606,-0.04730395971583831,-0.005672230039292082
2015-03-30,0.0004495019506149,-0.03786790971358711,0.003947652173254868
2015-03-31,0.0017065542223679,0.0523609347738386,0.0002703171873540723
2015-04-01,0.0032404200372688,-0.011842263883501843,-0.0010956519262240688
2015-04-02,-0.0013451479454218,-0.029552156206758707,-0.0023616236829199595
2015-04-06,0.0006282360842186,0.004760273879562883,0.006106093108279779
2015-04-07,0.0001793393267019,0.002710026218878909,-0.0014286378312283227
2015-04-08,8.944705052194024e-05,-0.05564719339070956,-0.0062265992931214015
2015-04-09,-0.0025142168881133,-0.06577911248175816,-0.0070378248295129495
2015-04-10,9.926792934889787e-27,-0.039740346369118294,-0.0019031137433790772
2015-04-13,0.001078729411609,0.10265413002163759,0.012729518843545114
2015-04-14,0.001076808744683,-0.0195587189133226,-0.0016822112268216776
2015-04-15,0.0013442561980712,-0.06263834616999375,-0.004346684442081037
2015-04-16,-0.0005374519822707,-0.018868465913058338,-0.002414518619217365
2015-04-17,0.0008062379232294,0.09747233724718776,0.007861792366798173
2015-04-20,-0.0007171756462467,-0.04340513191243008,-0.0022891983221380568
2015-04-21,-0.0010752541141449,-0.0037664971367025947,-0.0014735801263119478
2015-04-22,-0.0029645934538491,-0.04160846422791504,-0.003941834834916504
2015-04-23,0.0015284172146774,-0.018261761940227796,0.0002455122731511608
2015-04-24,0.0017054562151308,-0.015341405787150219,-0.00162096180370789
2015-04-27,0.0003584780690415,0.06535185431737396,0.007496282624458346
2015-04-28,-0.0038629265180585,-0.0556351878714354,-0.008022600493475073
2015-04-29,-0.002252305434049,0.0760055984208226,0.009606670484215419
