Date,LVGD,EW,UNLVGD
2014-02-19,0.0034224408480490456,0.026591740044612275,0.000855704073262778
2014-02-20,-0.0012273503172213407,-0.00971598945638385,-0.00030696719815358496
2014-02-21,0.00139704817104574,-0.002509398612462775,0.00035027840527457565
2014-02-24,-0.0015726677566593376,-0.005541365827474,-0.00039369866852021976
2014-02-25,0.003943301061972736,-0.010611209741673474,0.0009858602328544352
2014-02-26,0.012345518206935099,0.012257873500004499,0.0030872567862545333
2014-02-27,0.005048012991949517,-0.004657797063897925,0.0012637981461031123
2014-02-28,-0.0005951428601056858,0.0004730931015441,-0.00014768931544081496
2014-03-03,0.015732128647740963,0.03562162084344918,0.0039320894008445535
2014-03-04,-0.011999250890706517,-0.029574062847927622,-0.0029980183657807667
2014-03-05,0.00028087431949731713,-0.005654470166793225,6.967276500637448e-05
2014-03-06,-0.0031383794105008076,0.007877925340566175,-0.0007845651058093634
2014-03-07,-0.009631822189697704,-0.0036771746847667494,-0.002406210657604546
2014-03-10,4.2947772356127467e-05,-0.0006892643767454252,1.1966122505440571e-05
2014-03-11,-0.0005334209979505496,0.009016352813755105,-0.00013354628487713472
2014-03-12,0.005141090284087879,-0.0055725683501785,0.001284685610860351
2014-03-13,0.010599615595165514,0.02513055264717845,0.0026495912675159666
2014-03-14,0.007243840594483173,0.024441021731989275,0.0018109376154023622
2014-03-17,-0.009143135627238178,-0.03357703457011828,-0.0022832106355839678
2014-03-18,0.0024273939236562517,-0.014893219166170299,0.0006070971227861438
2014-03-19,-0.014185537287884074,0.007482661225757624,-0.003545344687992287
2014-03-20,-0.0025020474582624465,-0.0102200314196995,-0.0006249789286810286
2014-03-21,0.004716698230211522,0.007754621457571426,0.0011791661770312312
2014-03-24,0.0005031662427412553,0.0003078981598318999,0.00012537124106957404
2014-03-25,-0.007985401743034293,-0.016112333733410603,-0.0019981912550169094
2014-03-26,0.00957311548683507,0.014223244231215376,0.002392333005355411
2014-03-27,-0.0014980763551979144,-0.0033700109409538,-0.0003747044258208828
2014-03-28,-0.0025785558791665826,-0.002775725792719025,-0.000643982494200192
2014-03-31,0.004157111655236014,-0.00708776327662717,0.0010396555866992872
2014-04-01,-0.004511083701487521,-0.01598242788751125,-0.0011274801430817382
2014-04-02,-0.002812656713069525,-0.0004040599721024749,-0.0007027105187359203
2014-04-03,0.002248068375403974,0.006822837766522225,0.0005619187616380987
2014-04-04,0.003094775600781671,0.00928066304567385,0.0007713330792934787
2014-04-07,0.006010561198717768,0.02407191365316775,0.0015007571592572232
2014-04-08,0.00267790081031775,-0.006901886599698174,0.0006688850313641906
2014-04-09,0.001994273375776935,-0.01498453281502288,0.00049951375216501
2014-04-10,0.0038386233203457384,0.030007673643854354,0.0009591370518493037
2014-04-11,0.001982962169689153,0.0139318827316981,0.0004937929072013433
2014-04-14,0.0007776410891103136,-0.009826300710613975,0.0001939541217128911
2014-04-15,0.0023545240682360837,-0.005963941098874006,0.0005912569855296881
2014-04-16,6.969235207747272e-05,-0.020807672194068025,1.8913771666148183e-05
2014-04-17,-0.014567597532166972,-0.014644117101393,-0.0036410661117024174
2014-04-21,0.0019727113145190747,-0.0019301025352245,0.0004964375199885265
2014-04-22,0.0029260394864294974,8.771984086374971e-06,0.0007316634510688254
2014-04-23,0.0017718809097752618,0.0009362792349662001,0.00044249745526300034
2014-04-24,0.004270838813647588,0.0030084369128474996,0.001067788609168064
2014-04-25,-0.0017708090764834612,0.010082220552050549,-0.00044396500524777725
2014-04-28,-0.0015266746009482204,-0.0022530704972382,-0.0003811876591101687
2014-04-29,0.003426093708552935,-0.0026831257788605747,0.0008579149563501941
2014-04-30,0.007027718260304188,-0.0054216517825472505,0.0017571278613678141
2014-05-01,0.003616482687098014,-0.004460074105698025,0.0009027791349796387
2014-05-02,0.0005747745266982678,-0.005737898354034725,0.00014233625964293057
2014-05-05,0.002888742110722359,0.006998932525364775,0.000722507266365414
2014-05-06,-0.001216776629039519,0.0074737790737844,-0.0003053942188778028
2014-05-07,0.0007068819413036041,-0.005527110028564975,0.00017722420629640172
2014-05-08,0.00016622063111626655,-0.0007111626353678499,4.111927971054556e-05
2014-05-09,-0.004710706744731632,-0.01053247771850495,-0.001177315288848399
2014-05-12,0.0007266104054388895,-0.010540000239774425,0.00018325557304438344
2014-05-13,0.003958347238167211,-0.0006468435073269251,0.0009892518496715254
2014-05-14,0.005023029652404098,0.001294860858062275,0.0012531265030670908
2014-05-15,0.006919605629083403,0.016434416059954774,0.0017302310962865064
2014-05-16,-0.005561278905374439,-0.013188024408160125,-0.0013914445335625283
2014-05-19,0.0021564105653120334,0.000470648163480975,0.0005407617414534725
2014-05-20,-0.0002861869670339185,0.009353682588359,-7.224399147736453e-05
2014-05-21,-0.0031691644716538925,-0.018811528207779524,-0.00079416667225207
2014-05-22,0.0020145639171724075,0.0034250601113778754,0.0005056732397643841
2014-05-23,0.0018466843529211072,-0.012208406065375224,0.000459423502061971
2014-05-27,0.009013013665293015,0.0030631828246529,0.0022548539064759783
2014-05-28,0.009126153184598362,0.004168228524371575,0.0022811663097928522
2014-05-29,0.0014059852260967912,-0.0010727707237217,0.00035207527812651583
2014-05-30,0.0016744854861877427,-0.0053358505163396495,0.0004178304613409327
2014-06-02,-0.007285761764705309,0.0031676088209767754,-0.0018196691852877364
2014-06-03,-0.006476213773164875,0.005225906477790225,-0.0016176291567782013
2014-06-04,0.0020189831624228766,0.004143937783734899,0.0005059750820816778
2014-06-05,0.0070480195778941665,-0.00578798797307515,0.001761516602938039
2014-06-06,-0.005805353150323451,-0.019000680117968197,-0.0014555530549430291
2014-06-09,0.002033520517284673,0.010842537246954024,0.0005113353385943039
2014-06-10,-0.006135388448954179,-0.004700585250648575,-0.001534550692685428
2014-06-11,0.004717148679416523,0.0121772430003565,0.001180902150677838
2014-06-12,0.00791644222940501,0.022101884208216526,0.0019806826458777646
2014-06-13,-0.0012356011694432433,-0.00692812291287835,-0.000310216275521203
2014-06-16,0.002542910544520223,0.010283029884787999,0.000636141285720536
2014-06-17,-0.0075574106036826304,-0.0112252129934992,-0.001889220809015543
2014-06-18,0.00157111660830322,-0.028473760127962572,0.00039232993980089175
2014-06-19,-0.0035781172059214106,0.002593431682461475,-0.0008937754222292449
2014-06-20,0.009176812272589449,0.0068455717777561745,0.0022960545178471745
2014-06-23,-0.0020209605138916437,0.0017442034599393502,-0.0005042055682556714
2014-06-24,0.009294531759744325,0.02395909301332185,0.0023231029367262895
2014-06-25,0.003927699236955267,-0.00941000358729095,0.0009833853106375782
2014-06-26,0.0058385654584442335,0.0001694618657928249,0.001458562465687803
2014-06-27,-0.0010201143916768233,-0.007885444621945174,-0.000254831836777873
2014-06-30,0.003151264004928529,0.005410397941149814,0.0007878082398691792
2014-07-01,-0.00178010439566444,-0.008517466945789224,-0.0004449367113151916
2014-07-02,-0.014239589092453136,-0.009001919018829775,-0.003559052454137591
2014-07-03,-0.0023904835903331523,-0.011147931815824725,-0.0005974486282403252
2014-07-07,0.005507693186186911,0.020100727159978897,0.001382003899428648
2014-07-08,0.00552451199208518,0.011871977148675699,0.0013826861801592527
2014-07-09,0.003259670794042788,-0.00742569329662645,0.0008158954373351763
2014-07-10,0.005440747558509619,0.018794757966422927,0.001359831843652066
2014-07-11,0.0010095402217018508,-0.011995937596642425,0.0002524710603022686
2014-07-14,-0.0009302618626394899,-0.0034756512673827997,-0.00023236294100732895
2014-07-15,-0.0049029226116510645,-0.0003457942562682249,-0.0012262294782930943
2014-07-16,-0.0034986031901743037,-0.019685046499444275,-0.0008743140543315532
2014-07-17,0.026974478041606187,0.06816647914929307,0.006742600147214723
2014-07-18,-0.012618458860654363,-0.046003089094759426,-0.003159885159377704
2014-07-21,0.005247758979523088,0.015758217038191226,0.0013123688887793463
2014-07-22,0.004708935692957621,-0.0107690980202677,0.001177773385181914
2014-07-23,-0.003500240292858772,-0.0138414352470846,-0.000875379164047967
2014-07-24,-0.006950938729521381,0.0058278195190869745,-0.0017365834031973911
2014-07-25,0.008361506468447317,0.017470146687491327,0.0020894800674576336
2014-07-28,-0.0006845346918813471,-0.0030890461662146248,-0.0001710330104842803
2014-07-29,0.005655204390828961,0.012498091299360525,0.0014128957794582587
2014-07-30,-0.010229524881589805,-0.0008591085573777248,-0.0025569217981256578
2014-07-31,0.0032680565377549917,0.05332598499983522,0.0008148434326399538
2014-08-01,0.010121190017243101,-0.0004920049372392999,0.002529361533978474
2014-08-04,-0.007688415859746681,-0.026198649701245726,-0.001921330755851248
2014-08-05,0.004327250143371993,0.023985639679806974,0.0010778785330828856
2014-08-06,-0.002646534389528759,-0.005865569152136766,-0.0006618549684913772
2014-08-07,0.003526019519384517,0.00405085477503605,0.0008802460520013266
2014-08-08,0.004627521908843492,-0.011949411124546925,0.0011586700322506777
2014-08-11,-0.007390469187029923,-0.024371872358548333,-0.0018456876804253484
2014-08-12,-0.0035752380256065656,-0.003911499198486474,-0.0008937636768904871
2014-08-13,0.0028252972303492996,-0.020697761024214074,0.0007063735812764364
2014-08-14,0.001405974891853421,-0.011255440993023,0.0003516341581737291
2014-08-15,0.013146783100461263,0.015922693887611878,0.003285713979262396
2014-08-18,-0.005782226544170508,-0.016700784981379273,-0.0014442589178800414
2014-08-19,-0.0012975837667405473,-0.0008347437581136498,-0.0003235965163611668
2014-08-20,-0.005003732577184593,-0.0079482354172169,-0.0012503913107604124
2014-08-21,0.006977899926846969,0.001169700312738975,0.0017444359043994506
2014-08-22,-0.004065105330675226,-0.0070533289846885505,-0.0010168093097142213
2014-08-25,0.008513136746215181,0.0068776031257108,0.002128156188381226
2014-08-26,0.0011315861840503832,-0.0009187164340242141,0.0002829475383321276
2014-08-27,0.004709224013599613,0.0037790081019086503,0.0011772968195655103
2014-08-28,0.0075477293140909785,0.0061007004370671,0.0018868538585854956
2014-08-29,0.001513730040551047,0.00198465821191605,0.0003783802667295532
2014-09-02,-0.007703864654198908,-0.0009064733206694004,-0.0019260396063361129
2014-09-03,0.0034200830141910563,0.0032554406318042748,0.0008549777200824581
2014-09-04,-0.0035305182310162663,0.0037391942956292003,-0.0008834443678196182
2014-09-05,-0.0023439657199219575,-0.0105094532628511,-0.0005853793020972394
2014-09-08,-0.00026760159616253504,0.009539824245261924,-6.682815173730565e-05
2014-09-09,-0.003690051004621539,0.011906009559000702,-0.0009230318110883278
2014-09-10,-0.0058914682426270855,-0.0129086128229522,-0.0014727414348607198
2014-09-11,-0.00230089276236572,-0.0025975941034371503,-0.0005749438319725337
2014-09-12,-0.007615892017184557,0.005656688238557275,-0.0019045669174787088
2014-09-15,0.0031584378645674285,0.014381924766475726,0.000789478030838899
2014-09-16,-0.004681966740297167,-0.02184424155307855,-0.0011697386887447472
2014-09-17,-0.003221122952150151,-0.0026273729118949,-0.0008046048821609157
2014-09-18,-0.0006266807964405653,-0.013674785194807568,-0.0001556546928316129
2014-09-19,0.00422889192923291,0.0008531092376878999,0.0010568491032471765
2014-09-22,0.008793001357634039,0.0265639702037136,0.002196998443218077
2014-09-23,0.0061367530624145015,0.020299653196184524,0.0015330845757040887
2014-09-24,-0.007594466605301317,-0.026621997059726475,-0.0018976053506086935
2014-09-25,0.009968861489791647,0.037081912861483025,0.002492142579026144
2014-09-26,0.0010190892655075907,-0.011386166089274237,0.00025621001820188974
2014-09-29,0.009470057727902303,0.019653005830515526,0.002367225573836059
2014-09-30,-0.0037265593902462706,-0.000608625143848825,-0.0009317751908007667
2014-10-01,0.008901984735491513,0.003282487336619875,0.002223673915244987
2014-10-02,-0.008156428654332545,-0.0096275165836008,-0.002038340734076687
2014-10-03,-0.003334139655671722,-0.025963454178477674,-0.0008310807169863554
2014-10-06,0.0074082975246208506,0.01805552039414635,0.0018512946440959984
2014-10-07,0.01008742404001828,0.02274998826222195,0.0025214370269041053
2014-10-08,0.008799853522452352,-0.028543341310749325,0.0022009500374704266
2014-10-09,-0.0006955205253185227,0.04542901587485972,-0.00017982715934737077
2014-10-10,0.00463714684114436,0.02720882391967995,0.001159096891186073
2014-10-13,0.011555176753947481,0.0338218458509316,0.002888945011358213
2014-10-14,0.00110382941982902,-0.021958489594785753,0.0002766765080738232
2014-10-15,0.012383221478855051,0.021705488057309322,0.0030933149415732233
2014-10-16,-0.0011308450348905,0.0021412481576628,-0.00028163846415101685
2014-10-17,-0.010405969382030408,-0.03078573736882395,-0.002600421445701891
2014-10-20,-0.006926737557836718,-0.04128442876925732,-0.0017321483161854942
2014-10-21,-0.0025315982301326594,-0.029295449399356924,-0.0006347182058084206
2014-10-22,0.0027393705601418713,0.021474095452620398,0.0006914667309740694
2014-10-23,-0.005645690443822095,-0.014139102185491977,-0.0014109992780468657
2014-10-24,0.003959589898325442,-0.006181673485907375,0.0009900925921263377
2014-10-27,-0.00042614068580426845,-0.0020222742861852753,-0.00010585102660467762
2014-10-28,-0.0054584032424538475,-0.022274122697877874,-0.0013633406211616178
2014-10-29,-0.0028243841737005944,0.014855189379236276,-0.0007025173745420475
2014-10-30,0.005783408246551103,-0.01078878828159415,0.0014459286482186686
2014-10-31,0.005956989633216809,-0.005968676395880701,0.0014884617676054162
2014-11-03,-0.0006152809574658329,0.0095924312939565,-0.00015358486763237582
2014-11-04,-0.001603409689329069,-0.0018338163818518451,-0.0004021735877852077
2014-11-05,-0.00012278799593022456,-0.010433925455834901,-3.0131442782062e-05
2014-11-06,-0.005047371869044961,-0.007964836493118426,-0.0012620825363237201
2014-11-07,0.0069196181497088866,-0.008092384122090925,0.001729716499934981
2014-11-10,-0.008343537775364784,-0.01095488355316675,-0.002085171459941607
2014-11-11,0.004039444613584603,0.006496365287960225,0.0010098624679831577
2014-11-12,0.0008765890639695686,0.0011018883486001666,0.0002192364221404754
2014-11-13,0.006879459155371738,0.009802916702362673,0.0017203053315410649
2014-11-14,-0.000583667782036699,-0.005934235053590277,-0.0001479391734275719
2014-11-17,0.001235944043419433,0.01109517947046925,0.0003072726707936695
2014-11-18,0.006604141230767392,-0.001915989379907875,0.0016516957823954374
2014-11-19,-0.008707277919831377,-0.0007202439915358998,-0.0021771266764932205
2014-11-20,0.005150363655416748,-0.00363281903522095,0.0012857639525501862
2014-11-21,0.0027239930398617225,-0.008568055713726649,0.0006863020961053584
2014-11-24,0.0018796556597979151,-0.006674845405307175,0.000470318946572598
2014-11-25,0.0036205518357954837,-0.008103688115643175,0.0009044300565707912
2014-11-26,0.0028817279215110595,-0.0035185389971534,0.000720729025043393
2014-11-28,0.016291578781476645,0.012984574965090652,0.004072170079991718
2014-12-01,-0.007947600893806778,0.017508623265048325,-0.001987268014205066
2014-12-02,-0.01079507876181942,-0.028548242286562348,-0.0026991624282275578
2014-12-03,-0.0019578640507051295,-0.007480676198098075,-0.0004891603327993683
2014-12-04,0.0073367086284712646,-0.0027061977938264,0.001833198065803415
2014-12-05,-0.015378472578290864,-0.011222947868281475,-0.0038444649863674696
2014-12-08,0.019146059690175625,0.0390179120376567,0.004785764230602065
2014-12-09,0.012682809379944645,0.021579639961578224,0.0031706181492497806
2014-12-10,0.010775591648885537,0.0394589196457975,0.0026944115350684117
2014-12-11,0.010930220068737066,0.0188375183905861,0.002730994606130152
2014-12-12,0.0017138008330578566,0.006919818688618601,0.0004295370022792949
2014-12-15,-0.017994484670689367,-0.01449884198238335,-0.0044988816651349755
2014-12-16,0.016950084374794817,0.033165854547770546,0.004237336352359772
2014-12-17,-0.007209628756236149,-0.04173010432371657,-0.0018008336992244246
2014-12-18,-0.004779631647171619,-0.03194397529403058,-0.0011882517823424772
2014-12-19,0.006330064841857831,0.0003032428176526752,0.0015826189390855895
2014-12-22,-0.0002719890780592444,-0.0227654780195481,-6.620383457108881e-05
2014-12-23,-0.01545846897524689,-0.005579143236381075,-0.00386439053631558
2014-12-24,0.0005001449471731157,-0.010330509236209026,0.00012562695816799633
2014-12-26,0.004779699837290837,0.0028458440610942,0.001194928762176282
2014-12-29,0.012025556091182738,0.00812539842387825,0.003005964917498737
2014-12-30,0.004920835138577564,0.0126527684799509,0.001229874664508143
2014-12-31,0.01189103669273309,0.04252419748636948,0.002968997120690658
2015-01-02,2.5278262010442647e-05,-0.02155336480340815,6.2177451976245345e-06
2015-01-05,0.004233960674585081,0.020890367047356175,0.0010547310647638511
2015-01-06,0.005673784168154302,0.01041786376607355,0.0014179760810937463
2015-01-07,-0.0003343853173442327,-0.02102874507188545,-8.139525415380887e-05
2015-01-08,-0.003929881611849929,-0.026730055572957927,-0.0009788246236953904
2015-01-09,0.00392913731832427,0.0059180954266845245,0.000981560317517133
2015-01-12,0.008050860469048546,0.020473341880801722,0.00201295584708191
2015-01-13,0.0038717684660165876,0.01043591627586215,0.0009661646673888326
2015-01-14,0.007546470313989195,0.012915620356943675,0.0018842992794720953
2015-01-15,0.010017321429774524,0.005510365026454425,0.0025033580364233893
2015-01-16,-0.008113105554458194,-0.009545410040154974,-0.0020263047353814034
2015-01-20,0.0008367518349652823,-0.015636940584472073,0.00021146430155380967
2015-01-21,-0.007557450629912471,-0.0111650289961307,-0.0018892339897634892
2015-01-22,-0.003986106720894324,-0.03145957419038665,-0.00099460726558851
2015-01-23,0.005666909358923452,0.00184223437679845,0.001416268956529642
2015-01-26,-0.005205258891293263,-0.0176632966617012,-0.0013004676424214075
2015-01-27,-0.0007189449082386874,0.024217084080389275,-0.00018130041906082417
2015-01-28,0.01900347236909158,0.036865661350964675,0.004750221439182428
2015-01-29,-0.0034931882265920866,-0.020437506013336926,-0.0008693465682729787
2015-01-30,0.011476112719709905,0.03127442425355195,0.0028658812500963675
2015-02-02,0.0011155999577307453,-0.01285570229299127,0.0002796966502839768
2015-02-03,-0.011452330391455653,-0.018897637673376728,-0.0028600356903278673
2015-02-04,0.007619163088095955,0.007952113829848525,0.0019031886566686425
2015-02-05,-0.00602926991362591,-0.01546589812111885,-0.0015061691732205981
2015-02-06,-0.01782606368090474,0.004928890608756776,-0.004457269573544071
2015-02-09,0.002479600887853344,0.01877596753658495,0.0006208428195807553
2015-02-10,-0.002612317201138863,-0.01936523314720505,-0.0006536842870748315
2015-02-11,-0.0026779412299637877,-0.0058995716348089,-0.0006681186194517112
2015-02-12,-0.0019207726534342052,-0.018899540930870103,-0.0004801969454015757
2015-02-13,-0.004180642277218013,-0.007191953222456349,-0.0010451724296584605
2015-02-17,-0.003911866935257046,0.017720946213065174,-0.000975765764344014
2015-02-18,0.006842022915554267,-0.0077824629955724,0.001710088306700355
2015-02-19,-0.0038848987431660395,-0.003705584953957525,-0.0009702162398757215
2015-02-20,-0.0016862454909451314,-0.016262699658494674,-0.0004205505458997974
2015-02-23,0.007308289222187135,0.0032576612508951113,0.001826657100561145
2015-02-24,0.009217734464037933,-0.013588057405560924,0.0023040982406384173
2015-02-25,0.003004864634809223,0.006565981824288675,0.0007509646526771026
2015-02-26,-0.011186196966922485,-0.0018768209266740502,-0.002795654218551825
2015-02-27,0.0007353968188118136,-0.0079555633655225,0.00018234597990191077
2015-03-02,-0.01293344551377603,-0.009031226999963251,-0.003230963862619897
2015-03-03,-0.0013698930390358287,0.01543225378724435,-0.000345995459546432
2015-03-04,0.0009124959683845285,0.0034837641204170755,0.00022673977354697867
2015-03-05,0.0013035673601212233,-0.003838789046093825,0.0003266417343783549
2015-03-06,-0.02366180749722294,0.011611490126015499,-0.005917431751155545
2015-03-09,0.00996879797872173,-0.001459674266866,0.00249311110765732
2015-03-10,0.0049910491567230035,0.01914810812197285,0.001242406626354574
2015-03-11,0.006580043276603384,0.0042897828427441494,0.0016433193369995544
2015-03-12,0.003500523267969622,-0.020304536823947703,0.0008769383493309584
2015-03-13,-0.006657979637465504,0.0022462692400942244,-0.0016651462513710808
2015-03-16,0.01443027796214828,-0.0028061837004377498,0.0036099347596849564
2015-03-17,-0.0018486820739373859,-0.0015096054128504745,-0.00046058220531227257
2015-03-18,0.0201201653706206,-0.017121150818955724,0.005028537154270975
2015-03-19,-0.013000487105946534,-0.004221593149511075,-0.003249916124836143
2015-03-20,0.008479628227392594,-0.013179961891351625,0.002119624217069666
2015-03-23,0.002061953377372309,0.009878826858311174,0.0005155319823363422
2015-03-24,0.005472767364739979,0.0012119648125042,0.0013680463277404252
2015-03-25,-0.006302374950590979,0.027677747840889274,-0.0015769672283161061
2015-03-26,-0.010479778397560258,0.00738387018723165,-0.002621941588323909
2015-03-27,0.0018773056426699707,-0.01582862715696995,0.0004676463501117789
2015-03-30,0.007878441745578897,-0.004886942201083025,0.0019712694955321655
2015-03-31,0.003059709942358998,0.0083306739154677,0.000767239578518128
2015-04-01,0.007230141819664302,0.001882372125059025,0.001809042143616292
2015-04-02,-0.004547036139468826,-0.0082295314088564,-0.0011357435106433209
2015-04-06,0.007946727497361767,0.006224838903902949,0.0019876314845701385
2015-04-07,-0.001882030229860497,0.00117033595434255,-0.0004716225203602079
2015-04-08,-0.0018362706344508873,-0.017701388464783516,-0.0004585365177372698
2015-04-09,-0.011478358813038485,-0.016197176280995478,-0.002868729567832997
2015-04-10,-0.000124642925416901,-0.0061702381474886495,-3.211680719858194e-05
2015-04-13,0.010079978514177669,0.023796799895081325,0.002521622377304769
2015-04-14,0.002635501462559779,-0.0031034140909030005,0.0006583427840255257
2015-04-15,0.0020285649342335578,-0.009095963375926674,0.0005080094851813341
2015-04-16,-0.0038983616555942815,-0.0023098762920108254,-0.0009738123748393616
2015-04-17,0.0024327523641723644,0.021092294374246225,0.0006077461343395077
2015-04-20,0.00014072934266770053,-0.01012057549977495,3.5628500477927606e-05
