Date,ONE_OVER_N,MAX_SHARPE,MIN_VAR,RISK_PARITY
2008-02-07,0.01003587612521649,0.021007416741049275,0.010598439520643496,0.016043390055365845
2008-02-08,-0.005075840862963037,0.02643368980494628,0.016884272153389474,0.02142939676188593
2008-02-11,0.0022863974626238085,0.02808900074263413,0.02017275469926716,0.023232015473110608
2008-02-12,0.007651445538370508,0.006092949707408885,-0.007668826292583428,-0.003041456645484973
2008-02-13,0.0126515854391351,0.030552238760649685,0.01963885057910514,0.02078976775980003
2008-02-14,-0.015380125984902418,-8.93741294596094e-05,-0.00531521246362418,0.002173556000035631
2008-02-15,0.00028786706638716207,-0.004025276807753507,-0.004326189731726193,-0.0026997108600893198
2008-02-19,-0.0019055693888153226,0.02976590852164432,0.018408083719236756,0.0257365505727155
2008-02-20,0.01004186990058487,0.024630823247255754,0.015163262966839177,0.016255160078465287
2008-02-21,-0.012892115060949264,-0.03209529240052167,-0.021084179740549554,-0.022566051360286707
2008-02-22,0.0068149134049279685,0.008339146561289607,0.007312938237841185,0.00837104427119277
2008-02-25,0.01656076285027185,0.034312487148090286,0.027797936274278116,0.026798697697571247
2008-02-26,0.009244395045973765,0.015111247541437469,0.012191091833114107,0.014563652793953177
2008-02-27,-0.0014131778473239222,-0.003192858255193873,-0.011375346288316657,-0.012503240942331878
2008-02-28,-0.013524278350265942,0.03993535651373748,0.0385793648711333,0.024442061942913162
2008-02-29,-0.02816957710568518,-0.03952246414784216,-0.029296850397407814,-0.030377330846709075
2008-03-03,-0.0017354128140925585,0.013501302995218536,0.012681471135534413,0.010045672048833672
