,Plant Code,Product ID
1151,PLANT03,1672110
1152,PLANT03,1672117
1153,PLANT03,1672651
1154,PLANT03,1672661
1155,PLANT03,1672664
1156,PLANT03,1672670
1157,PLANT03,1672676
1158,PLANT03,1672706
1159,PLANT03,1672707
1160,PLANT03,1672708
1161,PLANT03,1672709
1162,PLANT03,1672712
1163,PLANT03,1672713
1164,PLANT03,1672714
1165,PLANT03,1672720
1166,PLANT03,1672721
1167,PLANT03,1672722
1168,PLANT03,1673103
1169,PLANT03,1673245
1170,PLANT03,1673246
1171,PLANT03,1673687
1172,PLANT03,1673710
1173,PLANT03,1674085
1174,PLANT03,1674086
1175,PLANT03,1674118
1176,PLANT03,1674120
1177,PLANT03,1674598
1178,PLANT03,1674853
1179,PLANT03,1675615
1180,PLANT03,1675654
1181,PLANT03,1675655
1182,PLANT03,1675662
1183,PLANT03,1675670
1184,PLANT03,1675746
1185,PLANT03,1676563
1186,PLANT03,1676564
1187,PLANT03,1676565
1188,PLANT03,1676566
1189,PLANT03,1676592
1190,PLANT03,1676699
1191,PLANT03,1676851
1192,PLANT03,1676853
1193,PLANT03,1676942
1194,PLANT03,1677690
1195,PLANT03,1677692
1196,PLANT03,1677877
1197,PLANT03,1677878
1198,PLANT03,1677884
1199,PLANT03,1677887
1200,PLANT03,1677889
1201,PLANT03,1677891
1202,PLANT03,1678000
1203,PLANT03,1678427
1204,PLANT03,1678493
1205,PLANT03,1678494
1206,PLANT03,1678648
1207,PLANT03,1678652
1208,PLANT03,1678674
1209,PLANT03,1678759
1210,PLANT03,1679571
1211,PLANT03,1679638
1212,PLANT03,1679639
1213,PLANT03,1679687
1214,PLANT03,1680210
1215,PLANT03,1680561
1216,PLANT03,1680562
1217,PLANT03,1680712
1218,PLANT03,1680716
1219,PLANT03,1680734
1220,PLANT03,1680736
1221,PLANT03,1680738
1222,PLANT03,1680740
1223,PLANT03,1680742
1224,PLANT03,1680781
1225,PLANT03,1680915
1226,PLANT03,1681775
1227,PLANT03,1681778
1228,PLANT03,1682210
1229,PLANT03,1682341
1230,PLANT03,1682347
1231,PLANT03,1682646
1232,PLANT03,1682648
1233,PLANT03,1682651
1234,PLANT03,1682679
1235,PLANT03,1682681
1236,PLANT03,1682682
1237,PLANT03,1682709
1238,PLANT03,1682712
1239,PLANT03,1682715
1240,PLANT03,1682727
1241,PLANT03,1682730
1242,PLANT03,1682736
1243,PLANT03,1682739
1244,PLANT03,1682742
1245,PLANT03,1682745
1246,PLANT03,1682748
1247,PLANT03,1682751
1248,PLANT03,1682754
1249,PLANT03,1682757
1250,PLANT03,1682760
1251,PLANT03,1682763
1252,PLANT03,1682766
1253,PLANT03,1682769
1254,PLANT03,1682772
1255,PLANT03,1682778
1256,PLANT03,1682784
1257,PLANT03,1682787
1258,PLANT03,1682790
1259,PLANT03,1682793
1260,PLANT03,1682796
1261,PLANT03,1682799
1262,PLANT03,1682802
1263,PLANT03,1682805
1264,PLANT03,1682811
1265,PLANT03,1682814
1266,PLANT03,1682826
1267,PLANT03,1682829
1268,PLANT03,1682832
1269,PLANT03,1682835
1270,PLANT03,1682838
1271,PLANT03,1682850
1272,PLANT03,1682853
1273,PLANT03,1682859
1274,PLANT03,1682862
1275,PLANT03,1682865
1276,PLANT03,1682868
1277,PLANT03,1682869
1278,PLANT03,1682908
1279,PLANT03,1682982
1280,PLANT03,1682983
1281,PLANT03,1683134
1282,PLANT03,1683190
1283,PLANT03,1683191
1284,PLANT03,1683197
1285,PLANT03,1683199
1286,PLANT03,1683200
1287,PLANT03,1683203
1288,PLANT03,1683282
1289,PLANT03,1683293
1290,PLANT03,1683294
1291,PLANT03,1683354
1292,PLANT03,1683359
1293,PLANT03,1683388
1294,PLANT03,1683392
1295,PLANT03,1683397
1296,PLANT03,1683399
1297,PLANT03,1683401
1298,PLANT03,1683403
1299,PLANT03,1683405
1300,PLANT03,1683407
1301,PLANT03,1683409
1302,PLANT03,1683415
1303,PLANT03,1683417
1304,PLANT03,1683419
1305,PLANT03,1683424
1306,PLANT03,1683426
1307,PLANT03,1683430
1308,PLANT03,1683432
1309,PLANT03,1683556
1310,PLANT03,1683558
1311,PLANT03,1683560
1312,PLANT03,1683633
1313,PLANT03,1683634
1314,PLANT03,1683635
1315,PLANT03,1683636
1316,PLANT03,1683700
1317,PLANT03,1683704
1318,PLANT03,1683739
1319,PLANT03,1683773
1320,PLANT03,1683935
1321,PLANT03,1684170
1322,PLANT03,1684330
1323,PLANT03,1684332
1324,PLANT03,1684559
1325,PLANT03,1684560
1326,PLANT03,1684636
1327,PLANT03,1684642
1328,PLANT03,1684647
1329,PLANT03,1684703
1330,PLANT03,1684709
1331,PLANT03,1684743
1332,PLANT03,1684755
1333,PLANT03,1684796
1334,PLANT03,1684808
1335,PLANT03,1684862
1336,PLANT03,1684864
1337,PLANT03,1684865
1338,PLANT03,1684866
1339,PLANT03,1685027
1340,PLANT03,1685028
1341,PLANT03,1685211
1342,PLANT03,1685212
1343,PLANT03,1685213
1344,PLANT03,1685214
1345,PLANT03,1685370
1346,PLANT03,1685760
1347,PLANT03,1686215
1348,PLANT03,1686401
1349,PLANT03,1686463
1350,PLANT03,1686754
1351,PLANT03,1686756
1352,PLANT03,1686758
1353,PLANT03,1687346
1354,PLANT03,1687384
1355,PLANT03,1687491
1356,PLANT03,1687521
1357,PLANT03,1687642
1358,PLANT03,1687643
1359,PLANT03,1687644
1360,PLANT03,1687661
1361,PLANT03,1687689
1362,PLANT03,1687774
1363,PLANT03,1688285
1364,PLANT03,1688288
1365,PLANT03,1688290
1366,PLANT03,1688292
1367,PLANT03,1688294
1368,PLANT03,1688571
1369,PLANT03,1688575
1370,PLANT03,1688587
1371,PLANT03,1688589
1372,PLANT03,1688598
1373,PLANT03,1688600
1374,PLANT03,1688610
1375,PLANT03,1688615
1376,PLANT03,1688621
1377,PLANT03,1688629
1378,PLANT03,1688633
1379,PLANT03,1688678
1380,PLANT03,1688824
1381,PLANT03,1689011
1382,PLANT03,1689012
1383,PLANT03,1689031
1384,PLANT03,1689032
1385,PLANT03,1689033
1386,PLANT03,1689142
1387,PLANT03,1689145
1388,PLANT03,1689146
1389,PLANT03,1689147
1390,PLANT03,1689296
1391,PLANT03,1689298
1392,PLANT03,1689469
1393,PLANT03,1689541
1394,PLANT03,1689543
1395,PLANT03,1689544
1396,PLANT03,1689545
1397,PLANT03,1689546
1398,PLANT03,1689547
1399,PLANT03,1689548
1400,PLANT03,1689549
1401,PLANT03,1689550
1402,PLANT03,1689551
1403,PLANT03,1689553
1404,PLANT03,1689554
1405,PLANT03,1689556
1406,PLANT03,1689601
1407,PLANT03,1689779
1408,PLANT03,1689780
1409,PLANT03,1689781
1410,PLANT03,1689782
1411,PLANT03,1689783
1412,PLANT03,1689784
1413,PLANT03,1689785
1414,PLANT03,1689786
1415,PLANT03,1689788
1416,PLANT03,1690001
1417,PLANT03,1690004
1418,PLANT03,1690006
1419,PLANT03,1690092
1420,PLANT03,1690100
1421,PLANT03,1690294
1422,PLANT03,1690327
1423,PLANT03,1690614
1424,PLANT03,1690616
1425,PLANT03,1690617
1426,PLANT03,1690619
1427,PLANT03,1690621
1428,PLANT03,1690627
1429,PLANT03,1690628
1430,PLANT03,1690630
1431,PLANT03,1690631
1432,PLANT03,1690632
1433,PLANT03,1690633
1434,PLANT03,1690634
1435,PLANT03,1691532
1436,PLANT03,1691544
1437,PLANT03,1691546
1438,PLANT03,1691548
1439,PLANT03,1691650
1440,PLANT03,1691700
1441,PLANT03,1692105
1442,PLANT03,1692106
1443,PLANT03,1692107
1444,PLANT03,1692108
1445,PLANT03,1692109
1446,PLANT03,1692113
1447,PLANT03,1692114
1448,PLANT03,1692115
1449,PLANT03,1692277
1450,PLANT03,1692333
1451,PLANT03,1692401
1452,PLANT03,1692402
1453,PLANT03,1692899
1454,PLANT03,1692940
1455,PLANT03,1692942
1456,PLANT03,1692946
1457,PLANT03,1692948
1458,PLANT03,1692949
1459,PLANT03,1692950
1460,PLANT03,1692952
1461,PLANT03,1692955
1462,PLANT03,1692956
1463,PLANT03,1692961
1464,PLANT03,1692974
1465,PLANT03,1692984
1466,PLANT03,1692987
1467,PLANT03,1692994
1468,PLANT03,1692997
1469,PLANT03,1692998
1470,PLANT03,1693001
1471,PLANT03,1693019
1472,PLANT03,1693081
1473,PLANT03,1693101
1474,PLANT03,1693104
1475,PLANT03,1693105
1476,PLANT03,1693117
1477,PLANT03,1693122
1478,PLANT03,1693192
1479,PLANT03,1693230
1480,PLANT03,1693453
1481,PLANT03,1693602
1482,PLANT03,1693618
1483,PLANT03,1693625
1484,PLANT03,1693626
1485,PLANT03,1693700
1486,PLANT03,1693740
1487,PLANT03,1693747
1488,PLANT03,1693865
1489,PLANT03,1694456
1490,PLANT03,1694720
1491,PLANT03,1695062
1492,PLANT03,1695138
1493,PLANT03,1695139
1494,PLANT03,1695345
1495,PLANT03,1695346
1496,PLANT03,1695348
1497,PLANT03,1695349
1498,PLANT03,1695687
1499,PLANT03,1695817
1500,PLANT03,1695862
1501,PLANT03,1695911
1502,PLANT03,1696073
1503,PLANT03,1696074
1504,PLANT03,1696075
1505,PLANT03,1696149
1506,PLANT03,1696210
1507,PLANT03,1696212
1508,PLANT03,1696214
1509,PLANT03,1696215
1510,PLANT03,1696290
1511,PLANT03,1696297
1512,PLANT03,1696298
1513,PLANT03,1696299
1514,PLANT03,1696300
1515,PLANT03,1696456
1516,PLANT03,1696482
1517,PLANT03,1696488
1518,PLANT03,1696654
1519,PLANT03,1696746
1520,PLANT03,1696747
1521,PLANT03,1696748
1522,PLANT03,1696752
1523,PLANT03,1696753
1524,PLANT03,1696754
1525,PLANT03,1696756
1526,PLANT03,1696757
1527,PLANT03,1696758
1528,PLANT03,1696954
1529,PLANT03,1697067
1530,PLANT03,1697071
1531,PLANT03,1697072
1532,PLANT03,1697080
1533,PLANT03,1697081
1534,PLANT03,1697082
1535,PLANT03,1697083
1536,PLANT03,1697084
1537,PLANT03,1697085
1538,PLANT03,1697086
1539,PLANT03,1697087
1540,PLANT03,1697230
1541,PLANT03,1697306
1542,PLANT03,1697443
1543,PLANT03,1697444
1544,PLANT03,1697872
1545,PLANT03,1697874
1546,PLANT03,1697951
1547,PLANT03,1697952
1548,PLANT03,1697954
1549,PLANT03,1698015
1550,PLANT03,1698131
1551,PLANT03,1698196
1552,PLANT03,1698898
1553,PLANT03,1698913
1554,PLANT03,1698924
1555,PLANT03,1698930
1556,PLANT03,1698977
1557,PLANT03,1698988
1558,PLANT03,1698997
1559,PLANT03,1699022
1560,PLANT03,1699135
1561,PLANT03,1699166
1562,PLANT03,1699172
1563,PLANT03,1699173
1564,PLANT03,1699184
1565,PLANT03,1699188
1566,PLANT03,1699214
1567,PLANT03,1699220
1568,PLANT03,1699231
1569,PLANT03,1699239
1570,PLANT03,1699241
1571,PLANT03,1699242
1572,PLANT03,1699246
1573,PLANT03,1699248
1574,PLANT03,1699249
1575,PLANT03,1699265
1576,PLANT03,1699268
1577,PLANT03,1699283
1578,PLANT03,1699285
1579,PLANT03,1699290
1580,PLANT03,1699298
1581,PLANT03,1699308
1582,PLANT03,1699310
1583,PLANT03,1699311
1584,PLANT03,1699312
1585,PLANT03,1699314
1586,PLANT03,1699315
1587,PLANT03,1699318
1588,PLANT03,1699325
1589,PLANT03,1699326
1590,PLANT03,1699327
1591,PLANT03,1699329
1592,PLANT03,1699333
1593,PLANT03,1699345
1594,PLANT03,1699353
1595,PLANT03,1699361
1596,PLANT03,1699368
1597,PLANT03,1699369
1598,PLANT03,1699371
1599,PLANT03,1699372
1600,PLANT03,1699378
1601,PLANT03,1699380
1602,PLANT03,1699416
1603,PLANT03,1699417
1604,PLANT03,1699418
1605,PLANT03,1699419
1606,PLANT03,1699421
1607,PLANT03,1699424
1608,PLANT03,1699425
1609,PLANT03,1699433
1610,PLANT03,1699465
1611,PLANT03,1699515
1612,PLANT03,1699524
1613,PLANT03,1699525
1614,PLANT03,1699526
1615,PLANT03,1699537
1616,PLANT03,1699539
1617,PLANT03,1699540
1618,PLANT03,1699546
1619,PLANT03,1699548
1620,PLANT03,1699552
1621,PLANT03,1699553
1622,PLANT03,1699555
1623,PLANT03,1699556
1624,PLANT03,1699557
1625,PLANT03,1699561
1626,PLANT03,1699562
1627,PLANT03,1699564
1628,PLANT03,1699567
1629,PLANT03,1699570
1630,PLANT03,1699571
1631,PLANT03,1699573
1632,PLANT03,1699574
1633,PLANT03,1699575
1634,PLANT03,1699576
1635,PLANT03,1699579
1636,PLANT03,1699583
1637,PLANT03,1699584
1638,PLANT03,1699586
1639,PLANT03,1699591
1640,PLANT03,1699623
1641,PLANT03,1699625
1642,PLANT03,1699665
1643,PLANT03,1699666
1644,PLANT03,1699670
1645,PLANT03,1699674
1646,PLANT03,1699675
1647,PLANT03,1699676
1648,PLANT03,1699682
1649,PLANT03,1699689
1650,PLANT03,1699690
1651,PLANT03,1699691
1652,PLANT03,1699694
1653,PLANT03,1699696
1654,PLANT03,1699697
1655,PLANT03,1699700
1656,PLANT03,1699766
1657,PLANT03,1699768
1658,PLANT03,1699769
1659,PLANT03,1699770
1660,PLANT03,1699771
1661,PLANT03,1699772
1662,PLANT03,1699792
1663,PLANT03,1699793
1664,PLANT03,1699794
1665,PLANT03,1699795
1666,PLANT03,1699797
1667,PLANT03,1699798
1668,PLANT03,1699799
1669,PLANT03,1699834
1670,PLANT03,1699836
1671,PLANT03,1699841
1672,PLANT03,1699842
1673,PLANT03,1699844
1674,PLANT03,1699946
1675,PLANT03,1699947
1676,PLANT03,1699948
1677,PLANT03,1699949
1678,PLANT03,1699950
1679,PLANT03,1699951
1680,PLANT03,1699952
1681,PLANT03,1699953
1682,PLANT03,1699954
1683,PLANT03,1699955
1684,PLANT03,1699971
1685,PLANT03,1699974
1686,PLANT03,1699976
1687,PLANT03,1699993
1688,PLANT03,1699995
1689,PLANT03,1700003
1690,PLANT03,1700014
1691,PLANT03,1700094
1692,PLANT03,1700097
1693,PLANT03,1700105
1694,PLANT03,1700118
1695,PLANT03,1700121
1696,PLANT03,1700128
1697,PLANT03,1700130
1698,PLANT03,1700137
1699,PLANT03,1700138
1700,PLANT03,1700139
1701,PLANT03,1700140
1702,PLANT03,1700141
1703,PLANT03,1700142
1704,PLANT03,1700143
1705,PLANT03,1700298
1706,PLANT03,1700360
1707,PLANT03,1700362
1708,PLANT03,1700363
1709,PLANT03,1700366
1710,PLANT03,1700382
1711,PLANT03,1700539
1712,PLANT03,1700557
1713,PLANT03,1700558
1714,PLANT03,1700569
1715,PLANT03,1700570
1716,PLANT03,1700657
1717,PLANT03,1700738
1718,PLANT03,1700769
1719,PLANT03,1700869
1720,PLANT03,1700870
1721,PLANT03,1700871
1722,PLANT03,1700875
1723,PLANT03,1700887
1724,PLANT03,1700958
1725,PLANT03,1700980
1726,PLANT03,1701405
1727,PLANT03,1701406
1728,PLANT03,1701462
1729,PLANT03,1701972
1730,PLANT03,1702016
1731,PLANT13,1621719
1732,PLANT13,1646392
1733,PLANT13,1646393
1734,PLANT13,1652883
1735,PLANT13,1652885
1736,PLANT13,1652887
1737,PLANT13,1653237
1738,PLANT13,1653969
1739,PLANT13,1653973
1740,PLANT13,1655985
1741,PLANT13,1661550
1742,PLANT13,1668716
1743,PLANT13,1669740
1744,PLANT13,1670498
1745,PLANT13,1672245
1746,PLANT13,1674181
1747,PLANT13,1674378
1748,PLANT13,1674380
1749,PLANT13,1679993
1750,PLANT13,1679995
1751,PLANT13,1680503
1752,PLANT13,1680961
1753,PLANT13,1680966
1754,PLANT13,1681376
1755,PLANT13,1681377
1756,PLANT13,1681379
1757,PLANT13,1683999
1758,PLANT13,1684005
1759,PLANT13,1684497
1760,PLANT13,1685076
1761,PLANT13,1685245
1762,PLANT13,1685246
1763,PLANT13,1685247
1764,PLANT13,1685248
1765,PLANT13,1685249
1766,PLANT13,1685250
1767,PLANT13,1685251
1768,PLANT13,1685253
1769,PLANT13,1685254
1770,PLANT13,1685256
1771,PLANT13,1685257
1772,PLANT13,1685258
1773,PLANT13,1685259
1774,PLANT13,1685260
1775,PLANT13,1685261
1776,PLANT13,1685262
1777,PLANT13,1685263
1778,PLANT13,1685264
1779,PLANT13,1685265
1780,PLANT13,1685266
1781,PLANT13,1685268
1782,PLANT13,1685269
1783,PLANT13,1685270
1784,PLANT13,1685273
1785,PLANT13,1685274
1786,PLANT13,1685275
1787,PLANT13,1685276
1788,PLANT13,1685277
1789,PLANT13,1685279
1790,PLANT13,1685280
1791,PLANT13,1685281
1792,PLANT13,1685282
1793,PLANT13,1685283
1794,PLANT13,1685284
1795,PLANT13,1685285
1796,PLANT13,1685286
1797,PLANT13,1685287
1798,PLANT13,1685288
1799,PLANT13,1685290
1800,PLANT13,1685291
1801,PLANT13,1685292
1802,PLANT13,1685293
1803,PLANT13,1685294
1804,PLANT13,1685295
1805,PLANT13,1685298
1806,PLANT13,1685300
1807,PLANT13,1685301
1808,PLANT13,1685302
1809,PLANT13,1685303
1810,PLANT13,1685305
1811,PLANT13,1685306
1812,PLANT13,1685307
1813,PLANT13,1685546
1814,PLANT13,1689460
1815,PLANT13,1689641
1816,PLANT13,1690143
1817,PLANT13,1690144
1818,PLANT13,1690145
1819,PLANT13,1690171
1820,PLANT13,1691756
1821,PLANT13,1691758
1822,PLANT13,1691759
1823,PLANT13,1691760
1824,PLANT13,1691761
1825,PLANT13,1691762
1826,PLANT13,1691763
1827,PLANT13,1691765
1828,PLANT13,1691766
1829,PLANT13,1691767
1830,PLANT13,1691768
1831,PLANT13,1691769
1832,PLANT13,1691770
1833,PLANT13,1691771
1834,PLANT13,1691772
1835,PLANT13,1691773
1836,PLANT13,1691774
1837,PLANT13,1691775
1838,PLANT13,1691779
1839,PLANT13,1691780
1840,PLANT13,1691781
1841,PLANT13,1691782
1842,PLANT13,1691783
1843,PLANT13,1691784
1844,PLANT13,1691786
1845,PLANT13,1691788
1846,PLANT13,1691789
1847,PLANT13,1691790
1848,PLANT13,1691791
1849,PLANT13,1691792
1850,PLANT13,1691810
1851,PLANT13,1693888
1852,PLANT13,1693889
1853,PLANT13,1693893
1854,PLANT13,1694270
1855,PLANT13,1694271
1856,PLANT13,1694272
1857,PLANT13,1694273
1858,PLANT13,1694274
1859,PLANT13,1694384
1860,PLANT13,1694385
1861,PLANT13,1694386
1862,PLANT13,1694387
1863,PLANT13,1694388
1864,PLANT13,1694389
1865,PLANT13,1694390
1866,PLANT13,1696017
1867,PLANT13,1696018
1868,PLANT13,1696019
1869,PLANT13,1696020
1870,PLANT13,1696021
1871,PLANT13,1696022
1872,PLANT13,1696200
1873,PLANT13,1696201
1874,PLANT13,1696202
1875,PLANT13,1696203
1876,PLANT13,1696204
1877,PLANT13,1696205
1878,PLANT13,1696206
1879,PLANT13,1697800
1880,PLANT13,1700089
1881,PLANT08,1663140
1882,PLANT08,1672344
1883,PLANT08,1672345
1884,PLANT08,1672347
1885,PLANT08,1672986
1886,PLANT08,1681878
1887,PLANT08,1681882
1888,PLANT08,1681883
1889,PLANT08,1681885
1890,PLANT08,1681888
1891,PLANT08,1681890
1892,PLANT08,1681897
1893,PLANT08,1691700
1894,PLANT08,1691701
1895,PLANT08,1696254
1896,PLANT08,1696255
1897,PLANT08,1696258
1898,PLANT08,1696260
1899,PLANT08,1696261
1900,PLANT08,1696262
1901,PLANT08,1696263
1902,PLANT04,1667123
1903,PLANT04,1680674
1904,PLANT04,1680682
1905,PLANT04,1680684
1906,PLANT04,1680690
1907,PLANT04,1680697
1908,PLANT04,1680699
1909,PLANT04,1680706
1910,PLANT04,1680712
1911,PLANT04,1680716
1912,PLANT04,1680718
1913,PLANT04,1680738
1914,PLANT04,1680742
1915,PLANT04,1680753
1916,PLANT04,1681972
1917,PLANT04,1681973
1918,PLANT04,1681977
1919,PLANT04,1683134
1920,PLANT04,1683140
1921,PLANT04,1683146
1922,PLANT04,1683739
1923,PLANT04,1683740
1924,PLANT04,1683741
1925,PLANT04,1683749
1926,PLANT04,1683760
1927,PLANT04,1683769
1928,PLANT04,1683773
1929,PLANT04,1683783
1930,PLANT04,1683795
1931,PLANT04,1683800
1932,PLANT04,1684170
1933,PLANT04,1684330
1934,PLANT04,1684332
1935,PLANT04,1684334
1936,PLANT04,1684634
1937,PLANT04,1684636
1938,PLANT04,1684637
1939,PLANT04,1684642
1940,PLANT04,1684643
1941,PLANT04,1684644
1942,PLANT04,1684645
1943,PLANT04,1684646
1944,PLANT04,1684649
1945,PLANT04,1684722
1946,PLANT04,1684724
1947,PLANT04,1684725
1948,PLANT04,1684728
1949,PLANT04,1684730
1950,PLANT04,1684740
1951,PLANT04,1684741
1952,PLANT04,1684743
1953,PLANT04,1684745
1954,PLANT04,1684752
1955,PLANT04,1684754
1956,PLANT04,1684767
1957,PLANT04,1684768
1958,PLANT04,1684771
1959,PLANT04,1684772
1960,PLANT04,1684773
1961,PLANT04,1684794
1962,PLANT04,1685107
1963,PLANT04,1685491
1964,PLANT04,1685516
1965,PLANT04,1685527
1966,PLANT04,1685603
1967,PLANT04,1685628
1968,PLANT04,1685722
1969,PLANT04,1686209
1970,PLANT04,1686215
1971,PLANT04,1686754
1972,PLANT04,1686756
1973,PLANT04,1686758
1974,PLANT04,1687191
1975,PLANT04,1687642
1976,PLANT04,1687643
1977,PLANT04,1687644
1978,PLANT04,1688078
1979,PLANT04,1688092
1980,PLANT04,1688102
1981,PLANT04,1688105
1982,PLANT04,1688106
1983,PLANT04,1688678
1984,PLANT04,1688695
1985,PLANT04,1688746
1986,PLANT04,1688750
1987,PLANT04,1689643
1988,PLANT04,1689644
1989,PLANT04,1689940
1990,PLANT04,1690043
1991,PLANT04,1693699
1992,PLANT04,1693700
1993,PLANT04,1695345
1994,PLANT04,1695346
1995,PLANT04,1695348
1996,PLANT04,1695911
1997,PLANT04,1696073
1998,PLANT04,1696074
1999,PLANT04,1696075
2000,PLANT04,1696214
2001,PLANT04,1696654
2002,PLANT04,1697306
2003,PLANT04,1697443
2004,PLANT04,1697444
2005,PLANT04,1697454
2006,PLANT04,1697938
2007,PLANT04,1697939
2008,PLANT04,1697951
2009,PLANT04,1697952
2010,PLANT04,1697954
2011,PLANT04,1698015
2012,PLANT04,1698044
2013,PLANT04,1698108
2014,PLANT04,1698128
2015,PLANT04,1698129
2016,PLANT04,1698131
2017,PLANT04,1699766
2018,PLANT04,1699767
2019,PLANT04,1699768
2020,PLANT04,1699769
2021,PLANT04,1699770
2022,PLANT04,1699771
2023,PLANT04,1699772
2024,PLANT04,1699773
2025,PLANT04,1699774
2026,PLANT04,1699946
2027,PLANT04,1699947
2028,PLANT04,1699948
2029,PLANT04,1699949
2030,PLANT04,1699950
2031,PLANT04,1699951
2032,PLANT04,1699952
2033,PLANT04,1699953
2034,PLANT04,1699954
2035,PLANT04,1699974
