Date,AAPL,AMZN,BRK-B,DIS,GOOGL,HD,JNJ,JPM,MA,META,MSFT,NVDA,PG,V,WMT
2021-11-05,0.0035758588935852487,0.012004091021207586,0.0006602235901462805,0.030935403444190435,0.003934470234312926,-0.010208208152411302,-0.007133453596091854,-0.0014272199643663441,0.03905682236485308,0.015599000732170687,-0.0011303435927327854,-0.0016458342800245163,0.004942023401689255,0.03709439266296677,-0.0069651507073924535
2021-11-08,-0.005567952058108894,-0.00856451987877449,0.003190621149675721,0.0070354346045711225,0.0012018199730023937,0.0005156209137755496,-0.0034326571912322024,0.0059921509047500265,0.002520005680988646,-0.007385130338037449,0.0027634171364363525,0.03474822814654743,-0.007491581466251063,0.01747700793305551,-0.006410670835947485
2021-11-09,0.0024563922010916173,0.024699674045048248,-0.008519504595811078,-0.010000620470572485,-0.0007551820280404797,0.005573360179242037,-0.0022126776300774864,-0.007600030787611622,-0.01446058192855837,-0.009644134889479794,-0.0030905921967745442,-0.004783634647155921,0.003030964893730115,-0.03273102940755113,0.003477358930745744
2021-11-10,-0.019349130540731174,-0.026687971077504535,-0.0036034770747175315,-0.003776201230154541,-0.020522335319904883,-0.0056006838532232095,0.010771837442553611,-0.0009541142924467394,0.03783601233013467,-0.02331889603452364,-0.015448414835068647,-0.03986141267220056,0.009787748553164555,0.011876726455647635,-0.009053047153945393
2021-11-11,-0.00033820467694933853,-0.0027463665972797813,-0.0023510491251137466,-0.07336302922065929,-0.0008708696046308972,-0.0025805762135764354,-0.00739324352344628,-5.957171420689633e-05,-0.010108518430253177,0.0003050919648694972,0.004915240614243643,0.03111410186590824,-0.0028649204772523973,-0.024133829667363216,0.00040402034178654844
2021-11-12,0.014235239737714345,0.01504823445807979,0.004696477071945537,-0.01541645305382744,0.019776861396788803,0.013508913702828806,0.011887927350305638,-0.004484823164291996,0.025522321463347097,0.039339306247971884,0.012822541829316414,0.0,0.0010922516903182355,0.007905278666409998,-0.0049958179966784755
2021-11-15,6.65704602011985e-05,0.005806911669058223,-0.0046261492036094864,-0.00754585870774882,-0.0015212060463634103,-0.004168347624692537,-0.009070648999869313,-0.001799576280487436,-0.005904582566925498,0.019377417377405948,-0.0019321767481681462,-0.012083305981514414,0.005715210799748682,0.0009896104860223076,-0.00576920886647958
2021-11-16,0.006644577468767565,-0.0014054733770292316,-0.00461253948423046,0.002521650218505478,-0.003887513088433714,0.05568568334529456,-0.005211778468252604,-0.007230473666189674,0.022438547665842634,-0.013323507572081894,0.01018385077815065,0.005911021913290959,-0.001425634464169434,0.0134744611833435,-0.025787411317150344
2021-11-17,0.016355662048772146,0.0023413880700422496,-0.006266023054424252,-0.009488937484819715,0.0011556385064084296,0.006402672049885538,0.0037428071848699673,-0.005396954885185323,-0.028517317544014986,-0.006406066702783875,0.0006783596570878458,-0.031685812559249626,-0.000611655638321551,-0.04817219181338217,-0.00862828601771426
2021-11-18,0.028136391160612284,0.0406014972597033,-0.003415006175399249,-0.011185441342792757,0.012028282796229028,0.027477632193109613,-0.005404071087745876,-0.008671140858259818,-0.030961413331923815,-0.006122488728563802,0.006320040187169695,0.07927228095761585,0.00013581049072985962,-0.008472379199972124,0.008558582375802537
2021-11-19,0.016833571412779413,-0.005287066211290714,-0.0022832397419092487,-0.010207478134215187,-0.006105168932776905,0.006973252386572426,0.0030129000870333655,-0.013149693600665202,-0.024712594674167754,0.01932832710082799,0.005376923425977509,0.040525113458850015,-0.002041062401053395,-0.012222060067116125,-0.005393098677358488
2021-11-22,0.0029230680841099144,-0.028695094881880934,0.01763006248653376,0.001038445447731462,-0.01777989316974793,0.00024466738227157947,-0.013249520798030545,0.021091151057961888,-0.055746703348787285,-0.0125017380399024,-0.009605655808756275,-0.03169289147289689,0.0066527777385445575,-0.026638686649945953,0.01664546477497275
2021-11-23,0.0024191971760485487,0.002088774763957524,0.01251911228080882,-0.020512563365631564,-0.0035606525691784796,-0.0010279583977244044,0.006179979717752637,0.023630962714775272,0.02368251797913956,-0.01108733591622002,-0.006346723645923369,-0.006593160659825514,0.011034751429033207,0.014769238218935499,0.007089096277463902
2021-11-24,0.003278212919767043,0.00010331000315133565,-0.004445682465977541,0.0020504525727513823,0.002315829257225843,0.009116680389926302,-0.0028042299656636516,-0.007875167026313967,0.032887937800532896,0.011233912638613397,0.0006808816728192113,0.028812850419739355,-0.005233060314452587,0.023697945560500422,0.00499382773352508
2021-11-26,-0.032191038312087805,-0.02141231785640585,-0.01469249031822617,-0.021573692008665546,-0.027313217661803613,-0.023098426764818214,-0.006511641173423399,-0.030590125996931228,-0.04767768564612229,-0.023555636957692805,-0.024656920721445097,-0.03649701455024612,-0.008037202890435857,-0.02793883893058524,-0.011254523172162578
2021-11-29,0.021637894146785186,0.016136535670028707,-0.003432360318020855,-0.0020275963530265173,0.023270751725345207,0.01017898020641006,0.0034489604210321545,-0.004332197438056795,-0.0035844721725455386,0.014631874560751434,0.02086177946610146,0.057754474679592605,0.010455748932709064,-0.006904720497372452,-0.01578986512195346
2021-11-30,0.03108930552202427,-0.01542056208667919,-0.019434740293052144,-0.019883841502413624,-0.025280689289336244,-0.015382565264214776,-0.024203007468218907,-0.014997325168655706,-0.025364864959917632,-0.04097240968310967,-0.018105463489566986,-0.021196104864480425,-0.03024758146275275,-0.012921233452757086,-0.014121392515984432
2021-12-01,-0.0032114704547341333,-0.01822862373982126,-0.00612665707278115,-0.019161012044515147,-0.005979952617208184,0.003653024573107011,0.013694176771257283,-0.005936133327211657,-0.027818876463236997,-0.04365630528111453,-0.001543885049379412,-0.038596566224688544,0.012509646090101967,-0.018805999431621423,-0.025130260256108095
2021-12-02,-0.006148750454721075,-0.0018485965146339822,0.014763199660397852,0.03490939040286545,0.01348180299216395,0.018189252569766445,-0.006282437706792265,0.02080948854349174,0.044446124576020374,-0.000676311876406821,-0.0017891103521936458,0.02174356656033627,0.005857229080286963,0.0418645989218005,-0.012252145688098182
2021-12-03,-0.011793780544340215,-0.013935728778151635,-0.005965674613924499,-0.006679840349154809,-0.0067692754003951805,9.806689172453531e-05,0.0144724946501249,-0.01827915302075578,0.005947207894075213,-0.011503191332725926,-0.019862571627047743,-0.04563086756361123,0.017635251966873433,-0.00998445940801318,0.014946591316951974
2021-12-06,0.021274901004480817,0.011025217696555956,0.014137463589111832,0.02798654584867144,0.008090362544394658,0.019162509472196554,0.022090667154817112,0.011744548525365772,0.03424000578341424,0.035316051647956925,0.009796790451617632,-0.02160466961169938,0.015031788909594113,0.03188235898644365,0.010777332059366707
2021-12-07,0.034832592074546476,0.02760203879831824,0.012677829551663855,0.002921859121728154,0.028336295777264375,0.001153974718884676,0.0025743191610221317,0.014935528895201777,0.01837043491128476,0.015421428483161748,0.026411552291999207,0.07656141794358273,-0.00263243688906023,0.022876192128203243,-0.0032429240934401804
2021-12-08,0.022527547802505765,-3.6899397348300056e-05,-0.004396075217442785,0.016636904064494473,0.006207321236137098,-0.01191656522475082,0.0059809673575532685,-0.011507296647577547,0.008300886747676373,0.023724271258307894,0.00014937804484116413,-0.018707964304852,0.0044711123439604705,0.007781835737985077,-0.01015586075998165
2021-12-09,-0.0029746892802116065,-0.01134374123885884,0.0028156706153827926,-0.0026119506692223737,-0.00370482227025537,0.00021877016231552915,0.009447923747204712,-0.0015570142535388243,0.006347797394695043,-0.0022411052382675933,-0.005598438251568361,-0.042884812017904395,0.0058218651057897475,0.011418315818121805,0.01381348588036424
2021-12-10,0.027628115639805273,-0.011311296797986259,0.01295529939165263,-0.0015049616493358897,0.0024556319588979747,0.009821899714392401,-0.0024743046321473727,-0.003996227329637669,0.01555244205833084,-0.00021228170991527406,0.027945888150554765,-0.009622945670999528,0.013861057717718062,0.009463616381365725,0.0181023313279427
2021-12-13,-0.020890908952193143,-0.015475202151187695,0.0061566281746179286,-0.015042930908726326,-0.014804766717205986,-0.02476250714019379,0.017728054004980898,-0.011959861902281155,-0.013262187965390027,0.014272162962199353,-0.009209045222695167,-0.0698378219871838,0.014115863993834132,-0.011215420524629316,0.017850013277532106
2021-12-14,-0.008055673905675853,-0.0028110767563394035,0.017161603128909242,-0.008880548314770031,-0.013250369303048792,-0.007529917098296757,0.010863912256631636,0.007633094460554268,-0.013880541203814545,-0.002244737102043537,-0.03312978273422029,0.00623040417444809,0.003671836586238264,-0.004940643203896755,0.009497123210162606
2021-12-15,0.028110461976189605,0.024670732493370373,-0.0015264744681857678,0.008681108227443168,0.0174553363001948,0.013851835395452206,0.004979092524727058,-0.007506336677623793,0.016887913205188454,0.023453883779909646,0.019035437077855377,0.07221321781497458,0.0038472712096764283,0.011035222267590683,0.005710236444759431
2021-12-16,-0.040055641944810816,-0.025975639316216714,0.018798458082950553,-0.011031326508113892,-0.013723714819978028,-0.02051258086758523,0.010867271802208478,0.015517839573674586,0.018791599358912947,-0.019984139662220457,-0.029567747793055155,-0.07045028134537468,0.014063873593847198,0.009656026855703104,-0.01681072198798006
2021-12-17,-0.006522836277392585,0.006766260845510352,-0.02192637755633786,6.718770477753822e-05,-0.019010259689518527,-0.029334976484803654,-0.028017132828932922,-0.023017145493996694,-0.010281512715268448,-0.0033198832553100743,-0.00339136967621112,-0.020859207994834428,-0.022915897413239072,-0.011683380151853662,-0.032545681107947644
2021-12-20,-0.008155170962943714,-0.017434660660618384,-0.013887508283102257,-0.015513594466149527,-0.0008330261398548089,0.0036532731909142413,-0.00285727343400044,-0.018152954694561352,-0.03581760241544529,-0.025303200793401537,-0.012086208594491943,-0.002953990445040411,0.0025371990416456214,-0.014930691743922253,0.0032380176761899193
2021-12-21,0.018906937984136007,0.019781695333892735,0.01245621333062008,0.030790290371940365,0.01308782759257543,0.00274398417753563,-0.003224377025102143,0.013869800291426593,0.039902961291952366,0.026530775160860998,0.022806899080713983,0.04776080054208354,-0.0006337219211376421,0.03131442697445408,0.003012681993218358
2021-12-22,0.015202612789209091,0.003631503982249207,0.003982013055068734,0.0054798394764405955,0.020301604710992294,0.013153595049252509,0.0042967995957692295,0.003900279754533109,0.019034182832570856,-0.011284253830326385,0.01789620223980748,0.011115696395927799,0.00983999305976635,0.01190762590830019,0.0012883921725528324
2021-12-23,0.0036371750398318525,0.0001841194647935751,0.00027164738864549065,0.011456378412756152,0.003419415327522657,0.0036080086380687604,0.0019036833311485424,0.003567499477353131,0.008634372980055538,0.014391265243363094,0.004462011089111151,0.008130148805952864,0.004883773341416209,-0.006166947508021714,-0.0022199810132992326
2021-12-27,0.02271508814977441,-0.008211646321395705,0.007375441714925657,-0.005417249220847964,0.006715852982061676,0.0175249486141702,0.008404516607553703,0.005706624924751047,-0.0007490327058512491,0.032112185740541754,0.022920832766826216,0.04308673980610944,0.011612515239168175,0.004651860816865749,0.009063362332160985
2021-12-28,-0.0057840285909662725,0.005826710732445228,0.005445741094923129,0.015584691381073768,-0.008279236884153995,0.005257298054068826,0.0039996571595368735,0.003030296976432645,0.0013035482972725276,0.00011556483338903689,-0.00351038937863013,-0.020337873668106354,0.005356818567417321,0.0019279328368408954,0.014248819686237368
2021-12-29,0.0005021457909153426,-0.008591725101779524,0.0039146278686894576,-0.002128564286106638,-0.00021815956331039388,0.01130890963873199,0.007019570862345503,-0.0005044803913083484,0.0014126416562429966,-0.009518902804632745,0.0020493683058235845,-0.010642741237568032,0.008256361260474243,0.0005501965293825961,-0.0004904737705846429
2021-12-30,-0.006600300573208706,-0.0032944277273427858,0.0017350182156103955,0.0068211178259725,-0.0031039106798305127,-0.002192915829374087,0.004420401601679558,-0.0005045304568751519,-0.0008307139186669588,0.00413206738184968,-0.007721056269597959,-0.0139295558209378,-0.008686070790638212,-0.0013760593330900406,0.003218170779677898
2021-12-31,-0.003541507839602609,-0.011495217795267187,-0.0032722690000612786,-0.006691958006476817,-0.009266404563586406,0.012291737234089162,-0.007222301085724858,-0.0008206356129525361,-0.004636825344980444,-0.02353527663366517,-0.008880484824206114,-0.0059327245987335075,0.004963923676733373,-0.005338388353298029,0.01056084806263069
2022-01-03,0.02469658513998585,0.021877258953900913,0.005968801859793871,0.012000754670437708,0.000962559847365263,-0.015467935241495034,0.0027437679319533004,0.020935026992273897,0.03185389329620225,0.0064899763835226665,-0.0046790821581153,0.023853976245868047,-0.004165616749985723,0.021546330541287517,-0.00027654139221766627
2022-01-04,-0.012772754304942069,-0.01706028968966322,0.025406704143062342,-0.006592227217363522,-0.004091323170403172,0.010225412247792498,-0.0026851959779277124,0.037208699434315484,0.011898179469151948,-0.0059549844718347344,-0.017295884133710082,-0.027976345781925538,0.003492855791106031,0.004640904427744452,-0.018489820680294144
2022-01-05,-0.02695995677360319,-0.019073846316683962,0.004495163591594853,-0.0034735226569360123,-0.046961927266957026,-0.013657355663101,0.006641523923482495,-0.018451171765573093,-0.003977057621002089,-0.03741918355976104,-0.0391440941344392,-0.05928557321490313,0.004516778657506215,-0.011119724226315242,0.013430331737495749
2022-01-06,-0.01683439810072418,-0.006733601858714522,0.010591579950420815,0.010958432423055164,-0.0001995941444681293,-0.0036409365396403714,-0.0034317733839355213,0.010567946354918867,-0.009174071003294593,0.025251415435343816,-0.007933253755540548,0.020580976039330956,-0.008439579481442472,-0.001137018040870963,-0.002783040812942339
2022-01-07,0.0009879501565919213,-0.004296997177475781,0.020727432604394025,0.005909895173949131,-0.0053172880758793895,-0.03040124360629015,0.013426694881689016,0.009859300691409167,-0.0009464170093371749,-0.002017261986768659,0.0005095638350827159,-0.033598141419078686,-0.0005527907948819077,-0.012777605217361376,0.009500415747650592
2022-01-10,0.00011607565869287129,-0.006591854785116702,-0.002661635536302498,-0.007823693480363936,0.011988372095311561,-0.015748054265806388,-0.004956166742357659,0.0009569150992154718,-0.01565014622114358,-0.011275241844642458,0.000731919801645553,0.005599546448920023,-0.013735209620265643,-0.02326822631781411,-0.0019345038804239323
2022-01-11,0.01664471918114252,0.023718602439307013,0.002724142225373427,0.008203761636223383,0.007661508620588009,-0.0020410222458808747,-0.010687229798587161,0.0010154554135759497,0.006518912710083313,0.01902112709062287,0.0022568805564535666,0.015104402086747015,-0.01165506513070902,0.011305459581326893,-0.0028392102530805374
2022-01-12,0.0025667757496572463,-0.0009377696670975766,0.0018432872124840571,-0.0005701564169440232,0.01205352962327666,0.007035569737878333,-0.008562119361081422,0.005655998173125454,0.0027808509731368503,-0.0033251542506214093,0.010390912525757301,0.0065214660202315144,0.0022035626299938826,0.0061846324759882165,-0.0052845901571121345
2022-01-13,-0.019211494930799766,-0.024466534551061514,0.0027117450859979186,-0.015068606975570553,-0.020310075806794003,-0.006233947226929715,-0.006084694457658912,-0.001247613744296494,0.00599870904752553,-0.02055427066540272,-0.04324443707055714,-0.052198027144622294,-0.004538404512036465,-0.0032967852772687323,0.01405331759873274
2022-01-14,0.005097692006067689,0.005715124523055337,0.008893890424024775,-0.022774098632305062,0.006426473512558317,-0.03947931895687784,-0.005466355331772199,-0.06343368095340729,0.007065278604507341,0.016464975587910935,0.01756154742525684,0.013715542704129113,0.009557002770524292,-0.0015361780010030301,-0.0028225092821587694
2022-01-18,-0.019074789389716962,-0.02006265472349522,-0.011917822875656903,0.0021695667677938957,-0.025284613469419348,-0.014295115099443478,-0.004418840143109115,-0.04283195776965165,-0.015817472595042403,-0.04231074984190197,-0.024640376204401626,-0.039327676252411514,-0.019461140438729707,0.004832963278271762,-0.017664927344890557
2022-01-19,-0.021248946356030807,-0.01661435907124531,-0.017448189151417104,-0.014286926172982106,-0.0065028122368202546,-0.019356135500466998,-0.003116820151387145,-0.015590222018863287,-0.01532283972857762,0.004515962338038193,0.0022444667923355865,-0.03280640518442013,0.03307168179168851,-0.00478633180656729,0.009913921079085952
2022-01-20,-0.010401149907575125,-0.030080217077817828,-0.011953575521612692,-0.016726991473110964,-0.01347892254732308,-0.028510242136012387,-0.00801608214183247,-0.008563816995786233,0.009024015072703229,-0.009526123467575864,-0.005719708318975947,-0.03726797385351155,0.005384872102285776,-0.0015383250882603505,-0.019077415283656585
2022-01-21,-0.01284717847153427,-0.061345553646915185,-0.01879226534069467,-0.07189052693688502,-0.022423794008918918,-0.00137388318186904,-0.0023021890943315526,-0.017627128293598027,-0.024810859614071035,-0.04321904079191441,-0.018640923770820272,-0.03265998621462707,0.0038199327093701996,-0.04007400335802824,-0.007320524710650034
2022-01-24,-0.004876237399384031,0.013238960430830282,-0.0048936470252138875,0.0005821702076742596,0.003465367097072125,0.04127332938731687,-0.011591124109040507,-0.0008962354269987927,-0.016068317912701247,0.018108548640987543,0.0011479063355741559,-8.556686665261992e-05,-0.008150048502338691,-0.02001141160122799,7.156578447364836e-05
2022-01-25,-0.011450030986432047,-0.03204163984338493,0.011327271570962694,-0.0069351827609178684,-0.030024900946393096,-0.013365061709555093,0.028193033226416198,0.010841066998507287,-0.03098273103171678,-0.028119967850972927,-0.0269482023931209,-0.04587641577789636,-0.010971563579599497,0.0007427942149718092,-0.021994896754411464
2022-01-26,-0.0005635676249378108,-0.007986135126472504,0.006715922016780063,-0.0215475249873327,0.017941864734114965,-0.004746854658233879,0.00446412533296936,0.00944143850979895,0.017266339112286033,-0.01856198095248196,0.028094792550446,0.019869332359825798,-0.008750753137530154,0.018977356147026114,-0.010260163800233535
2022-01-27,-0.002947352745895415,0.005493528624727517,-0.005154554969139191,0.013530739748656373,-0.0017657887653506066,-0.0023819038923926783,0.013039673208056435,-0.017802212508279958,0.01688791894754793,3.397344271416358e-05,0.010493803995070827,-0.037037865117667934,0.0061776372358561815,0.0013590952691320268,0.0006628837207394156
2022-01-28,0.06745085781649784,0.03061073104055989,0.016855807513015186,0.02342750223599044,0.03313353295037036,0.027969733455388557,0.007009729500860651,0.008906595986670318,0.08730855636440715,0.023711940949659116,0.02769459926254747,0.040019671781261756,0.008572396171449448,0.1007416490432691,0.012291569227379284
2022-01-31,0.025790335429251243,0.038127433338897454,0.00038341999595470355,0.030826277807061153,0.014535649333724976,0.0011996770192999051,0.002906404318482103,0.013482280245242784,0.01006659550893474,0.03756728502184181,0.008784970635362654,0.06958810050813202,-0.0003115652911258593,-0.008058789052598492,0.016515046662605393
2022-02-01,-0.0009732782162146236,0.010772530182599382,0.002998510877509908,0.010575512443876889,0.01715023799437443,0.004676082504398771,-0.008217539274625096,0.01701435762230208,0.014593446432205504,0.01815755496014404,-0.007164301714805532,0.006188424021310368,-0.004434735342027096,0.02700088823851665,0.007836885928110604
2022-02-02,0.00701969330981278,-0.0038501180924557232,0.0178046709474593,-0.013026622659489284,0.07254165233539567,0.013550165834700145,0.010999625602523544,-0.00803723190569361,0.011891513689277211,0.01246122043781206,0.015107396993121469,0.02421924546655685,0.017745642627422953,0.013083361797225912,-0.0004258602382618548
2022-02-03,-0.016861165551013357,-0.08134849507057229,-0.013767667018101726,-0.018327039713391002,-0.033738496438520116,-0.024157033968925212,-5.799900291503235e-05,-0.008304530612947225,-0.016980043346857876,-0.30639058479708137,-0.039731144772445326,-0.05262444321746873,0.00942642585649267,-0.01661862042095663,0.0009934289889024228
2022-02-04,-0.001680757946170175,0.12694891576845713,-0.000761704684373754,0.014111246187217041,0.0014177026346082755,-0.014189600703685912,-0.006562126462299034,0.025627014680873472,-0.02038220959537096,-0.0028219379866545324,0.015448407675602738,0.015373122845466547,-0.0160286305163444,-0.013697795680112534,-0.011843653450388736
2022-02-07,-0.0042435670955649485,0.0018759745778114123,0.004814006228798462,0.0034442113018426923,-0.02897251923876709,-0.006471170858165287,-0.003326897878471513,0.003337432123937667,-0.01600937578233186,-0.05273946197328527,-0.016444801378724172,0.016678291924655753,-0.007519028018644569,-0.005400162123033958,-0.00988141170844159
2022-02-08,0.018298390865253644,0.021782653816836195,0.015456041146039823,-0.0002105251442898748,0.0014213788648396175,0.011380289038047664,0.002627275085521852,0.018640163558401035,-0.004690065657279696,-0.021254978088065535,0.011924042433482995,0.015250335676207705,-0.0022480628734893315,0.003427713408702182,0.000217356440932015
2022-02-09,0.008259442837243114,-0.0013886979453969772,0.0029200804530837843,0.03279435186334467,0.015609309279216,0.008073665028899946,-0.00011657361868255833,0.004159437358711493,0.0185254671254258,0.05229201128874017,0.02159981952762635,0.06166410156380042,-0.0022533279045893195,0.01277252332358092,-0.0021763764476174785
2022-02-10,-0.023881610488943217,-0.013654506185153181,-0.007878834136346491,0.03293666200621015,-0.021213307600097764,-0.02579850758847524,-0.012144135508210141,-0.004159437358711493,-0.018471917047728326,-0.01708474017434458,-0.02878341660238526,-0.03354643014356018,-0.01534268825750118,-0.021510038439839896,-0.011761786338692737
2022-02-11,-0.02042562424418204,-0.03657177570139858,-0.0022222310965753778,-0.017836910899969638,-0.031790542422784895,-0.013609809623612357,-0.010144424618272474,-0.013102549691138776,-0.01241701686075558,-0.03807262058418104,-0.024573553963599615,-0.07537757085501617,-0.005614590830296251,-0.003997596351476673,-0.005526900123311584
2022-02-14,0.0014220676571543578,0.012147601490993587,-0.015345619458507542,0.009190294101294683,0.009217712194706351,0.0036189882531347806,-0.012661077783384656,-0.009333848362391706,0.011802254265831813,-0.008462056685462294,-0.00013567467677155776,0.013190722547505196,0.0028751375804851875,0.0028887854948633773,-0.010249521043848908
2022-02-15,0.022888596678718898,0.008621083638872484,0.00609065895728822,0.025331033528845026,0.007955698063133454,0.004823992171142599,0.01027301882961229,0.014517966223342782,0.019532281010326003,0.015044747295430483,0.01837263024433433,0.08783873761482308,0.0005102531906420182,0.010945433113414005,0.0031304587991511923
2022-02-16,-0.0013898658272148978,0.010107783346744448,-0.0017409779034887052,0.01048008334662498,0.008234168657835994,-0.009014057324706393,-0.0005978350739939131,0.0018081625892030218,0.003636457138134652,-0.02038744464020592,-0.0011681642255378932,0.0006034609370129118,0.007559738259001136,0.004379857844640789,-0.006270982958737292
2022-02-17,-0.021498730851504,-0.02205023039300702,-0.0066751874199546535,-0.021986072297103476,-0.03847642496660342,-0.006160244357427125,-0.006118767046982221,-0.023301642060566508,-0.024398820557736123,-0.04163234846625663,-0.02971922607728139,-0.07860072140267871,0.01138980365133957,-0.01857012254626067,0.03928417196857925
