Date,AGG,DBC,^GSPC,^VIX
2019-04-02,97.30619812011719,15.741271018981934,2867.239990234375,13.359999656677246
2019-04-03,97.12671661376953,15.76083755493164,2873.39990234375,13.739999771118164
2019-04-04,97.198486328125,15.770621299743652,2879.389892578125,13.579999923706055
2019-04-05,97.27031707763672,15.819537162780762,2892.739990234375,12.819999694824219
2019-04-08,97.2254638671875,15.878236770629883,2895.77001953125,13.180000305175781
2019-04-09,97.2792739868164,15.84888744354248,2878.199951171875,14.279999732971191
2019-04-10,97.46773529052734,15.985852241516113,2888.2099609375,13.300000190734863
2019-04-11,97.35110473632812,15.907587051391602,2888.320068359375,13.020000457763672
2019-04-12,97.16261291503906,15.956501007080078,2907.409912109375,12.010000228881836
2019-04-15,97.1446762084961,15.927152633666992,2905.580078125,12.319999694824219
2019-04-16,96.97415161132812,15.868453025817871,2907.06005859375,12.180000305175781
2019-04-17,96.96522521972656,15.809754371643066,2900.449951171875,12.600000381469727
2019-04-18,97.09083557128906,15.85866928100586,2905.030029296875,12.09000015258789
2019-04-22,96.97415161132812,15.93693733215332,2907.969970703125,12.420000076293945
2019-04-23,97.1446762084961,15.956501007080078,2933.679931640625,12.279999732971191
2019-04-24,97.3690414428711,15.89780330657959,2927.25,13.140000343322754
2019-04-25,97.36006164550781,15.868453025817871,2926.169921875,13.25
2019-04-26,97.55747985839844,15.682572364807129,2939.8798828125,12.729999542236328
2019-04-29,97.38699340820312,15.69235610961914,2943.030029296875,13.109999656677246
2019-04-30,97.44979095458984,15.741271018981934,2945.830078125,13.119999885559082
2019-05-01,97.51277923583984,15.69235610961914,2923.72998046875,14.800000190734863
2019-05-02,97.29685974121094,15.516256332397461,2917.52001953125,14.420000076293945
2019-05-03,97.45877075195312,15.526039123535156,2945.639892578125,12.869999885559082
2019-05-06,97.5847396850586,15.574955940246582,2932.469970703125,15.4399995803833
2019-05-07,97.70167541503906,15.379290580749512,2884.050048828125,19.31999969482422
2019-05-08,97.68367004394531,15.398856163024902,2879.419921875,19.399999618530273
2019-05-09,97.7376708984375,15.32059097290039,2870.719970703125,19.100000381469727
2019-05-10,97.75566101074219,15.349940299987793,2881.39990234375,16.040000915527344
2019-05-13,97.91755676269531,15.271674156188965,2811.8701171875,20.549999237060547
2019-05-14,97.9985122680664,15.47712230682373,2834.409912109375,18.059999465942383
2019-05-15,98.16944122314453,15.61408805847168,2850.9599609375,16.440000534057617
2019-05-16,98.05252838134766,15.702136993408203,2876.320068359375,15.289999961853027
2019-05-17,98.0794677734375,15.555388450622559,2859.530029296875,15.960000038146973
2019-05-20,97.94456481933594,15.623871803283691,2840.22998046875,16.309999465942383
2019-05-21,97.9355697631836,15.633654594421387,2864.360107421875,14.949999809265137
2019-05-22,98.09747314453125,15.408639907836914,2856.27001953125,14.75
2019-05-23,98.3853530883789,15.085792541503906,2822.239990234375,16.920000076293945
2019-05-24,98.42133331298828,15.291240692138672,2826.06005859375,15.850000381469727
2019-05-28,98.56526947021484,15.418423652648926,2802.389892578125,17.5
2019-05-29,98.59227752685547,15.359724044799805,2783.02001953125,17.899999618530273
2019-05-30,98.85311126708984,15.203191757202148,2788.860107421875,17.299999237060547
2019-05-31,99.3118896484375,14.802077293395996,2752.06005859375,18.709999084472656
2019-06-03,99.54632568359375,14.753161430358887,2744.449951171875,18.860000610351562
2019-06-04,99.45616149902344,14.841211318969727,2803.27001953125,16.969999313354492
2019-06-05,99.40208435058594,14.53792953491211,2826.14990234375,16.09000015258789
2019-06-06,99.38402557373047,14.7922945022583,2843.489990234375,15.930000305175781
2019-06-07,99.66355895996094,14.841211318969727,2873.340087890625,16.299999237060547
2019-06-10,99.40208435058594,14.802077293395996,2886.72998046875,15.9399995803833
2019-06-11,99.38402557373047,14.899909973144531,2885.719970703125,15.989999771118164
2019-06-12,99.5102767944336,14.694462776184082,2879.840087890625,15.90999984741211
2019-06-13,99.72667694091797,14.88034439086914,2891.639892578125,15.819999694824219
2019-06-14,99.69964599609375,14.939043998718262,2886.97998046875,15.279999732971191
2019-06-17,99.67257690429688,14.870560646057129,2889.669921875,15.350000381469727
2019-06-18,99.94306945800781,15.046659469604492,2917.75,15.149999618530273
2019-06-19,100.28572845458984,15.01731014251709,2926.4599609375,14.329999923706055
2019-06-20,100.45703125,15.32059097290039,2954.179931640625,14.75
2019-06-21,100.19554138183594,15.359724044799805,2950.4599609375,15.399999618530273
2019-06-24,100.37586975097656,15.428206443786621,2945.35009765625,15.260000228881836
2019-06-25,100.39391326904297,15.47712230682373,2917.3798828125,16.280000686645508
2019-06-26,100.16848754882812,15.555388450622559,2913.780029296875,16.209999084472656
2019-06-27,100.44801330566406,15.555388450622559,2924.919921875,15.819999694824219
2019-06-28,100.4029541015625,15.389073371887207,2941.760009765625,15.079999923706055
2019-07-01,100.47703552246094,15.379290580749512,2964.330078125,14.0600004196167
2019-07-02,100.65780639648438,15.12492561340332,2973.010009765625,12.930000305175781
2019-07-03,100.8204574584961,15.271674156188965,2995.820068359375,12.569999694824219
2019-07-05,100.39569854736328,15.301024436950684,2990.409912109375,13.279999732971191
2019-07-08,100.34150695800781,15.28145694732666,2975.949951171875,13.960000038146973
2019-07-09,100.31436157226562,15.330374717712402,2979.6298828125,14.09000015258789
2019-07-10,100.38668060302734,15.663005828857422,2993.070068359375,13.029999732971191
2019-07-11,100.01612091064453,15.672788619995117,2999.909912109375,12.930000305175781
2019-07-12,100.12460327148438,15.711920738220215,3013.77001953125,12.390000343322754
2019-07-15,100.2691650390625,15.54560661315918,3014.300048828125,12.680000305175781
2019-07-16,100.16075134277344,15.379290580749512,3004.0400390625,12.859999656677246
2019-07-17,100.4228286743164,15.242324829101562,2984.419921875,13.970000267028809
2019-07-18,100.58550262451172,15.134708404541016,2995.110107421875,13.529999732971191
2019-07-19,100.4679946899414,15.222758293151855,2976.610107421875,14.449999809265137
2019-07-22,100.5945053100586,15.173842430114746,2985.030029296875,13.529999732971191
2019-07-23,100.49510955810547,15.271674156188965,3005.469970703125,12.609999656677246
2019-07-24,100.63972473144531,15.203191757202148,3019.56005859375,12.069999694824219
2019-07-25,100.48609924316406,15.144491195678711,3003.669921875,12.739999771118164
2019-07-26,100.50416564941406,15.164058685302734,3025.860107421875,12.15999984741211
2019-07-29,100.54935455322266,15.222758293151855,3020.969970703125,12.829999923706055
2019-07-30,100.54029846191406,15.310806274414062,3013.179931640625,13.9399995803833
2019-07-31,100.58550262451172,15.21297550201416,2980.3798828125,16.1200008392334
2019-08-01,101.37359619140625,14.7922945022583,2953.56005859375,17.8700008392334
2019-08-02,101.40980529785156,14.811861038208008,2932.050048828125,17.610000610351562
2019-08-05,101.85366821289062,14.68467903137207,2844.739990234375,24.59000015258789
2019-08-06,102.12540435791016,14.606412887573242,2881.77001953125,20.170000076293945
2019-08-07,102.07106018066406,14.420530319213867,2883.97998046875,19.489999771118164
2019-08-08,102.17070770263672,14.498795509338379,2938.090087890625,16.90999984741211
2019-08-09,102.03484344482422,14.625978469848633,2918.64990234375,17.969999313354492
2019-08-12,102.40626525878906,14.518363952636719,2882.699951171875,21.09000015258789
2019-08-13,102.26131439208984,14.860776901245117,2926.320068359375,17.520000457763672
2019-08-14,102.57833862304688,14.635762214660645,2840.60009765625,22.100000381469727
2019-08-15,103.04940032958984,14.518363952636719,2847.60009765625,21.18000030517578
2019-08-16,102.96788024902344,14.50857925415039,2888.679931640625,18.469999313354492
2019-08-19,102.69609069824219,14.577062606811523,2923.64990234375,16.8799991607666
2019-08-20,102.97693634033203,14.616194725036621,2900.510009765625,17.5
2019-08-21,102.92257690429688,14.665111541748047,2924.429931640625,15.800000190734863
2019-08-22,102.65084838867188,14.59662914276123,2922.949951171875,16.68000030517578
2019-08-23,103.0675277709961,14.489013671875,2847.110107421875,19.8700008392334
2019-08-26,103.02224731445312,14.479229927062988,2878.3798828125,19.31999969482422
2019-08-27,103.34832000732422,14.577062606811523,2869.159912109375,20.309999465942383
2019-08-28,103.35738372802734,14.704245567321777,2887.93994140625,19.350000381469727
2019-08-29,103.29396057128906,14.743377685546875,2924.580078125,17.8799991607666
2019-08-30,103.38455200195312,14.50857925415039,2926.4599609375,18.979999542236328
2019-09-03,103.36004638671875,14.430314064025879,2906.27001953125,19.65999984741211
2019-09-04,103.54164123535156,14.772727966308594,2937.780029296875,17.329999923706055
2019-09-05,103.09672546386719,14.753161430358887,2976.0,16.270000457763672
2019-09-06,103.20570373535156,14.7922945022583,2978.7099609375,15.0
2019-09-09,102.76988220214844,14.92926025390625,2978.429931640625,15.270000457763672
2019-09-10,102.21604919433594,14.94882583618164,2979.389892578125,15.199999809265137
2019-09-11,102.23416137695312,14.841211318969727,3000.929931640625,14.609999656677246
2019-09-12,102.07078552246094,14.782510757446289,3009.570068359375,14.220000267028809
2019-09-13,101.4624252319336,14.782510757446289,3007.389892578125,13.739999771118164
2019-09-16,101.73483276367188,15.437989234924316,2997.9599609375,14.670000076293945
2019-09-17,101.8891830444336,15.144491195678711,3005.699951171875,14.4399995803833
2019-09-18,102.00720977783203,15.046659469604492,3006.72998046875,13.949999809265137
2019-09-19,102.1524887084961,15.12492561340332,3006.7900390625,14.050000190734863
2019-09-20,102.52473449707031,15.144491195678711,2992.070068359375,15.319999694824219
2019-09-23,102.5701675415039,15.183626174926758,2991.780029296875,14.90999984741211
2019-09-24,102.85161590576172,15.007526397705078,2966.60009765625,17.049999237060547
2019-09-25,102.42484283447266,14.919476509094238,2984.8701171875,15.960000038146973
2019-09-26,102.59737396240234,14.919476509094238,2977.6201171875,16.06999969482422
2019-09-27,102.7244873046875,14.860776901245117,2961.7900390625,17.219999313354492
2019-09-30,102.75170135498047,14.714028358459473,2976.739990234375,16.239999771118164
2019-10-01,102.93827056884766,14.704245567321777,2940.25,18.559999465942383
2019-10-02,103.01107025146484,14.577062606811523,2887.610107421875,20.559999465942383
2019-10-03,103.41145324707031,14.557496070861816,2910.6298828125,19.1200008392334
2019-10-04,103.57527160644531,14.674895286560059,2952.010009765625,17.040000915527344
2019-10-07,103.29315948486328,14.655327796936035,2938.7900390625,17.860000610351562
2019-10-08,103.32955169677734,14.64554500579834,2893.06005859375,20.280000686645508
2019-10-09,103.27498626708984,14.68467903137207,2919.39990234375,18.639999389648438
2019-10-10,102.92008209228516,14.782510757446289,2938.1298828125,17.56999969482422
2019-10-11,102.58340454101562,14.958609580993652,2970.27001953125,15.579999923706055
2019-10-14,102.75625610351562,14.890127182006836,2966.14990234375,14.569999694824219
2019-10-15,102.4195785522461,14.850995063781738,2995.679931640625,13.539999961853027
2019-10-16,102.60157775878906,14.870560646057129,2989.68994140625,13.680000305175781
2019-10-17,102.57428741455078,14.92926025390625,2997.949951171875,13.789999961853027
2019-10-18,102.64708709716797,14.919476509094238,2986.199951171875,14.25
2019-10-21,102.36497497558594,14.899909973144531,3006.719970703125,14.0
2019-10-22,102.51966857910156,14.919476509094238,2995.989990234375,14.460000038146973
2019-10-23,102.60157775878906,15.105358123779297,3004.52001953125,14.010000228881836
2019-10-24,102.62887573242188,15.183626174926758,3010.2900390625,13.710000038146973
2019-10-25,102.48328399658203,15.271674156188965,3022.550048828125,12.649999618530273
2019-10-28,102.2648696899414,15.21297550201416,3039.419921875,13.109999656677246
2019-10-29,102.27400207519531,15.183626174926758,3036.889892578125,13.199999809265137
2019-10-30,102.5651626586914,15.085792541503906,3046.77001953125,12.329999923706055
2019-10-31,102.965576171875,14.997743606567383,3037.56005859375,13.220000267028809
2019-11-01,102.99382781982422,15.271674156188965,3066.909912109375,12.300000190734863
2019-11-04,102.73848724365234,15.3695068359375,3078.27001953125,12.829999923706055
2019-11-05,102.35543823242188,15.408639907836914,3074.6201171875,13.100000381469727
2019-11-06,102.51048278808594,15.242324829101562,3076.780029296875,12.619999885559082
2019-11-07,102.02711486816406,15.23254108428955,3085.179931640625,12.729999542236328
2019-11-08,101.97240447998047,15.271674156188965,3093.080078125,12.069999694824219
2019-11-11,101.99064636230469,15.173842430114746,3087.010009765625,12.6899995803833
2019-11-12,102.10005187988281,15.183626174926758,3091.840087890625,12.680000305175781
2019-11-13,102.28247833251953,15.21297550201416,3094.0400390625,13.0
2019-11-14,102.57432556152344,15.164058685302734,3096.6298828125,13.050000190734863
2019-11-15,102.51961517333984,15.242324829101562,3120.4599609375,12.050000190734863
2019-11-18,102.71112060546875,15.085792541503906,3122.030029296875,12.460000038146973
2019-11-19,102.78411102294922,14.94882583618164,3120.179931640625,12.859999656677246
2019-11-20,103.03030395507812,15.144491195678711,3108.4599609375,12.779999732971191
2019-11-21,102.88439178466797,15.28145694732666,3103.5400390625,13.130000114440918
2019-11-22,102.9391098022461,15.271674156188965,3110.2900390625,12.34000015258789
2019-11-25,103.03943634033203,15.271674156188965,3133.639892578125,11.869999885559082
2019-11-26,103.18536376953125,15.359724044799805,3140.52001953125,11.539999961853027
2019-11-27,103.05770874023438,15.28145694732666,3153.6298828125,11.75
2019-11-29,102.9300308227539,14.97817611694336,3140.97998046875,12.619999885559082
2019-12-02,102.81665802001953,14.958609580993652,3113.8701171875,14.90999984741211
2019-12-03,103.28282928466797,14.968393325805664,3093.199951171875,15.960000038146973
2019-12-04,103.10913848876953,15.203191757202148,3112.760009765625,14.800000190734863
2019-12-05,102.9903335571289,15.23254108428955,3117.429931640625,14.520000457763672
2019-12-06,102.84408569335938,15.330374717712402,3145.909912109375,13.619999885559082
2019-12-09,102.89892578125,15.310806274414062,3135.9599609375,15.859999656677246
2019-12-10,102.86237335205078,15.379290580749512,3132.52001953125,15.680000305175781
2019-12-11,103.13656616210938,15.310806274414062,3141.6298828125,14.989999771118164
2019-12-12,102.6978530883789,15.447772979736328,3168.570068359375,13.9399995803833
2019-12-13,103.10913848876953,15.526039123535156,3168.800048828125,12.630000114440918
2019-12-16,102.89892578125,15.633654594421387,3191.449951171875,12.140000343322754
2019-12-17,102.90808868408203,15.702136993408203,3192.52001953125,12.289999961853027
2019-12-18,102.70698547363281,15.711920738220215,3191.139892578125,12.579999923706055
2019-12-19,102.8177719116211,15.780403137207031,3205.3701171875,12.5
2019-12-20,102.8360824584961,15.76083755493164,3221.219970703125,12.510000228881836
2019-12-23,102.76282501220703,15.764813423156738,3224.010009765625,12.609999656677246
2019-12-24,102.89100646972656,15.834394454956055,3223.3798828125,12.670000076293945
2019-12-26,102.98259735107422,15.953672409057617,3239.909912109375,12.649999618530273
2019-12-27,103.11991119384766,15.98349380493164,3240.02001953125,13.430000305175781
2019-12-30,103.11991119384766,15.953672409057617,3221.2900390625,14.819999694824219
2019-12-31,102.8818588256836,15.854273796081543,3230.780029296875,13.779999732971191
2020-01-02,103.16571044921875,15.874154090881348,3257.85009765625,12.470000267028809
2020-01-03,103.46783447265625,16.063013076782227,3234.85009765625,14.020000457763672
2020-01-06,103.38542175292969,16.09283447265625,3246.280029296875,13.850000381469727
2020-01-07,103.27555847167969,16.08289337158203,3237.179931640625,13.789999961853027
2020-01-08,103.15650939941406,15.84433364868164,3253.050048828125,13.449999809265137
2020-01-09,103.26641082763672,15.77475357055664,3274.699951171875,12.539999961853027
2020-01-10,103.44034576416016,15.77475357055664,3265.35009765625,12.5600004196167
2020-01-13,103.37628173828125,15.655473709106445,3288.1298828125,12.319999694824219
2020-01-14,103.46783447265625,15.725053787231445,3283.14990234375,12.390000343322754
2020-01-15,103.62348175048828,15.645533561706543,3289.2900390625,12.420000076293945
2020-01-16,103.62348175048828,15.625654220581055,3316.81005859375,12.319999694824219
2020-01-17,103.50444793701172,15.67535400390625,3329.6201171875,12.100000381469727
2020-01-21,103.79742431640625,15.585894584655762,3320.7900390625,12.850000381469727
2020-01-22,103.85234832763672,15.377154350280762,3321.75,12.90999984741211
2020-01-23,103.98970031738281,15.24793529510498,3325.5400390625,12.979999542236328
2020-01-24,104.18195343017578,15.019314765930176,3295.469970703125,14.5600004196167
2020-01-27,104.50239562988281,14.740995407104492,3243.6298828125,18.229999542236328
2020-01-28,104.4108657836914,14.810575485229492,3276.239990234375,16.280000686645508
2020-01-29,104.64891815185547,14.740995407104492,3273.39990234375,16.389999389648438
2020-01-30,104.6580581665039,14.611775398254395,3283.659912109375,15.489999771118164
2020-01-31,104.9693603515625,14.4924955368042,3225.52001953125,18.84000015258789
2020-02-03,104.93541717529297,14.224116325378418,3248.919921875,17.969999313354492
2020-02-04,104.58673095703125,14.243996620178223,3297.590087890625,16.049999237060547
2020-02-05,104.43073272705078,14.462676048278809,3334.68994140625,15.149999618530273
2020-02-06,104.49501037597656,14.522315979003906,3345.780029296875,14.960000038146973
2020-02-07,104.79778289794922,14.442795753479004,3327.7099609375,15.470000267028809
2020-02-10,104.91705322265625,14.313575744628906,3352.090087890625,15.039999961853027
2020-02-11,104.78860473632812,14.363275527954102,3357.75,15.180000305175781
2020-02-12,104.67847442626953,14.5620756149292,3379.449951171875,13.739999771118164
2020-02-13,104.75191497802734,14.572015762329102,3373.93994140625,14.149999618530273
2020-02-14,104.86198425292969,14.5620756149292,3380.159912109375,13.680000305175781
2020-02-18,104.99964141845703,14.671416282653809,3370.2900390625,14.829999923706055
2020-02-19,104.97210693359375,14.810575485229492,3386.14990234375,14.380000114440918
2020-02-20,105.21066284179688,14.750935554504395,3373.22998046875,15.5600004196167
2020-02-21,105.42168426513672,14.691295623779297,3337.75,17.079999923706055
2020-02-24,105.76114654541016,14.412976264953613,3225.889892578125,25.030000686645508
2020-02-25,105.94464874267578,14.144596099853516,3128.2099609375,27.850000381469727
2020-02-26,105.83454895019531,14.005436897277832,3116.389892578125,27.559999465942383
2020-02-27,105.85294342041016,13.766877174377441,2978.760009765625,39.15999984741211
2020-02-28,106.6327896118164,13.52831745147705,2954.219970703125,40.11000061035156
2020-03-02,106.59510040283203,13.836457252502441,3090.22998046875,33.41999816894531
2020-03-03,107.3214340209961,13.866276741027832,3003.3701171875,36.81999969482422
2020-03-04,107.23865509033203,13.876216888427734,3130.1201171875,31.989999771118164
2020-03-05,107.56966400146484,13.727117538452148,3023.93994140625,39.619998931884766
2020-03-06,108.36032104492188,13.279817581176758,2972.3701171875,41.939998626708984
2020-03-09,108.22241973876953,12.24605941772461,2746.56005859375,54.459999084472656
2020-03-10,106.99961853027344,12.633719444274902,2882.22998046875,47.29999923706055
2020-03-11,105.47341918945312,12.405098915100098,2741.3798828125,53.900001525878906
2020-03-12,101.25337982177734,11.908100128173828,2480.639892578125,75.47000122070312
2020-03-13,102.84395599365234,12.037320137023926,2711.02001953125,57.83000183105469
2020-03-16,104.56322479248047,11.311701774597168,2386.1298828125,82.69000244140625
2020-03-17,101.8602066040039,11.132781028747559,2529.18994140625,75.91000366210938
2020-03-18,97.98033142089844,10.765002250671387,2398.10009765625,76.44999694824219
2020-03-19,100.16851043701172,10.993621826171875,2409.389892578125,72.0
2020-03-20,101.16143035888672,10.87434196472168,2304.919921875,66.04000091552734
2020-03-23,103.56106567382812,11.003561019897461,2237.39990234375,61.59000015258789
2020-03-24,104.41609954833984,11.242121696472168,2447.330078125,61.66999816894531
2020-03-25,105.48260498046875,11.430980682373047,2475.56005859375,63.95000076293945
2020-03-26,105.80441284179688,11.391221046447754,2630.070068359375,61.0
2020-03-27,106.2549057006836,11.351461410522461,2541.469970703125,65.54000091552734
2020-03-30,106.35606384277344,11.32164192199707,2626.64990234375,57.08000183105469
2020-03-31,106.07102966308594,11.18248176574707,2584.590087890625,53.540000915527344
2020-04-01,105.71075439453125,10.864401817321777,2470.5,57.060001373291016
2020-04-02,105.86741638183594,11.073142051696777,2526.89990234375,50.90999984741211
2020-04-03,105.94110870361328,11.351461410522461,2488.64990234375,46.79999923706055
2020-04-06,106.4571304321289,11.411100387573242,2663.679931640625,45.2400016784668
2020-04-07,106.6045150756836,11.490621566772461,2659.409912109375,46.70000076293945
2020-04-08,106.70587158203125,11.460801124572754,2749.97998046875,43.349998474121094
2020-04-09,108.03266143798828,11.490621566772461,2789.820068359375,41.66999816894531
2020-04-13,107.52588653564453,11.689420700073242,2761.6298828125,41.16999816894531
2020-04-14,107.5811996459961,11.590020179748535,2846.06005859375,37.7599983215332
2020-04-15,108.02345275878906,11.351461410522461,2783.360107421875,40.84000015258789
2020-04-16,108.16165161132812,11.32164192199707,2799.550048828125,40.11000061035156
2020-04-17,108.03266143798828,11.37134075164795,2874.56005859375,38.150001525878906
2020-04-20,107.87602233886719,11.18248176574707,2823.159912109375,43.83000183105469
2020-04-21,107.93132019042969,10.655662536621094,2736.56005859375,45.40999984741211
2020-04-22,107.93132019042969,10.80476188659668,2799.31005859375,41.97999954223633
2020-04-23,108.18929290771484,10.774942398071289,2797.800048828125,41.380001068115234
2020-04-24,108.13402557373047,10.635782241821289,2836.739990234375,35.93000030517578
2020-04-27,107.63646697998047,10.436983108520508,2878.47998046875,33.290000915527344
2020-04-28,108.060302734375,10.44692325592041,2863.389892578125,33.56999969482422
2020-04-29,108.13402557373047,10.635782241821289,2939.510009765625,31.229999542236328
2020-04-30,107.89446258544922,10.83458137512207,2912.429931640625,34.150001525878906
2020-05-01,107.90000915527344,10.695422172546387,2830.7099609375,37.189998626708984
2020-05-04,107.99232482910156,10.824642181396484,2842.739990234375,35.970001220703125
2020-05-05,107.90923309326172,11.102961540222168,2868.43994140625,33.61000061035156
2020-05-06,107.47529602050781,10.884282112121582,2848.419921875,34.119998931884766
2020-05-07,107.80769348144531,10.953862190246582,2881.18994140625,31.440000534057617
2020-05-08,107.52143859863281,11.18248176574707,2929.800048828125,27.979999542236328
2020-05-11,107.19834899902344,11.033382415771484,2930.18994140625,27.56999969482422
2020-05-12,107.47529602050781,10.94392204284668,2870.1201171875,33.040000915527344
2020-05-13,107.65072631835938,10.83458137512207,2820.0,35.279998779296875
2020-05-14,107.98309326171875,11.023442268371582,2852.5,32.61000061035156
2020-05-15,108.0477066040039,11.132781028747559,2863.699951171875,31.889999389648438
2020-05-18,107.89076232910156,11.450860977172852,2953.909912109375,29.299999237060547
2020-05-19,108.01077270507812,11.421040534973145,2922.93994140625,30.530000686645508
2020-05-20,108.28775024414062,11.619840621948242,2971.610107421875,27.989999771118164
2020-05-21,108.37084197998047,11.570140838623047,2948.510009765625,29.530000686645508
2020-05-22,108.42626190185547,11.480681419372559,2955.449951171875,28.15999984741211
2020-05-26,108.25080871582031,11.599961280822754,2991.77001953125,28.010000228881836
2020-05-27,108.40777587890625,11.450860977172852,3036.1298828125,27.6200008392334
2020-05-28,108.33393096923828,11.51050090789795,3029.72998046875,28.59000015258789
2020-05-29,108.62014770507812,11.70930004119873,3044.31005859375,27.510000228881836
2020-06-01,108.55907440185547,11.778881072998047,3055.72998046875,28.229999542236328
2020-06-02,108.6515884399414,11.908100128173828,3080.820068359375,26.84000015258789
2020-06-03,108.38335418701172,11.908100128173828,3122.8701171875,25.65999984741211
2020-06-04,108.05960845947266,12.007499694824219,3112.35009765625,25.809999465942383
2020-06-05,108.1243896484375,12.24605941772461,3193.929931640625,24.520000457763672
2020-06-08,108.24462127685547,12.166539192199707,3232.389892578125,25.809999465942383
