Date,Adj Close
2007-11-20,0.0
2007-11-21,-0.02067710080938312
2007-11-23,0.01714446328211583
2007-11-26,-0.02231034935144116
2007-11-27,0.01142826357121507
2007-11-28,0.031483006982008455
2007-11-29,0.0003393693881559301
2007-11-30,0.010005628737295602
2007-12-03,-0.006613742616818463
2007-12-04,-0.008978698691327835
2007-12-05,0.016601274051551762
2007-12-06,0.014212415363532571
2007-12-07,-0.00019907325464796344
2007-12-10,0.007722729053275756
2007-12-11,-0.027802490083034037
2007-12-12,0.009822678394512785
2007-12-13,-0.0020775955430689663
2007-12-14,-0.012760678824383476
2007-12-17,-0.014371961185033477
2007-12-18,0.005567629127403606
2007-12-19,0.0
2007-12-20,0.006286891549427409
2007-12-21,0.014312995970717779
2007-12-24,0.007397998814883344
2007-12-26,0.0021423301659888594
2007-12-27,-0.012650818691273713
2007-12-28,-0.0025085092903243122
2007-12-31,-0.00742743716778449
2008-01-02,-0.008793535958546705
2008-01-03,-0.000482996399495228
2008-01-04,-0.024811723352491377
2008-01-07,-0.0008492032183271547
2008-01-08,-0.016280641859179212
2008-01-09,0.010455605490625075
2008-01-10,0.0065330123158000575
2008-01-11,-0.008101427915112147
2008-01-14,0.00803040365472718
2008-01-15,-0.022258777231434657
2008-01-16,-0.008650283078155852
2008-01-17,-0.026257498381863975
2008-01-18,-0.010320831680905584
2008-01-22,-0.010198618297457607
2008-01-23,0.023736848916227515
2008-01-24,0.008406318829837112
2008-01-25,-0.0145511540925094
2008-01-28,0.016401175969217086
2008-01-29,0.0049420974429219555
2008-01-30,-0.007385144659374454
2008-01-31,0.018070084145312748
2008-02-01,0.015960103884719246
2008-02-04,-0.012689510647938107
2008-02-05,-0.027139017871682825
2008-02-06,-0.008084365184619635
2008-02-07,0.006592165883632539
2008-02-08,-0.006442270646580539
2008-02-11,0.0050972841735879015
2008-02-12,0.009228551603313484
2008-02-13,0.010170691334983495
2008-02-14,-0.00883851148636694
2008-02-15,-0.00022174073771630276
